id,attr_time,attr_x,attr_y,attr_z
133,1435996970672,-9.65508,-1.67738,0.830719
134,1435996970692,-9.62692,-1.68285,0.870605
135,1435996970712,-9.6252,-1.66074,0.91246
136,1435996970732,-9.64014,-1.68268,0.891647
137,1435996970751,-9.65297,-1.67346,0.917084
138,1435996970770,-9.62094,-1.68004,0.910934
139,1435996970791,-9.63269,-1.70348,0.926727
140,1435996970811,-9.61997,-1.69768,0.892319
141,1435996970830,-9.64064,-1.72717,0.884094
142,1435996970850,-9.64908,-1.7287,0.837372
143,1435996970869,-9.66272,-1.72876,0.831421
144,1435996970890,-9.67833,-1.70679,0.862885
145,1435996970909,-9.65712,-1.66803,0.871552
146,1435996970929,-9.6546,-1.62816,0.883331
147,1435996970949,-9.64687,-1.63713,0.789963
148,1435996970968,-9.67499,-1.63844,0.861145
149,1435996970988,-9.70377,-1.60587,0.880539
150,1435996971008,-9.62738,-1.57628,0.791428
151,1435996971028,-9.69795,-1.64758,0.815552
152,1435996971048,-9.6819,-1.68851,0.826553
153,1435996971067,-9.63982,-1.64479,0.839981
154,1435996971087,-9.60707,-1.66177,0.853485
155,1435996971107,-9.61002,-1.68759,0.843658
156,1435996971126,-9.61865,-1.694,0.811783
157,1435996971146,-9.69337,-1.66916,0.82399
158,1435996971165,-9.67595,-1.65344,0.818314
159,1435996971186,-9.67924,-1.65831,0.804489
160,1435996971206,-9.647,-1.67706,0.840225
161,1435996971226,-9.63246,-1.68254,0.861084
162,1435996971245,-9.6317,-1.68805,0.898193
163,1435996971264,-9.61563,-1.68591,0.863556
164,1435996971285,-9.64771,-1.68671,0.890518
165,1435996971303,-9.64682,-1.67436,0.845291
166,1435996971324,-9.64749,-1.69252,0.851242
167,1435996971344,-9.65868,-1.69109,0.859512
168,1435996971364,-9.6395,-1.6852,0.880219
169,1435996971383,-9.649,-1.67662,0.854217
170,1435996971403,-9.6649,-1.6769,0.869217
171,1435996971423,-9.65619,-1.69984,0.861542
172,1435996971443,-9.65703,-1.63966,0.804611
173,1435996971462,-9.61037,-1.60918,0.852585
174,1435996971482,-9.6409,-1.63208,0.806747
175,1435996971502,-9.64175,-1.62807,0.844254
176,1435996971522,-9.61382,-1.57408,0.856033
177,1435996971561,-9.62199,-1.59773,0.737564
178,1435996971581,-9.74291,-1.60403,0.748184
179,1435996971600,-9.72974,-1.60284,0.818665
180,1435996971620,-9.63187,-1.55574,0.858643
181,1435996971640,-9.63194,-1.59236,0.804947
182,1435996971660,-9.60086,-1.64754,0.860184
183,1435996971680,-9.6449,-1.68079,0.850052
184,1435996971699,-9.70761,-1.68289,0.824997
185,1435996971720,-9.72249,-1.6819,0.842392
186,1435996971741,-9.69524,-1.68906,0.8013
187,1435996971760,-9.65093,-1.66167,0.817703
188,1435996971780,-9.67578,-1.64664,0.824982
189,1435996971799,-9.64981,-1.64754,0.840302
190,1435996971820,-9.63454,-1.65228,0.829849
191,1435996971839,-9.64392,-1.6633,0.846725
192,1435996971859,-9.6714,-1.64825,0.820343
193,1435996971879,-9.66724,-1.65456,0.830765
194,1435996971899,-9.66596,-1.66464,0.803391
195,1435996971919,-9.65672,-1.65195,0.842621
196,1435996971937,-9.62849,-1.65321,0.851135
197,1435996971958,-9.67908,-1.68462,0.798996
198,1435996971978,-9.68074,-1.69168,0.832565
199,1435996971997,-9.6496,-1.66721,0.833939
200,1435996972018,-9.63397,-1.66635,0.847549
201,1435996972037,-9.6062,-1.66716,0.854034
202,1435996972057,-9.65347,-1.65605,0.835113
203,1435996972074,-9.67155,-1.64505,0.869888
204,1435996972094,-9.66632,-1.61566,0.779831
205,1435996972114,-9.7111,-1.65201,0.755676
206,1435996972134,-9.72096,-1.67896,0.874496
207,1435996972154,-9.64494,-1.64618,0.855667
208,1435996972173,-9.63275,-1.63097,0.85611
209,1435996972193,-9.5927,-1.66714,0.886581
210,1435996972213,-9.63718,-1.68039,0.830048
211,1435996972233,-9.71198,-1.67117,0.814346
212,1435996972253,-9.69141,-1.66801,0.807037
213,1435996972272,-9.68385,-1.67979,0.843597
214,1435996972291,-9.65685,-1.66855,0.828461
215,1435996972312,-9.64108,-1.70537,0.836121
216,1435996972331,-9.62904,-1.72447,0.866592
217,1435996972352,-9.61874,-1.73204,0.915253
218,1435996972371,-9.65942,-1.71057,0.910095
219,1435996972391,-9.66305,-1.6936,0.917679
220,1435996972411,-9.65254,-1.68852,0.893539
221,1435996972430,-9.65266,-1.70242,0.908768
222,1435996972450,-9.6366,-1.67078,0.835358
223,1435996972470,-9.65375,-1.71509,0.849594
224,1435996972489,-9.66569,-1.69891,0.829803
225,1435996972509,-9.65132,-1.68417,0.857574
226,1435996972529,-9.65369,-1.68503,0.807144
227,1435996972549,-9.66353,-1.68214,0.786148
228,1435996972589,-9.66904,-1.68718,0.818222
229,1435996972609,-9.65122,-1.67624,0.84816
230,1435996972628,-9.67483,-1.6394,0.855713
231,1435996972648,-9.63415,-1.64201,0.833771
232,1435996972667,-9.73453,-1.66577,0.823715
233,1435996972688,-9.69281,-1.67039,0.870911
234,1435996972707,-9.62723,-1.68318,0.893875
235,1435996972726,-9.63205,-1.66968,0.889099
236,1435996972747,-9.62572,-1.7076,0.888702
237,1435996972766,-9.66013,-1.69559,0.849304
238,1435996972786,-9.685,-1.67946,0.844269
239,1435996972806,-9.70532,-1.68367,0.835861
240,1435996972825,-9.65099,-1.69704,0.865814
241,1435996972845,-9.65044,-1.66006,0.84903
242,1435996972865,-9.65714,-1.69197,0.852432
243,1435996972885,-9.65324,-1.69647,0.868591
244,1435996972905,-9.65492,-1.65491,0.90947
245,1435996972924,-9.65085,-1.66649,0.882172
246,1435996972944,-9.66937,-1.66422,0.895462
247,1435996972964,-9.64098,-1.66501,0.879898
248,1435996972984,-9.64522,-1.6693,0.900635
249,1435996973003,-9.64427,-1.68675,0.812195
250,1435996973023,-9.67096,-1.68289,0.894669
251,1435996973043,-9.65175,-1.6694,0.882278
252,1435996973062,-9.66353,-1.66895,0.854492
253,1435996973083,-9.65073,-1.67384,0.841949
254,1435996973102,-9.66418,-1.63269,0.874832
255,1435996973121,-9.63332,-1.6454,0.801773
256,1435996973142,-9.66422,-1.63651,0.834671
257,1435996973161,-9.63303,-1.56747,0.784485
258,1435996973181,-9.67738,-1.60284,0.753418
259,1435996973201,-9.75532,-1.59758,0.809235
260,1435996973220,-9.67387,-1.60068,0.830719
261,1435996973239,-9.63431,-1.61218,0.869278
262,1435996973260,-9.57025,-1.62556,0.847763
263,1435996973280,-9.57898,-1.60789,0.830322
264,1435996973300,-9.66422,-1.63286,0.84436
265,1435996973319,-9.72147,-1.63391,0.800354
266,1435996973339,-9.68445,-1.61571,0.804688
267,1435996973359,-9.62755,-1.63286,0.803589
268,1435996973379,-9.6436,-1.61923,0.820801
269,1435996973398,-9.64865,-1.61942,0.837479
270,1435996973418,-9.62654,-1.63396,0.803177
271,1435996973438,-9.64961,-1.60384,0.84375
272,1435996973458,-9.67389,-1.64018,0.88298
273,1435996973478,-9.67677,-1.63135,0.859833
274,1435996973497,-9.66298,-1.61632,0.894257
275,1435996973516,-9.66379,-1.66466,0.904556
276,1435996973537,-9.64833,-1.66974,0.793472
277,1435996973556,-9.66461,-1.65894,0.863251
278,1435996973576,-9.65871,-1.6441,0.795303
279,1435996973616,-9.63527,-1.63727,0.870956
280,1435996973635,-9.63887,-1.60318,0.842178
281,1435996973655,-9.6207,-1.64284,0.783325
282,1435996973675,-9.677,-1.6152,0.791428
283,1435996973695,-9.65442,-1.60394,0.853928
284,1435996973715,-9.69565,-1.59467,0.772613
285,1435996973735,-9.75508,-1.61407,0.802063
286,1435996973753,-9.70996,-1.61047,0.862366
287,1435996973774,-9.64945,-1.57558,0.838654
288,1435996973793,-9.63335,-1.5672,0.850616
289,1435996973814,-9.64389,-1.60081,0.835526
290,1435996973833,-9.65396,-1.63609,0.804428
291,1435996973852,-9.70131,-1.66745,0.764893
292,1435996973872,-9.69743,-1.63484,0.742905
293,1435996973892,-9.66759,-1.64639,0.759872
294,1435996973912,-9.65477,-1.66403,0.800217
295,1435996973932,-9.67018,-1.67905,0.859421
296,1435996973951,-9.65253,-1.70607,0.89888
297,1435996973971,-9.64548,-1.69666,0.933136
298,1435996973991,-9.65308,-1.71973,0.93222
299,1435996974011,-9.65282,-1.69208,0.865784
300,1435996974031,-9.65443,-1.66841,0.825363
301,1435996974050,-9.63907,-1.67836,0.834518
302,1435996974070,-9.63699,-1.67834,0.826843
303,1435996974091,-9.64656,-1.69279,0.865509
304,1435996974111,-9.65353,-1.7045,0.802856
305,1435996974131,-9.67081,-1.72139,0.886368
306,1435996974151,-9.65414,-1.70561,0.850891
307,1435996974171,-9.65887,-1.69572,0.809448
308,1435996974190,-9.66013,-1.7151,0.824371
309,1435996974210,-9.69026,-1.64819,0.864426
310,1435996974229,-9.65079,-1.58296,0.784836
311,1435996974249,-9.73386,-1.63182,0.809586
312,1435996974270,-9.72397,-1.62961,0.808624
313,1435996974289,-9.65051,-1.6109,0.83284
314,1435996974309,-9.64027,-1.62976,0.823074
315,1435996974328,-9.60402,-1.66216,0.837631
316,1435996974348,-9.63881,-1.67149,0.848267
317,1435996974368,-9.71074,-1.67668,0.806885
318,1435996974387,-9.67592,-1.68416,0.770187
319,1435996974407,-9.65955,-1.68892,0.808075
320,1435996974428,-9.6526,-1.71693,0.825043
321,1435996974447,-9.65453,-1.69963,0.912048
322,1435996974467,-9.64366,-1.72798,0.895142
323,1435996974487,-9.61787,-1.69452,0.9086
324,1435996974505,-9.63809,-1.69788,0.903091
325,1435996974527,-9.64264,-1.6841,0.90387
326,1435996974546,-9.63216,-1.68408,0.883713
327,1435996974566,-9.64539,-1.69321,0.86673
328,1435996974585,-9.65038,-1.68556,0.882004
329,1435996974605,-9.65346,-1.69409,0.819427
330,1435996974625,-9.67679,-1.68553,0.842819
331,1435996974645,-9.64218,-1.67355,0.836349
332,1435996974664,-9.61525,-1.66064,0.842926
333,1435996974704,-9.63318,-1.65663,0.847672
334,1435996974738,-9.67537,-1.68628,0.829361
335,1435996974743,-9.67273,-1.64423,0.86412
336,1435996974767,-9.62813,-1.60944,0.826263
337,1435996974780,-9.70544,-1.644,0.757675
338,1435996974801,-9.7397,-1.6691,0.85347
339,1435996974821,-9.6348,-1.64415,0.857132
340,1435996974841,-9.61319,-1.66907,0.891083
341,1435996974860,-9.58469,-1.7384,0.891037
342,1435996974880,-9.59613,-1.74477,0.893097
343,1435996974900,-9.62054,-1.74594,0.924072
344,1435996974920,-9.60234,-1.765,0.831879
345,1435996974940,-9.60118,-1.75461,0.7845
346,1435996974959,-9.59744,-1.74106,0.808243
347,1435996974978,-9.64989,-1.71193,0.874191
348,1435996974998,-9.65845,-1.71623,0.869598
349,1435996975018,-9.64676,-1.67964,0.866699
350,1435996975038,-9.5764,-1.66496,0.840622
351,1435996975058,-9.5002,-1.64333,0.890289
352,1435996975077,-9.48453,-1.63745,0.864166
353,1435996975097,-9.51895,-1.63141,0.814941
354,1435996975117,-9.59517,-1.61461,0.831329
355,1435996975135,-9.6232,-1.70639,0.728104
356,1435996975155,-9.65044,-1.73563,0.632248
357,1435996975174,-9.38602,-1.96034,0.512543
358,1435996975194,-9.90483,-1.42195,0.902847
359,1435996975216,-9.86449,-1.9505,0.334641
360,1435996975236,-9.96338,-1.67216,0.418121
361,1435996975255,-9.70256,-1.50854,0.654327
362,1435996975274,-9.56317,-1.44177,0.646576
363,1435996975295,-9.49902,-1.39821,0.658615
364,1435996975314,-9.63217,-1.53282,0.647354
365,1435996975334,-9.61116,-1.64618,0.690613
366,1435996975354,-9.63002,-1.77211,0.76857
367,1435996975373,-9.57768,-1.96881,0.859146
368,1435996975394,-9.49812,-2.12709,0.892548
369,1435996975414,-9.685,-2.09232,1.12955
370,1435996975433,-9.62099,-2.21617,1.11005
371,1435996975453,-9.61403,-2.21251,1.35178
372,1435996975472,-9.81113,-2.24585,1.41689
373,1435996975492,-10.045,-2.40445,1.23468
374,1435996975512,-10.1302,-2.57837,1.12291
375,1435996975532,-10.1059,-2.57098,1.02086
376,1435996975552,-9.93242,-2.49881,0.916885
377,1435996975572,-9.80835,-2.51007,0.80484
378,1435996975591,-9.68968,-2.46852,0.818466
379,1435996975611,-9.68146,-2.51228,0.886826
380,1435996975631,-9.59314,-2.51384,0.925568
381,1435996975670,-9.41435,-2.65347,0.972763
382,1435996975690,-9.20441,-2.67833,1.0159
383,1435996975709,-9.04594,-2.66428,1.02917
384,1435996975730,-8.95146,-2.63023,1.17584
385,1435996975749,-8.84271,-2.56296,1.2373
386,1435996975769,-8.78825,-2.49879,1.2146
387,1435996975789,-8.67413,-2.38919,1.27888
388,1435996975808,-8.91531,-2.3204,1.19183
389,1435996975828,-9.50459,-2.37979,0.978104
390,1435996975848,-10.1869,-2.42076,0.818314
391,1435996975868,-10.7749,-2.36382,0.785553
392,1435996975888,-10.8588,-2.24503,0.848236
393,1435996975907,-10.628,-2.16516,0.886673
394,1435996975927,-10.4747,-1.94313,0.765701
395,1435996975947,-10.5836,-1.5791,0.632599
396,1435996975967,-11.126,-1.20692,0.586746
397,1435996975986,-11.5466,-0.858536,0.535736
398,1435996976006,-11.8391,-0.755356,0.489761
399,1435996976026,-11.7052,-0.582687,0.440201
400,1435996976047,-11.1996,-0.54628,0.536743
401,1435996976066,-10.668,-0.622604,0.595642
402,1435996976085,-10.3463,-0.575302,0.669327
403,1435996976104,-10.2003,-0.768478,0.724823
404,1435996976124,-10.1663,-0.941361,0.834015
405,1435996976145,-9.93034,-0.985474,1.06174
406,1435996976164,-9.60735,-1.0376,1.18515
407,1435996976184,-9.2926,-1.05235,1.51337
408,1435996976203,-9.03717,-1.02687,1.62418
409,1435996976224,-8.83368,-1.14621,1.71164
410,1435996976243,-8.64435,-1.17737,1.8517
411,1435996976263,-8.50798,-1.22789,1.92133
412,1435996976324,-8.40143,-1.33502,1.94553
413,1435996976325,-8.30296,-1.42917,2.0264
414,1435996976326,-8.13939,-1.57701,2.16969
415,1435996976342,-8.08304,-1.64934,2.23924
416,1435996976362,-7.97539,-1.79427,2.33701
417,1435996976382,-7.94563,-1.85106,2.43385
418,1435996976401,-8.01965,-1.84482,2.4622
419,1435996976421,-8.14555,-1.91876,2.41861
420,1435996976441,-8.38423,-1.91658,2.37363
421,1435996976461,-8.64333,-1.96117,2.2876
422,1435996976480,-8.86896,-2.18559,2.18097
423,1435996976500,-9.02597,-2.28363,2.07648
424,1435996976520,-9.17285,-2.31865,2.02925
425,1435996976540,-9.30408,-2.23201,2.03333
426,1435996976560,-9.39363,-2.12584,2.16515
427,1435996976579,-9.41162,-2.07117,2.38538
428,1435996976598,-9.45607,-2.10081,2.52624
429,1435996976619,-9.47432,-2.10297,2.76262
430,1435996976638,-9.39226,-1.99612,3.05673
431,1435996976658,-9.35306,-1.82884,3.29948
432,1435996976678,-9.29979,-1.69194,3.55925
433,1435996976718,-9.28635,-1.77731,3.89633
434,1435996976737,-9.29515,-2.10765,3.97212
435,1435996976758,-9.39636,-2.38606,4.02261
436,1435996976779,-9.37245,-2.55412,4.17868
437,1435996976798,-9.2552,-2.83659,4.44415
438,1435996976818,-9.05582,-3.08093,4.58029
439,1435996976838,-8.9213,-3.4166,4.77669
440,1435996976857,-9.34877,-3.8607,4.98813
441,1435996976878,-10.0914,-4.60478,4.99243
442,1435996976898,-10.436,-5.28095,4.61443
443,1435996976917,-10.7932,-6.26361,3.93863
444,1435996976935,-10.5358,-7.58525,3.37784
445,1435996976955,-9.41969,-8.40396,2.85406
446,1435996976974,-8.31575,-8.11723,2.96577
447,1435996976994,-7.70444,-7.46551,3.3826
448,1435996977014,-7.44597,-7.37343,3.46445
449,1435996977033,-7.22748,-7.33626,3.37329
450,1435996977055,-7.01064,-7.15363,3.09683
451,1435996977073,-7.0753,-7.28703,2.82704
452,1435996977093,-7.23306,-7.29851,3.00668
453,1435996977111,-7.24506,-7.10957,3.57475
454,1435996977132,-7.12157,-7.08894,4.07294
455,1435996977152,-6.7571,-7.07849,4.35239
456,1435996977172,-6.14355,-6.48848,5.07045
457,1435996977192,-5.53758,-5.75653,5.80229
458,1435996977211,-4.73647,-5.21098,6.12317
459,1435996977231,-4.2872,-4.93253,6.24074
460,1435996977251,-3.98038,-4.64435,6.27811
461,1435996977271,-3.72227,-3.98695,6.47282
462,1435996977290,-3.52997,-3.52641,6.46643
463,1435996977310,-3.34064,-3.37048,6.47751
464,1435996977330,-3.18112,-3.27673,6.51729
465,1435996977350,-2.87608,-3.10146,6.34634
466,1435996977369,-2.78299,-3.10228,6.40642
467,1435996977389,-3.1461,-3.41391,6.48259
468,1435996977409,-3.5072,-3.61624,6.39873
469,1435996977428,-3.60179,-3.42776,6.50119
470,1435996977449,-3.62343,-2.92915,6.83334
471,1435996977468,-3.69447,-2.69545,7.11362
472,1435996977488,-3.86713,-2.69646,7.08054
473,1435996977508,-4.02243,-2.78957,6.69087
474,1435996977527,-4.6402,-3.61307,6.12317
475,1435996977547,-4.54077,-3.0809,7.18036
476,1435996977567,-4.86044,-2.9971,8.62201
477,1435996977587,-6.90759,-4.28569,8.69647
478,1435996977607,-7.49509,-1.02385,13.4253
479,1435996977625,-5.82487,0.284607,16.2346
480,1435996977646,-3.77948,-0.388107,13.851
481,1435996977666,-2.16455,-0.331787,11.3203
482,1435996977686,-0.988998,-0.570785,9.39706
483,1435996977705,-0.954773,-0.564178,8.27312
484,1435996977744,-1.61981,-0.405441,7.55948
485,1435996977764,-2.4301,-0.786667,7.08543
486,1435996977784,-2.8062,-1.50374,7.42195
487,1435996977804,-2.84433,-2.57153,8.31561
488,1435996977824,-2.49936,-3.60326,9.25801
489,1435996977842,-2.20934,-4.08316,10.1617
490,1435996977863,-2.17583,-4.87857,10.6007
491,1435996977883,-2.25323,-5.04506,10.8165
492,1435996977903,-2.24422,-4.45662,10.6605
493,1435996977922,-1.99339,-3.44856,9.87987
494,1435996977942,-1.73468,-2.41129,8.65532
495,1435996977962,-1.77914,-1.46007,8.45294
496,1435996977982,-1.46245,-0.191284,8.63104
497,1435996978002,-1.56764,-0.444992,8.67856
498,1435996978022,-1.7764,-0.727356,9.12144
499,1435996978041,-1.68004,-1.13232,9.22949
500,1435996978060,-1.59566,-1.63139,9.54399
501,1435996978081,-1.58527,-2.04938,10.1508
502,1435996978100,-1.58492,-2.28227,10.9439
503,1435996978120,-1.35318,-1.80641,11.5512
504,1435996978139,-1.36215,-1.94255,11.2751
505,1435996978159,-1.56976,-2.52002,10.6838
506,1435996978179,-1.37334,-2.65302,9.69528
507,1435996978199,-1.2444,-3.12978,8.35204
508,1435996978219,-1.51025,-3.04558,7.29509
509,1435996978238,-1.25562,-2.98215,6.88152
510,1435996978258,-0.966461,-4.1114,6.92361
511,1435996978278,-1.32545,-3.90569,8.12196
512,1435996978298,-1.15656,-3.77051,9.00034
513,1435996978318,-0.949493,-3.23857,9.078
514,1435996978337,-0.783081,-2.7327,9.33055
515,1435996978357,-0.582184,-2.8349,9.84648
516,1435996978377,-0.335358,-3.23322,10.0321
517,1435996978397,-0.0252686,-2.83148,9.97824
518,1435996978417,0.0892639,-2.1787,10.0702
519,1435996978436,0.267029,-2.13416,10.0706
520,1435996978455,0.313461,-1.68288,10.2195
521,1435996978476,0.40033,-1.60959,10.3427
522,1435996978495,0.495773,-1.83032,10.3382
523,1435996978515,0.486969,-1.858,10.4367
524,1435996978535,0.422821,-1.79341,10.5438
525,1435996978554,0.402786,-1.63908,10.6567
526,1435996978574,0.234375,-1.63475,10.7288
527,1435996978594,-0.036972,-1.43781,10.6208
528,1435996978614,-0.518234,-0.892273,10.4166
529,1435996978634,-0.997177,-0.769638,9.93491
530,1435996978653,-1.20653,-0.762787,9.35712
531,1435996978673,-1.16728,-0.892517,8.71574
532,1435996978693,-1.21758,-1.2083,8.62859
533,1435996978713,-1.88651,-1.81076,9.09177
534,1435996978732,-2.29683,-1.71539,9.3544
535,1435996978772,-2.61916,-1.04822,9.48419
536,1435996978791,-2.69041,-0.599075,9.23276
537,1435996978812,-2.73329,-0.616363,8.76189
538,1435996978831,-2.66457,-0.468063,8.2204
539,1435996978851,-2.71433,-0.815689,7.99345
540,1435996978870,-2.74188,-0.973648,7.78548
541,1435996978890,-3.17619,-1.54045,7.09122
542,1435996978910,-5.90009,-6.57019,4.90425
543,1435996978930,-3.05841,-4.43253,9.95007
544,1435996978950,-4.38272,0.164612,12.5351
545,1435996978972,-4.73688,0.201828,12.2749
546,1435996978991,-2.12126,3.81396,12.0041
547,1435996979011,-1.28096,3.72325,12.2344
548,1435996979031,-0.678894,1.83643,11.5739
549,1435996979050,0.0518188,-0.335587,10.1951
550,1435996979070,0.594025,-0.766129,8.60922
551,1435996979089,0.251175,-1.12872,7.33064
552,1435996979110,-0.424622,-1.18407,7.33916
553,1435996979130,-1.1232,-1.30664,8.22629
554,1435996979150,-1.85397,-1.44267,9.63039
555,1435996979169,-1.58266,-0.628616,11.4442
556,1435996979187,-0.937119,0.644592,12.3579
557,1435996979209,-0.74054,0.28801,12.1032
558,1435996979228,-0.835052,-0.816147,11.5932
559,1435996979248,-0.769608,-1.15825,11.596
