id,attr_time,attr_x,attr_y,attr_z
105,1435996970114,0.5315128,10.175357,0.40521863
106,1435996970115,0.57281274,10.185533,0.43035775
107,1435996970132,0.55365914,10.192716,0.427365
108,1435996970159,0.5351041,10.196306,0.44232875
109,1435996970172,0.52852005,10.183139,0.40521863
110,1435996970192,0.55964464,10.176555,0.41060558
111,1435996970211,0.5805939,10.1699705,0.39983168
112,1435996970233,0.6242881,10.184934,0.4225766
113,1435996970257,0.5374983,10.222643,0.40462008
114,1435996970271,0.4997896,10.213066,0.40940848
115,1435996970290,0.5823896,10.199299,0.4201824
116,1435996970317,0.57281274,10.281301,0.44472298
117,1435996970331,0.4794389,10.214862,0.4201824
118,1435996970361,0.52492875,10.161591,0.3597288
119,1435996970376,0.5793968,10.149021,0.39085343
120,1435996970396,0.56682724,10.133459,0.39624038
121,1435996970411,0.5530606,10.196306,0.36990416
122,1435996970432,0.54767364,10.227431,0.41838676
123,1435996970451,0.5410896,10.231621,0.44232875
124,1435996970474,0.51355624,10.210073,0.46327803
125,1435996970552,0.49081135,10.177153,0.4261679
126,1435996970553,0.48482585,10.199898,0.427365
127,1435996970554,0.49081135,10.199898,0.44113165
128,1435996970555,0.521936,10.202292,0.45250413
129,1435996970680,0.50876784,10.198102,0.46686932
130,1435996970681,0.48961425,10.210073,0.4429273
131,1435996970682,0.46267948,10.196905,0.44472298
132,1435996970683,0.44711718,10.206482,0.44232875
133,1435996970684,0.4369418,10.197504,0.4285621
134,1435996970685,0.45789108,10.208278,0.46028528
135,1435996970693,0.4866215,10.204686,0.43035775
136,1435996970714,0.4842273,10.213066,0.41180268
137,1435996970731,0.4973954,10.187927,0.40043023
138,1435996970751,0.52253455,10.184336,0.41359833
139,1435996970771,0.56203884,10.174759,0.4177882
140,1435996970791,0.49919105,10.2178545,0.41000703
141,1435996970811,0.427365,10.216658,0.37469256
142,1435996970831,0.53211135,10.185533,0.39384618
143,1435996970851,0.581791,10.206482,0.4357447
144,1435996970871,0.5686229,10.244789,0.44651863
145,1435996970892,0.49440265,10.207081,0.45729253
146,1435996970912,0.51116204,10.148422,0.40521863
147,1435996970932,0.5201403,10.127473,0.39803603
148,1435996970954,0.5141548,10.1382475,0.38965634
149,1435996970972,0.50397944,10.197504,0.37469256
150,1435996970990,0.4997896,10.220847,0.39683893
151,1435996971012,0.50397944,10.248979,0.42437226
152,1435996971031,0.5374983,10.239402,0.4321534
153,1435996971051,0.516549,10.21546,0.44592008
154,1435996971070,0.521936,10.206482,0.45070848
155,1435996971091,0.5021838,10.163386,0.4309563
156,1435996971113,0.5105635,10.19092,0.47465047
157,1435996971130,0.46986207,10.193314,0.45310268
158,1435996971152,0.46986207,10.205883,0.4429273
159,1435996971171,0.46148238,10.181941,0.44771573
160,1435996971191,0.45729253,10.174759,0.4309563
161,1435996971212,0.45729253,10.191518,0.4165911
162,1435996971234,0.4842273,10.200497,0.44352585
163,1435996971252,0.504578,10.234613,0.43873745
164,1435996971271,0.5231331,10.250176,0.42078096
165,1435996971294,0.533907,10.196306,0.41299978
166,1435996971311,0.56563014,10.196905,0.43993455
167,1435996971335,0.5518635,10.195708,0.44352585
168,1435996971355,0.49440265,10.208278,0.39923313
169,1435996971372,0.44532153,10.190321,0.3549404
170,1435996971392,0.54288524,10.163984,0.42916065
171,1435996971413,0.60333884,10.253169,0.43634325
172,1435996971438,0.5153519,10.2735195,0.427365
173,1435996971451,0.516549,10.193314,0.39085343
174,1435996971472,0.54408234,10.144233,0.38367084
175,1435996971494,0.5470751,10.1304655,0.4189853
176,1435996971511,0.5129577,10.169372,0.3752911
177,1435996971534,0.5069722,10.199299,0.37948096
178,1435996971552,0.47764325,10.225037,0.41000703
179,1435996971572,0.46686932,10.231023,0.44951138
180,1435996971591,0.49200845,10.1939125,0.44352585
181,1435996971615,0.47405192,10.191518,0.43035775
182,1435996971634,0.46327803,10.190321,0.4201824
183,1435996971652,0.45310268,10.166379,0.43035775
184,1435996971671,0.44951138,10.186729,0.4321534
185,1435996971695,0.46267948,10.204686,0.4369418
186,1435996971713,0.47165772,10.205285,0.4309563
187,1435996971736,0.4782418,10.20289,0.41180268
188,1435996971756,0.48362875,10.192117,0.39803603
189,1435996971771,0.4890157,10.156203,0.4345476
190,1435996971794,0.49440265,10.179547,0.41000703
191,1435996971813,0.47524905,10.180145,0.40581718
192,1435996971832,0.45429978,10.206482,0.3669114
193,1435996971866,0.4758476,10.167576,0.3824737
194,1435996971873,0.54767364,10.179547,0.39444473
195,1435996971900,0.55725044,10.188525,0.3693056
196,1435996971911,0.46387658,10.13705,0.33039984
197,1435996971933,0.5530606,10.126276,0.36990416
198,1435996971953,0.6374562,10.19451,0.42676646
199,1435996971973,0.53450555,10.278308,0.41180268
200,1435996971993,0.516549,10.1861315,0.37110126
201,1435996972013,0.57281274,10.132261,0.3645172
202,1435996972036,0.58657944,10.120889,0.37828386
203,1435996972056,0.5793968,10.138845,0.37229836
204,1435996972072,0.55725044,10.199299,0.39504328
205,1435996972092,0.5279215,10.247782,0.39803603
206,1435996972113,0.49679685,10.251971,0.41180268
207,1435996972133,0.48722005,10.234015,0.41120413
208,1435996972152,0.49320555,10.21965,0.38965634
209,1435996972172,0.51834464,10.21546,0.415394
210,1435996972198,0.5530606,10.165182,0.4369418
211,1435996972216,0.5746084,10.187927,0.43754035
212,1435996972236,0.56203884,10.201694,0.40521863
213,1435996972255,0.53330845,10.21546,0.41120413
214,1435996972278,0.5057751,10.211869,0.40701428
215,1435996972329,0.48841715,10.212467,0.4165911
216,1435996972330,0.480636,10.181343,0.39444473
217,1435996972344,0.50996494,10.20289,0.42197806
218,1435996972373,0.53450555,10.205883,0.427365
219,1435996972374,0.533907,10.214862,0.41240123
220,1435996972392,0.5518635,10.161591,0.4141969
221,1435996972418,0.57760113,10.181941,0.37828386
222,1435996972434,0.52971715,10.1939125,0.4141969
223,1435996972453,0.4357447,10.201694,0.40701428
224,1435996972474,0.45908818,10.177752,0.3716998
225,1435996972500,0.6075287,10.196905,0.41838676
226,1435996972516,0.56682724,10.281899,0.43634325
227,1435996972532,0.5291186,10.248979,0.4441244
228,1435996972553,0.5805939,10.156802,0.3890578
229,1435996972579,0.5847838,10.125677,0.39683893
230,1435996972594,0.545878,10.13286,0.3824737
231,1435996972612,0.5129577,10.175956,0.38067806
232,1435996972632,0.50038815,10.238804,0.39504328
233,1435996972653,0.4973954,10.256162,0.4237737
234,1435996972679,0.52073884,10.220847,0.43514615
235,1435996972694,0.52373165,10.206482,0.43634325
236,1435996972715,0.5291186,10.200497,0.43394905
237,1435996972734,0.5057751,10.170568,0.4261679
238,1435996972757,0.48841715,10.175956,0.44472298
239,1435996972806,0.45789108,10.184934,0.40641573
240,1435996972807,0.4441244,10.208278,0.4297592
241,1435996972822,0.45250413,10.208278,0.44352585
242,1435996972839,0.480636,10.185533,0.43873745
243,1435996972853,0.48602295,10.177752,0.41599256
244,1435996972873,0.5117606,10.209475,0.4261679
245,1435996972897,0.50158525,10.180744,0.4297592
246,1435996972915,0.50158525,10.183139,0.39923313
247,1435996972935,0.5422867,10.206482,0.415394
248,1435996972956,0.5518635,10.197504,0.415394
249,1435996972974,0.53450555,10.203489,0.41359833
250,1435996972997,0.4441244,10.207679,0.40462008
251,1435996973015,0.46088383,10.168175,0.3752911
252,1435996973033,0.62967503,10.175357,0.44592008
253,1435996973053,0.59017074,10.269928,0.4381389
254,1435996973075,0.4854244,10.247183,0.41838676
255,1435996973099,0.5177461,10.177752,0.40641573
256,1435996973115,0.5422867,10.1621895,0.39923313
257,1435996973136,0.50996494,10.160992,0.39983168
258,1435996973153,0.5021838,10.199898,0.39384618
259,1435996973174,0.50038815,10.225037,0.4165911
260,1435996973194,0.49559975,10.241198,0.43155485
261,1435996973214,0.50757074,10.213066,0.4429273
262,1435996973244,0.504578,10.19451,0.44532153
263,1435996973255,0.49799395,10.199898,0.4357447
264,1435996973300,0.4866215,10.201694,0.45549688
265,1435996973301,0.492607,10.184934,0.4441244
266,1435996973313,0.45848963,10.187927,0.39384618
267,1435996973333,0.46028528,10.197504,0.40222588
268,1435996973360,0.45908818,10.189124,0.4405331
269,1435996973376,0.4878186,10.191518,0.43394905
270,1435996973393,0.49799395,10.195109,0.4249708
271,1435996973419,0.5093664,10.198701,0.415394
272,1435996973438,0.4878186,10.19451,0.41958386
273,1435996973455,0.480636,10.197504,0.39264908
274,1435996973475,0.492607,10.187927,0.40462008
275,1435996973507,0.5327099,10.210073,0.38845924
276,1435996973513,0.51116204,10.192117,0.3842694
277,1435996973537,0.43993455,10.161591,0.3681085
278,1435996973555,0.56323594,10.155605,0.39803603
279,1435996973574,0.61171854,10.263943,0.4213795
280,1435996973598,0.5177461,10.305841,0.40701428
281,1435996973618,0.5117606,10.183139,0.3866636
282,1435996973638,0.58777654,10.157401,0.3788824
283,1435996973658,0.59735334,10.126875,0.3752911
284,1435996973675,0.5626374,10.104729,0.3609259
285,1435996973694,0.55605334,10.134656,0.35434186
286,1435996973715,0.5746084,10.196306,0.36990416
287,1435996973733,0.54288524,10.229227,0.40402153
288,1435996973753,0.54527944,10.21127,0.4177882
289,1435996973784,0.5009867,10.171766,0.3788824
290,1435996973798,0.45669398,10.152613,0.37828386
291,1435996973814,0.48722005,10.153211,0.40102878
292,1435996973834,0.5374983,10.167576,0.4213795
293,1435996973854,0.56802434,10.200497,0.40761283
294,1435996973874,0.5662287,10.198701,0.40761283
295,1435996973896,0.5470751,10.183737,0.41599256
296,1435996973914,0.5279215,10.17835,0.39264908
297,1435996973934,0.50637364,10.183737,0.39205053
298,1435996973954,0.49559975,10.17835,0.39504328
299,1435996973977,0.48841715,10.205883,0.38965634
300,1435996974000,0.52373165,10.181343,0.37828386
301,1435996974017,0.59017074,10.181343,0.4141969
302,1435996974037,0.60573304,10.17416,0.36870706
303,1435996974057,0.5129577,10.168773,0.36511576
304,1435996974078,0.5291186,10.197504,0.35075054
305,1435996974097,0.65900403,10.193314,0.4237737
306,1435996974117,0.6326678,10.307637,0.45729253
307,1435996974138,0.54527944,10.245388,0.39264908
308,1435996974158,0.5734113,10.174759,0.34835634
309,1435996974178,0.65421563,10.134057,0.37110126
310,1435996974198,0.6206968,10.129269,0.36391866
311,1435996974217,0.5835867,10.171167,0.3681085
312,1435996974276,0.545878,10.199898,0.41000703
313,1435996974285,0.49440265,10.225636,0.4225766
314,1435996974286,0.47524905,10.206482,0.415394
315,1435996974315,0.47285482,10.204087,0.40641573
316,1435996974316,0.4961983,10.217256,0.41718966
317,1435996974334,0.52253455,10.210073,0.43993455
318,1435996974421,0.53689975,10.199898,0.4321534
319,1435996974422,0.55246204,10.187927,0.45549688
320,1435996974431,0.5351041,10.22384,0.44951138
321,1435996974434,0.492607,10.199299,0.41958386
322,1435996974435,0.45789108,10.197504,0.42676646
323,1435996974463,0.44711718,10.185533,0.41838676
324,1435996974475,0.46627077,10.199299,0.43035775
325,1435996974495,0.49559975,10.207081,0.4201824
326,1435996974517,0.51116204,10.207679,0.43035775
327,1435996974537,0.5434838,10.180145,0.40880993
328,1435996974555,0.55844754,10.181343,0.40102878
329,1435996974575,0.52253455,10.196905,0.40581718
330,1435996974598,0.46806642,10.205883,0.3728969
331,1435996974618,0.55725044,10.160394,0.38067806
332,1435996974638,0.6368576,10.235811,0.42317516
333,1435996974658,0.5386954,10.2735195,0.42796355
334,1435996974677,0.55485624,10.195708,0.41120413
335,1435996974696,0.6063316,10.151415,0.39444473
336,1435996974716,0.5835867,10.121488,0.35314476
337,1435996974738,0.53330845,10.156802,0.36511576
338,1435996974757,0.48841715,10.213664,0.36631286
339,1435996974805,0.5021838,10.218452,0.41599256
340,1435996974806,0.54168814,10.235212,0.4381389
341,1435996974815,0.521936,10.212467,0.46387658
342,1435996974838,0.5177461,10.213664,0.43394905
343,1435996974855,0.51116204,10.211869,0.41958386
344,1435996974877,0.48362875,10.166379,0.44352585
345,1435996974895,0.49320555,10.172963,0.43394905
346,1435996974921,0.47524905,10.195109,0.41958386
347,1435996974938,0.46567222,10.210073,0.4141969
348,1435996974957,0.46686932,10.192117,0.44711718
349,1435996974977,0.47285482,10.18254,0.4405331
350,1435996974998,0.49081135,10.189722,0.4441244
351,1435996975015,0.4985925,10.198701,0.415394
352,1435996975037,0.54408234,10.197504,0.41180268
353,1435996975055,0.55605334,10.187328,0.41958386
354,1435996975075,0.5835867,10.201694,0.40940848
355,1435996975100,0.5602432,10.187328,0.41479546
356,1435996975120,0.46507367,10.176555,0.39324763
357,1435996975140,0.48961425,10.156802,0.36032736
358,1435996975158,0.6434417,10.188525,0.48243165
359,1435996975175,0.60573304,10.272921,0.46866497
360,1435996975195,0.50876784,10.242993,0.44651863
361,1435996975217,0.5374983,10.185533,0.44352585
362,1435996975238,0.53450555,10.139444,0.47165772
363,1435996975255,0.516549,10.13705,0.427365
364,1435996975313,0.492607,10.170568,0.43035775
365,1435996975329,0.4770447,10.149021,0.44472298
366,1435996975330,0.4345476,10.168773,0.47764325
367,1435996975360,0.46806642,10.155006,0.48482585
368,1435996975361,0.48482585,10.16578,0.49679685
369,1435996975377,0.51834464,10.209475,0.46746787
370,1435996975407,0.5626374,10.192117,0.4866215
371,1435996975415,0.57999533,10.1382475,0.54049104
372,1435996975439,0.57281274,10.064626,0.5303157
373,1435996975460,0.5255273,10.037092,0.46926352
374,1435996975478,0.4842273,10.015544,0.4249708
375,1435996975496,0.46686932,10.068815,0.39564183
376,1435996975515,0.53689975,10.116699,0.36511576
377,1435996975535,0.66379243,10.152613,0.3693056
378,1435996975558,0.7715315,10.151415,0.3633201
379,1435996975575,0.7410054,10.080188,0.40282443
380,1435996975601,0.56682724,10.394426,0.33518824
381,1435996975621,0.49200845,10.548853,0.3238158
382,1435996975639,0.5033809,10.358514,0.504578
383,1435996975659,0.43035775,10.0903635,0.44352585
384,1435996975678,0.30166942,9.986216,0.33399114
385,1435996975695,0.11252748,10.1065235,0.3345897
386,1435996975716,0.06404489,10.172364,0.32621
387,1435996975738,0.1400608,10.173561,0.26515785
388,1435996975756,0.18016368,10.175357,0.19512744
389,1435996975841,0.16699557,10.138845,0.15622166
390,1435996975842,0.05805939,10.141838,0.1340753
391,1435996975843,-0.017357962,10.234015,0.08140286
392,1435996975844,-0.04070143,10.291476,-0.046686932
393,1435996975899,-0.049081136,10.259753,-0.107739076
394,1435996975900,-0.094570965,10.426748,-0.088585466
395,1435996975901,-0.219668,10.670359,-0.11252748
396,1435996975936,-0.3184288,10.806828,0.035314474
397,1435996975937,-0.350152,10.763732,0.24899697
398,1435996975956,-0.31423897,10.631453,0.3537433
399,1435996975978,-0.3645172,10.458471,0.3333926
400,1435996975996,-0.39504328,10.307637,0.2789245
401,1435996976016,-0.41718966,10.234015,0.22744916
402,1435996976036,-0.38845924,10.168773,0.35793316
403,1435996976056,-0.3549404,9.989806,0.56084174
404,1435996976076,-0.3309984,9.855731,0.7009025
405,1435996976096,-0.40222588,9.848549,0.80086046
406,1435996976116,-0.54408234,9.791088,0.55964464
407,1435996976136,-0.75118077,9.651027,0.39803603
408,1435996976156,-0.7846996,9.48882,0.3357868
409,1435996976176,-0.5626374,9.464279,0.29688102
410,1435996976196,-0.15322891,9.805453,0.3369839
411,1435996976216,0.15203181,10.305841,0.46746787
412,1435996976236,0.50996494,10.865486,0.6727707
413,1435996976268,1.1474211,11.120468,0.7038953
414,1435996976298,2.143409,10.873267,0.3669114
415,1435996976299,3.3967736,10.689512,-0.16280572
416,1435996976318,4.407127,10.254366,-0.7009025
417,1435996976337,4.932654,10.277111,-0.8050503
418,1435996976356,4.8027687,11.022306,-0.521936
419,1435996976379,4.3197384,11.529877,-0.39923313
420,1435996976397,3.970185,11.667543,-0.27952304
421,1435996976416,3.8271315,11.663354,-0.15861586
422,1435996976437,3.6727054,11.045051,-0.018555064
423,1435996976457,3.4691982,10.333973,0.2861071
424,1435996976479,3.37762,10.164583,0.40701428
425,1435996976500,3.1848867,10.193314,0.581791
426,1435996976517,2.859874,10.192716,0.7284359
427,1435996976539,2.6258407,10.043077,0.86251116
428,1435996976560,2.5121162,9.768343,0.97743285
429,1435996976578,2.4947581,9.510966,1.0869676
430,1435996976599,2.5181017,9.266758,1.1725603
431,1435996976618,2.4660277,9.097966,1.2533646
432,1435996976637,2.3175871,8.945336,1.34195
433,1435996976658,2.1110873,8.798093,1.4730326
434,1435996976678,1.8764555,8.671799,1.7112557
435,1435996976697,1.6747441,8.82802,2.0440497
436,1435996976732,1.2797008,8.870518,2.0871453
437,1435996976738,1.0432734,8.908226,2.1080947
438,1435996976756,0.8822633,9.023148,1.8734628
439,1435996976776,0.7116765,9.054871,1.602918
440,1435996976797,0.480636,9.124303,1.4766239
441,1435996976818,0.33997664,9.246407,1.4909891
442,1435996976838,0.33638534,9.434352,1.5795746
443,1435996976857,0.38606504,9.672575,1.697489
444,1435996976877,0.46746787,9.814431,1.7196354
445,1435996976900,0.6254852,9.752781,1.7830818
446,1435996976919,0.9648633,9.776124,1.8896236
447,1435996976942,1.3144168,9.730036,1.9626468
448,1435996976960,1.7004818,9.7324295,2.0697873
449,1435996976979,2.0733786,9.652225,2.1278467
450,1435996976998,2.3690627,9.698911,2.327164
451,1435996977018,2.3391352,9.767744,2.3373394
452,1435996977038,2.1523874,9.707291,2.3056161
453,1435996977060,1.9865888,9.694122,2.2481554
454,1435996977082,1.8411411,9.709685,2.2008698
455,1435996977098,1.5652094,9.735423,2.1601684
456,1435996977119,1.4239515,9.76954,2.1888988
457,1435996977138,1.3299791,9.846154,2.2810757
458,1435996977201,1.2593501,9.8042555,2.4768016
459,1435996977202,1.2192472,9.8276,2.569577
460,1435996977203,1.0265139,9.816227,2.553416
461,1435996977221,0.76434886,9.765948,2.5073278
462,1435996977239,0.42317516,10.168773,2.2098482
463,1435996977267,0.15682021,11.229404,1.6663644
464,1435996977277,0.016759412,11.920132,1.4514848
465,1435996977299,0.28072014,12.525865,1.4161704
466,1435996977318,0.8487445,12.898762,1.1833342
467,1435996977341,1.2491747,10.988189,1.6208745
468,1435996977357,1.7232267,9.36073,2.1230583
469,1435996977383,1.8255788,8.647857,2.231396
470,1435996977402,1.4730326,8.813056,1.9309237
471,1435996977426,0.7517793,9.194932,1.6106992
472,1435996977439,0.08559271,9.288305,1.4335283
473,1435996977459,-0.31304187,10.140042,1.2916719
474,1435996977479,-0.45370123,11.48319,1.1815386
475,1435996977498,-0.5327099,11.923723,1.2611457
476,1435996977522,-0.23523031,11.874043,1.5442601
477,1435996977542,0.11552023,11.484387,1.7950528
478,1435996977562,0.4429273,10.59135,2.0811598
479,1435996977581,0.599149,9.57142,2.1865046
480,1435996977605,0.30166942,8.74123,2.3750482
481,1435996977665,-0.24420857,8.555081,2.4588451
482,1435996977666,-0.9115923,8.66701,2.3834279
483,1435996977667,-1.447295,8.992621,2.2254105
484,1435996977686,-1.785476,9.4457245,2.1535845
485,1435996977698,-1.9512744,9.725247,2.307412
486,1435996977718,-2.0751743,9.479841,2.48159
487,1435996977738,-1.9877859,9.141062,2.534861
488,1435996977760,-1.8064252,9.741408,2.4211364
489,1435996977778,-1.8291701,10.416573,2.2242134
490,1435996977799,-1.9135658,10.250176,2.2942438
491,1435996977820,-1.9500773,9.940725,2.4157495
492,1435996977841,-2.0398598,9.341577,2.5558102
493,1435996977858,-2.100912,8.7370405,2.7323828
494,1435996977878,-2.124854,8.53054,2.7844565
495,1435996977897,-2.2373815,8.318055,2.8862102
496,1435996977923,-2.420538,8.207922,2.9801826
497,1435996977943,-2.3714569,8.563461,2.8622682
498,1435996977964,-2.1122844,9.664794,2.8550856
499,1435996977981,-2.2990322,10.493786,3.1956608
500,1435996977998,-2.5929205,11.176133,3.7547069
501,1435996978018,-2.396596,11.999141,3.7313633
502,1435996978039,-1.2838906,10.474632,4.185065
503,1435996978060,0.16460137,8.656835,4.8015714
504,1435996978078,1.1348516,7.9541364,4.2060137
505,1435996978143,0.7368156,8.346188,3.7882257
506,1435996978144,-0.973243,9.393052,3.6715083
507,1435996978145,-2.6719291,10.376471,3.1429882
508,1435996978169,-2.8868086,10.5602255,2.9095535
509,1435996978179,-1.7549498,10.171766,3.4584243
510,1435996978210,-0.54647654,10.038289,3.7553053
511,1435996978218,0.033518825,10.4488945,3.650559
512,1435996978240,-0.14664486,10.985794,3.514688
513,1435996978259,-0.9091981,10.712257,3.5625722
514,1435996978280,-1.6005238,9.89344,3.4494462
515,1435996978301,-1.8644845,9.280524,3.2052376
516,1435996978320,-1.8884265,8.863335,3.0663738
517,1435996978339,-1.7190368,8.802282,3.1280246
518,1435996978361,-1.0803835,8.67958,3.1453824
519,1435996978379,-0.1921347,8.535329,3.445855
520,1435996978401,0.52971715,8.834005,3.8989575
521,1435996978424,0.7757214,9.204509,4.4939165
522,1435996978442,0.46447513,9.688736,4.8662148
523,1435996978460,0.14903906,9.553463,5.0822916
524,1435996978480,-0.14065935,9.036316,5.052963
525,1435996978500,-0.43634325,8.921992,4.654927
526,1435996978520,-0.717662,9.2907,4.3777976
527,1435996978540,-0.8487445,9.385271,4.537012
528,1435996978562,-0.56443304,9.341577,4.6561236
529,1435996978606,-0.41180268,9.358934,4.759673
530,1435996978607,-0.41718966,9.23264,4.803367
531,1435996978624,-0.41599256,8.732851,4.618415
532,1435996978642,-0.46806642,8.650849,4.2676644
533,1435996978659,-0.7410054,8.567052,3.911527
534,1435996978678,-0.88286185,8.296508,3.6870706
535,1435996978699,-0.878672,8.489241,3.618836
536,1435996978720,-0.6422446,8.641871,3.9911342
537,1435996978739,-0.3633201,8.786121,4.395156
538,1435996978761,-0.3184288,8.814254,4.455011
539,1435996978779,-0.5201403,9.068638,4.3520603
540,1435996978802,-0.81343,9.1512375,4.3185415
541,1435996978819,-1.009156,9.087193,4.390966
542,1435996978839,-1.0103531,9.1255,4.305373
543,1435996978858,-1.0791864,9.196728,4.23235
544,1435996978884,-1.1671734,9.365519,4.3197384
545,1435996978905,-1.0301052,9.428965,4.4316673
546,1435996978925,-0.93613285,9.597756,4.378995
547,1435996978942,-0.9259575,9.709086,4.134786
548,1435996978959,-0.8834604,9.950901,4.1958385
549,1435996978979,-0.61411273,11.206659,4.12102
550,1435996978999,-0.16101007,11.686098,3.6894648
551,1435996979019,0.08020575,10.155006,3.2680852
552,1435996979039,0.25617957,8.379706,3.228581
553,1435996979103,0.4285621,7.780557,3.2555158
554,1435996979104,0.51595044,8.576629,3.3889925
555,1435996979135,0.39923313,9.903017,3.3722332
556,1435996979136,0.06404489,10.644621,3.2315738
557,1435996979141,-0.23403321,10.741586,3.0071173
