id,attr_time,attr_x,attr_y,attr_z
60,1435996969209,-0.7469909,9.279925,2.0260932
61,1435996969244,-0.7505822,9.271546,2.0512323
62,1435996969245,-0.7368156,9.257779,2.0482395
63,1435996969262,-0.7158663,9.276933,2.0308816
64,1435996969281,-0.7386112,9.270947,2.0201077
65,1435996969301,-0.74399817,9.256582,2.0638018
66,1435996969321,-0.7356185,9.296086,2.054225
67,1435996969342,-0.7422025,9.284116,2.0632033
68,1435996969362,-0.76195467,9.267955,2.059612
69,1435996969383,-0.75836337,9.281123,2.0368671
70,1435996969404,-0.76434886,9.274539,2.0242975
71,1435996969423,-0.7368156,9.2787285,2.034473
72,1435996969444,-0.7422025,9.276933,2.0362685
73,1435996969464,-0.7433996,9.285912,2.0518308
74,1435996969484,-0.7493851,9.263166,2.03567
75,1435996969504,-0.74878657,9.287707,2.047641
76,1435996969523,-0.7469909,9.276335,2.0679917
77,1435996969541,-0.7224504,9.288305,2.0512323
78,1435996969633,-0.74878657,9.278131,2.0380642
79,1435996969634,-0.74998367,9.26556,2.0518308
80,1435996969635,-0.7314286,9.285912,2.0332758
81,1435996969636,-0.75477207,9.263166,2.043451
82,1435996969662,-0.74758947,9.279327,2.030283
83,1435996969663,-0.7344214,9.263765,2.047641
84,1435996969705,-0.7691373,9.295488,2.0374656
85,1435996969706,-0.75956047,9.277532,2.0524294
86,1435996969724,-0.74758947,9.26556,2.0350714
87,1435996969744,-0.7404069,9.2625675,2.0326772
88,1435996969763,-0.7344214,9.269152,2.0213048
89,1435996969784,-0.7368156,9.285912,2.0081367
90,1435996969802,-0.7344214,9.260772,2.0350714
91,1435996969824,-0.7529764,9.264363,2.0578163
92,1435996969843,-0.74878657,9.277532,2.0350714
93,1435996969864,-0.736217,9.291897,2.0308816
94,1435996969884,-0.7374141,9.289502,2.0296845
95,1435996969904,-0.736217,9.275736,2.03148
96,1435996969924,-0.7182605,9.279327,2.0500352
97,1435996969943,-0.7164649,9.26197,2.0446482
98,1435996969964,-0.7212533,9.259575,2.0380642
99,1435996969984,-0.7104794,9.280524,2.0536265
100,1435996970004,-0.7182605,9.291298,2.0685902
101,1435996970024,-0.7254431,9.285313,2.0667946
102,1435996970042,-0.7302315,9.266159,2.047641
103,1435996970066,-0.74399817,9.273342,2.0380642
104,1435996970111,-0.7338228,9.279925,2.0524294
105,1435996970112,-0.7577648,9.260772,2.0219033
106,1435996970130,-0.76075757,9.280524,2.0452468
107,1435996970147,-0.74758947,9.282919,2.0512323
108,1435996970162,-0.7338228,9.28232,2.0572178
109,1435996970182,-0.7350199,9.269751,2.0644004
110,1435996970206,-0.75237787,9.268554,2.043451
111,1435996970223,-0.7457938,9.266159,2.0428526
112,1435996970243,-0.7320272,9.28232,2.0560207
113,1435996970266,-0.7392098,9.260772,2.046444
114,1435996970284,-0.75836337,9.252393,2.0548236
115,1435996970303,-0.7344214,9.299678,2.0500352
116,1435996970324,-0.7236475,9.280524,2.034473
117,1435996970343,-0.760159,9.247604,2.0332758
118,1435996970364,-0.7404069,9.293693,2.0512323
119,1435996970384,-0.729633,9.2787285,2.0566192
120,1435996970404,-0.7745243,9.2787285,2.0620062
121,1435996970428,-0.7667431,9.291298,2.0500352
122,1435996970445,-0.770933,9.264962,2.0512323
123,1435996970464,-0.7386112,9.257181,2.0626047
124,1435996970483,-0.7577648,9.280524,2.0416555
125,1435996970502,-0.7457938,9.27394,2.0374656
126,1435996970523,-0.7356185,9.279327,2.0398598
127,1435996970607,-0.74519527,9.276335,2.0470424
128,1435996970608,-0.7433996,9.270947,2.0494366
129,1435996970609,-0.75716627,9.272743,2.047641
130,1435996970610,-0.7613561,9.274539,2.0536265
131,1435996970625,-0.741604,9.26197,2.046444
132,1435996970643,-0.7493851,9.299678,2.046444
133,1435996970664,-0.75716627,9.284714,2.0614076
134,1435996970682,-0.7445967,9.275736,2.0649989
135,1435996970702,-0.7505822,9.284116,2.0470424
136,1435996970725,-0.7493851,9.256582,2.0679917
137,1435996970744,-0.76434886,9.251794,2.0488381
138,1435996970763,-0.7398083,9.271546,2.0482395
139,1435996970782,-0.7398083,9.282919,2.0446482
140,1435996970802,-0.7356185,9.28232,2.0638018
141,1435996970823,-0.7326257,9.261371,2.0638018
142,1435996970842,-0.7284359,9.277532,2.0560207
143,1435996970863,-0.7368156,9.300277,2.0362685
144,1435996970883,-0.7398083,9.258378,2.0614076
145,1435996970903,-0.7380127,9.270947,2.0452468
146,1435996970922,-0.7505822,9.266159,2.067393
147,1435996970946,-0.7469909,9.276933,2.03567
148,1435996970966,-0.7787141,9.281721,2.0416555
149,1435996970983,-0.7625532,9.282919,2.0428526
150,1435996971003,-0.74758947,9.26556,2.0614076
151,1435996971024,-0.76434886,9.270349,2.054225
152,1435996971089,-0.7404069,9.288904,2.066196
153,1435996971090,-0.7392098,9.278131,2.058415
154,1435996971091,-0.74758947,9.261371,2.0787656
155,1435996971108,-0.7433996,9.266758,2.0727801
156,1435996971124,-0.75237787,9.273342,2.034473
157,1435996971144,-0.7302315,9.291298,2.0697873
158,1435996971163,-0.7248446,9.263166,2.0458453
159,1435996971183,-0.7344214,9.284714,2.0572178
160,1435996971204,-0.7745243,9.291897,2.0470424
161,1435996971225,-0.7428011,9.276933,2.059612
162,1435996971243,-0.75836337,9.270947,2.0494366
163,1435996971285,-0.7445967,9.264962,2.0416555
164,1435996971286,-0.7398083,9.259575,2.0374656
165,1435996971303,-0.741604,9.279327,2.058415
166,1435996971328,-0.736217,9.270349,2.0446482
167,1435996971343,-0.7338228,9.260174,2.0308816
168,1435996971364,-0.7433996,9.27394,2.067393
169,1435996971383,-0.7260417,9.275736,2.046444
170,1435996971402,-0.7116765,9.269152,2.0201077
171,1435996971422,-0.7356185,9.256582,2.0721815
172,1435996971448,-0.74998367,9.291298,2.0691888
173,1435996971463,-0.7350199,9.278131,2.0362685
174,1435996971483,-0.76554596,9.276335,2.0440497
175,1435996971503,-0.7757214,9.287108,2.0578163
176,1435996971555,-0.7703344,9.270349,2.0219033
177,1435996971556,-0.76195467,9.269751,2.0380642
178,1435996971568,-0.75477207,9.267356,2.0266917
179,1435996971586,-0.7428011,9.260174,2.023699
180,1435996971602,-0.7398083,9.284116,2.046444
181,1435996971623,-0.7368156,9.257779,2.0572178
182,1435996971643,-0.74399817,9.293693,2.0380642
183,1435996971663,-0.736217,9.277532,2.03148
184,1435996971684,-0.7020996,9.290101,2.0620062
185,1435996971709,-0.7278373,9.281123,2.0242975
186,1435996971764,-0.7326257,9.271546,2.0171149
187,1435996971765,-0.7422025,9.285912,2.0177135
188,1435996971766,-0.76195467,9.28232,2.0655975
189,1435996971783,-0.7673417,9.284714,2.0374656
190,1435996971804,-0.7445967,9.276933,2.034473
191,1435996971826,-0.7433996,9.266758,2.0326772
192,1435996971844,-0.7505822,9.277532,2.0272903
193,1435996971864,-0.7517793,9.28232,2.018312
194,1435996971885,-0.7314286,9.287707,2.023699
195,1435996971904,-0.7517793,9.260772,2.0446482
196,1435996971926,-0.7278373,9.269152,2.0242975
197,1435996971946,-0.736217,9.26197,2.0260932
198,1435996971964,-0.7044938,9.284714,2.006341
199,1435996971986,-0.7302315,9.267955,2.0416555
200,1435996972067,-0.7344214,9.275137,2.0620062
201,1435996972068,-0.7469909,9.2787285,2.0548236
202,1435996972069,-0.7661445,9.291298,2.018312
203,1435996972070,-0.7637503,9.291298,2.018312
204,1435996972098,-0.7505822,9.281123,2.03148
205,1435996972104,-0.7404069,9.285912,2.0416555
206,1435996972135,-0.7356185,9.258378,2.0278888
207,1435996972149,-0.7260417,9.266159,2.030283
208,1435996972166,-0.7338228,9.270947,2.0350714
209,1435996972190,-0.7428011,9.287707,2.0320787
210,1435996972206,-0.74639237,9.278131,2.0572178
211,1435996972226,-0.7308301,9.279925,2.0506337
212,1435996972247,-0.7314286,9.287108,2.0266917
213,1435996972264,-0.741604,9.301474,2.0296845
214,1435996972284,-0.7493851,9.269751,2.0404584
215,1435996972305,-0.7314286,9.275137,2.0260932
216,1435996972327,-0.7290344,9.2907,2.034473
217,1435996972349,-0.7248446,9.285313,2.058415
218,1435996972367,-0.7308301,9.285313,2.0338743
219,1435996972387,-0.7152678,9.27394,2.0458453
220,1435996972406,-0.7433996,9.266159,2.0428526
221,1435996972424,-0.7398083,9.2907,2.0069396
222,1435996972444,-0.741604,9.288305,2.022502
223,1435996972465,-0.7493851,9.257181,2.0470424
224,1435996972532,-0.7374141,9.284116,2.0320787
225,1435996972533,-0.7015011,9.284116,2.0338743
226,1435996972534,-0.7248446,9.288904,2.0284874
227,1435996972556,-0.7302315,9.289502,2.043451
228,1435996972568,-0.7074866,9.272144,2.0500352
229,1435996972587,-0.7284359,9.272743,2.0763714
230,1435996972606,-0.75716627,9.291298,2.0644004
231,1435996972634,-0.7529764,9.278131,2.0380642
232,1435996972648,-0.7386112,9.27394,2.0530279
233,1435996972670,-0.7272388,9.281123,2.0488381
234,1435996972685,-0.7422025,9.272743,2.042254
235,1435996972707,-0.7392098,9.246407,2.0506337
236,1435996972724,-0.7392098,9.2787285,2.0440497
237,1435996972745,-0.74519527,9.272743,2.0428526
238,1435996972766,-0.7344214,9.285912,2.0458453
239,1435996972784,-0.7290344,9.27394,2.0506337
240,1435996972804,-0.75357497,9.27394,2.0470424
241,1435996972825,-0.7505822,9.260772,2.0320787
242,1435996972847,-0.74639237,9.276933,2.0284874
243,1435996972871,-0.7715315,9.287707,2.0494366
244,1435996972886,-0.75357497,9.274539,2.0685902
245,1435996972906,-0.7469909,9.279925,2.0566192
246,1435996972925,-0.7422025,9.26556,2.0506337
247,1435996972945,-0.7469909,9.27394,2.0404584
248,1435996972966,-0.75477207,9.272144,2.0578163
249,1435996972987,-0.7392098,9.290101,2.046444
250,1435996973052,-0.7170634,9.258977,2.0548236
251,1435996973053,-0.7290344,9.250597,2.0500352
252,1435996973054,-0.7302315,9.264363,2.066196
253,1435996973074,-0.7445967,9.292496,2.055422
254,1435996973085,-0.7433996,9.276335,2.059612
255,1435996973126,-0.7080852,9.287707,2.0590134
256,1435996973127,-0.7218518,9.280524,2.054225
257,1435996973147,-0.7422025,9.275137,2.0578163
258,1435996973167,-0.75477207,9.281721,2.0362685
259,1435996973186,-0.7493851,9.275137,2.0374656
260,1435996973206,-0.7338228,9.254189,2.043451
261,1435996973227,-0.7781156,9.258977,2.0350714
262,1435996973245,-0.7733272,9.274539,2.0416555
263,1435996973265,-0.75716627,9.276933,2.0446482
264,1435996973286,-0.7517793,9.264363,2.0859482
265,1435996973307,-0.74639237,9.282919,2.0620062
266,1435996973329,-0.74998367,9.294889,2.0512323
267,1435996973349,-0.7272388,9.272743,2.0638018
268,1435996973371,-0.7272388,9.270947,2.034473
269,1435996973387,-0.7338228,9.277532,2.0386627
270,1435996973406,-0.7374141,9.2787285,2.0536265
271,1435996973425,-0.74758947,9.296685,2.0638018
272,1435996973446,-0.7565677,9.271546,2.0500352
273,1435996973470,-0.75716627,9.281721,2.0368671
274,1435996973489,-0.75956047,9.27394,2.047641
275,1435996973533,-0.7392098,9.270349,2.0512323
276,1435996973534,-0.729633,9.2865095,2.0548236
277,1435996973562,-0.7278373,9.281123,2.0608091
278,1435996973582,-0.7469909,9.260174,2.046444
279,1435996973590,-0.717662,9.268554,2.055422
280,1435996973606,-0.7158663,9.284714,2.0572178
281,1435996973625,-0.7266402,9.283517,2.018312
282,1435996973652,-0.7541735,9.263765,2.0578163
283,1435996973733,-0.7170634,9.281123,2.0578163
284,1435996973734,-0.7368156,9.266758,2.0452468
285,1435996973735,-0.7433996,9.287108,2.0470424
286,1435996973736,-0.7673417,9.277532,2.0440497
287,1435996973748,-0.75836337,9.26556,2.0488381
288,1435996973769,-0.729633,9.268554,2.0446482
289,1435996973785,-0.760159,9.268554,2.0428526
290,1435996973808,-0.7422025,9.2787285,2.0272903
291,1435996973829,-0.7254431,9.259575,2.0500352
292,1435996973848,-0.717662,9.278131,2.0440497
293,1435996973867,-0.7332243,9.275736,2.0518308
294,1435996973889,-0.717662,9.280524,2.0649989
295,1435996973908,-0.7493851,9.274539,2.03567
296,1435996973929,-0.7308301,9.280524,2.0458453
297,1435996973948,-0.7469909,9.272144,2.0392613
298,1435996973969,-0.7350199,9.294291,2.0326772
299,1435996973990,-0.7404069,9.282919,2.0410569
300,1435996974009,-0.7218518,9.281123,2.0386627
301,1435996974028,-0.7182605,9.274539,2.03567
302,1435996974051,-0.7308301,9.273342,2.0350714
303,1435996974114,-0.75477207,9.279327,2.0506337
304,1435996974115,-0.7284359,9.275736,2.047641
305,1435996974116,-0.7314286,9.255983,2.03567
306,1435996974135,-0.75237787,9.272743,2.023699
307,1435996974145,-0.724246,9.277532,2.0410569
308,1435996974187,-0.7092823,9.280524,2.0506337
309,1435996974188,-0.7422025,9.272144,2.0392613
310,1435996974208,-0.7368156,9.287707,2.0446482
311,1435996974227,-0.7314286,9.290101,2.0506337
312,1435996974246,-0.724246,9.285912,2.0524294
313,1435996974273,-0.7410054,9.313444,2.0446482
314,1435996974289,-0.7344214,9.2787285,2.0416555
315,1435996974306,-0.7356185,9.276933,2.0446482
316,1435996974332,-0.7314286,9.28232,2.0254946
317,1435996974346,-0.7433996,9.281123,2.0374656
318,1435996974369,-0.74519527,9.261371,2.0458453
319,1435996974386,-0.74399817,9.281123,2.0320787
320,1435996974407,-0.7248446,9.277532,2.0506337
321,1435996974428,-0.741604,9.277532,2.0410569
322,1435996974449,-0.7368156,9.285912,2.0416555
323,1435996974473,-0.7278373,9.277532,2.0248961
324,1435996974489,-0.7404069,9.285313,2.0428526
325,1435996974507,-0.7392098,9.293693,2.0290859
326,1435996974613,-0.7404069,9.270947,2.0649989
327,1435996974618,-0.74399817,9.2907,2.0608091
328,1435996974631,-0.7422025,9.287108,2.030283
329,1435996974632,-0.7374141,9.275137,2.055422
330,1435996974633,-0.74758947,9.275137,2.0308816
331,1435996974634,-0.7422025,9.291897,2.0332758
332,1435996974680,-0.7332243,9.279327,2.0440497
333,1435996974681,-0.7553706,9.266758,2.0380642
334,1435996974686,-0.74519527,9.293094,2.055422
335,1435996974728,-0.736217,9.302073,2.0392613
336,1435996974729,-0.7356185,9.278131,2.0392613
337,1435996974746,-0.74399817,9.281123,2.0446482
338,1435996974767,-0.700304,9.275736,2.0440497
339,1435996974786,-0.7332243,9.285313,2.0620062
340,1435996974808,-0.75237787,9.302073,2.0440497
341,1435996974828,-0.74399817,9.2787285,2.0374656
342,1435996974848,-0.7398083,9.283517,2.0374656
343,1435996974866,-0.7422025,9.275137,2.046444
344,1435996974890,-0.7505822,9.279925,2.0512323
345,1435996974910,-0.74639237,9.276335,2.0488381
346,1435996974931,-0.7314286,9.273342,2.0368671
347,1435996974949,-0.7320272,9.2865095,2.054225
348,1435996974967,-0.7386112,9.2865095,2.0566192
349,1435996974986,-0.7445967,9.2787285,2.0524294
350,1435996975009,-0.74519527,9.276335,2.0386627
351,1435996975029,-0.7428011,9.279327,2.0470424
352,1435996975091,-0.7278373,9.274539,2.0470424
353,1435996975092,-0.724246,9.275736,2.0524294
354,1435996975093,-0.760159,9.2787285,2.0380642
355,1435996975110,-0.7529764,9.256582,2.047641
356,1435996975127,-0.74998367,9.264962,2.0290859
357,1435996975149,-0.76195467,9.27394,2.046444
358,1435996975166,-0.7302315,9.291897,2.055422
359,1435996975189,-0.7254431,9.28232,2.0638018
360,1435996975208,-0.7392098,9.268554,2.059612
361,1435996975232,-0.7332243,9.2907,2.071583
362,1435996975249,-0.7194576,9.299079,2.030283
363,1435996975268,-0.7380127,9.266159,2.0512323
364,1435996975289,-0.7344214,9.267356,2.0536265
365,1435996975308,-0.7248446,9.271546,2.0410569
366,1435996975330,-0.7386112,9.271546,2.0482395
367,1435996975350,-0.76315176,9.279925,2.03148
368,1435996975370,-0.76195467,9.275137,2.0512323
369,1435996975390,-0.74639237,9.266159,2.0500352
370,1435996975410,-0.748188,9.269152,2.0290859
371,1435996975430,-0.7493851,9.276335,2.0386627
372,1435996975450,-0.7392098,9.273342,2.043451
373,1435996975471,-0.7224504,9.275137,2.0524294
374,1435996975490,-0.7457938,9.259575,2.0602105
375,1435996975510,-0.7254431,9.280524,2.034473
376,1435996975594,-0.7266402,9.284116,2.0404584
377,1435996975596,-0.7308301,9.28232,2.0458453
378,1435996975597,-0.7374141,9.278131,2.0308816
379,1435996975598,-0.7457938,9.274539,2.0308816
380,1435996975609,-0.7398083,9.285912,2.0290859
381,1435996975628,-0.7326257,9.277532,2.0320787
382,1435996975651,-0.7248446,9.285313,2.0189106
383,1435996975669,-0.7248446,9.272144,2.0512323
384,1435996975687,-0.7433996,9.275137,2.011728
385,1435996975709,-0.74519527,9.278131,2.0266917
386,1435996975733,-0.7356185,9.248202,2.0338743
387,1435996975750,-0.724246,9.264962,2.0350714
388,1435996975769,-0.7074866,9.284714,2.0207062
389,1435996975790,-0.7134721,9.285313,2.0338743
390,1435996975807,-0.7272388,9.258977,2.0404584
391,1435996975827,-0.729633,9.282919,2.0488381
392,1435996975847,-0.7140707,9.281123,2.0338743
393,1435996975873,-0.74639237,9.291298,2.0326772
394,1435996975889,-0.7356185,9.275137,2.0141222
395,1435996975924,-0.74758947,9.2787285,2.0165164
396,1435996975927,-0.7098808,9.26556,2.0231004
397,1435996975948,-0.7194576,9.275736,2.0326772
398,1435996975970,-0.7308301,9.267955,2.0350714
399,1435996975988,-0.74399817,9.281721,2.0410569
400,1435996976010,-0.7517793,9.281721,2.0242975
401,1435996976028,-0.7356185,9.266159,2.0398598
402,1435996976076,-0.7188591,9.289502,2.0296845
403,1435996976077,-0.6973112,9.283517,2.0380642
404,1435996976096,-0.7302315,9.288305,2.0380642
405,1435996976124,-0.7338228,9.272144,2.0254946
406,1435996976127,-0.7236475,9.2907,2.0219033
407,1435996976147,-0.7386112,9.297882,2.0308816
408,1435996976173,-0.7433996,9.281721,2.0290859
409,1435996976190,-0.7212533,9.277532,2.0410569
410,1435996976211,-0.7398083,9.282919,2.0386627
411,1435996976233,-0.7230489,9.275736,2.034473
412,1435996976250,-0.6979098,9.294291,2.0326772
413,1435996976271,-0.7230489,9.271546,2.0506337
414,1435996976287,-0.7445967,9.292496,2.0350714
415,1435996976309,-0.7009025,9.295488,2.0296845
416,1435996976330,-0.7212533,9.277532,2.0278888
417,1435996976349,-0.7320272,9.252991,2.042254
418,1435996976372,-0.7188591,9.267356,2.0392613
419,1435996976394,-0.724246,9.272144,2.0518308
420,1435996976413,-0.7392098,9.278131,2.03567
421,1435996976431,-0.75357497,9.284116,2.0213048
422,1435996976449,-0.7194576,9.275736,2.043451
423,1435996976470,-0.7338228,9.264962,2.0626047
424,1435996976490,-0.74758947,9.281721,2.0524294
425,1435996976517,-0.7380127,9.2625675,2.0368671
426,1435996976603,-0.7320272,9.274539,2.0524294
427,1435996976604,-0.7260417,9.285313,2.0368671
428,1435996976605,-0.7457938,9.288305,2.0278888
429,1435996976606,-0.7338228,9.279327,2.0536265
430,1435996976631,-0.7386112,9.287108,2.046444
431,1435996976632,-0.7338228,9.278131,2.0374656
432,1435996976678,-0.7260417,9.289502,2.0590134
433,1435996976679,-0.7314286,9.285313,2.067393
434,1435996976692,-0.7350199,9.291897,2.0446482
435,1435996976713,-0.76075757,9.271546,2.034473
436,1435996976729,-0.7356185,9.263166,2.0572178
437,1435996976751,-0.74998367,9.271546,2.042254
438,1435996976770,-0.7380127,9.294889,2.0320787
439,1435996976792,-0.7374141,9.260772,2.0338743
440,1435996976808,-0.7445967,9.252991,2.0374656
441,1435996976829,-0.7206547,9.290101,2.043451
442,1435996976849,-0.7386112,9.276933,2.0338743
443,1435996976871,-0.74399817,9.258378,2.0410569
444,1435996976894,-0.7356185,9.275736,2.030283
445,1435996976908,-0.7182605,9.279925,2.0721815
446,1435996976931,-0.7517793,9.2907,2.0685902
447,1435996976949,-0.7685388,9.293693,2.030283
448,1435996976971,-0.7469909,9.270947,2.0470424
449,1435996976990,-0.7290344,9.279925,2.0201077
450,1435996977009,-0.7505822,9.270349,2.0231004
451,1435996977032,-0.7763199,9.2865095,2.0452468
452,1435996977089,-0.7493851,9.27394,2.0590134
453,1435996977090,-0.7314286,9.284714,2.0482395
454,1435996977091,-0.7529764,9.291298,2.0260932
455,1435996977115,-0.7374141,9.279925,2.0506337
456,1435996977158,-0.7302315,9.269152,2.0602105
457,1435996977159,-0.7290344,9.273342,2.030283
458,1435996977174,-0.7422025,9.282919,2.0524294
459,1435996977190,-0.7314286,9.295488,2.0506337
460,1435996977216,-0.7386112,9.2787285,2.023699
461,1435996977230,-0.76554596,9.270349,2.0488381
462,1435996977319,-0.75836337,9.268554,2.0380642
463,1435996977320,-0.75118077,9.284714,2.0392613
464,1435996977321,-0.7398083,9.293094,2.0278888
465,1435996977322,-0.7152678,9.275137,2.0530279
466,1435996977353,-0.7374141,9.251195,2.03567
467,1435996977354,-0.7182605,9.271546,2.0290859
468,1435996977382,-0.7469909,9.296685,2.0320787
469,1435996977389,-0.8026561,9.269751,2.0386627
470,1435996977409,-0.7673417,9.250597,2.006341
471,1435996977429,-0.7882909,9.27394,2.0883424
472,1435996977449,-0.7697359,9.287108,2.088941
473,1435996977481,-0.7745243,9.283517,2.0338743
474,1435996977489,-0.75357497,9.278131,2.0069396
475,1435996977510,-0.7823054,9.245809,2.0386627
476,1435996977530,-0.7751228,9.24521,2.0380642
477,1435996977571,-0.7882909,9.26556,2.1206641
478,1435996977572,-0.777517,9.238028,2.0614076
479,1435996977598,-0.79966336,9.272144,2.030283
480,1435996977610,-0.7212533,9.275137,2.0326772
481,1435996977629,-0.641646,9.252991,2.0919337
482,1435996977653,-0.6087258,9.255983,2.1452048
483,1435996977671,-0.6691794,9.3104515,2.0626047
484,1435996977688,-0.7038953,9.235035,2.178125
485,1435996977708,-0.62608373,9.221867,2.0320787
486,1435996977728,-0.7918822,9.519944,1.9985598
487,1435996977749,-0.6925228,8.977059,1.8112136
488,1435996977768,-0.55126494,9.086594,2.232593
489,1435996977791,-0.5734113,9.22067,2.0512323
490,1435996977808,-0.5883751,9.164406,2.0165164
491,1435996977830,-0.5327099,9.201516,1.8770541
492,1435996977849,-0.5291186,9.144653,1.8686744
493,1435996977873,-0.6326678,9.164406,2.0015526
494,1435996977893,-0.688333,9.228451,2.079364
495,1435996977914,-0.6835446,9.238028,2.0871453
496,1435996977931,-0.62249243,9.305065,1.8770541
497,1435996977949,-0.705691,9.479243,2.144606
498,1435996977969,-0.6464345,9.411607,2.111686
499,1435996977989,-0.64823014,9.267955,2.1583729
500,1435996978009,-0.60453594,9.296086,2.0925324
501,1435996978049,-0.53689975,9.4535055,1.9369092
502,1435996978050,-0.59376204,9.377489,1.6352397
503,1435996978070,-0.6302736,9.411607,1.6053122
504,1435996978090,-0.7422025,9.473856,1.8303672
505,1435996978110,-0.66379243,9.428367,1.8926164
506,1435996978131,-0.53450555,9.321226,1.9099745
507,1435996978149,-0.52852005,9.111733,1.7238252
508,1435996978169,-0.66139823,9.112331,1.917157
509,1435996978190,-0.741604,9.238028,2.1158757
510,1435996978212,-0.75596917,9.360131,2.1984756
511,1435996978233,-0.6967127,9.505579,2.055422
512,1435996978250,-0.58777654,9.578603,1.8920178
513,1435996978270,-0.48123455,9.76954,1.8543092
514,1435996978293,-0.34715924,9.607333,1.8968062
515,1435996978311,-0.15622166,9.510966,2.0410569
516,1435996978331,0.12330139,9.139865,1.9213469
517,1435996978351,0.12689269,8.931569,2.0691888
518,1435996978373,-0.18315643,8.705916,1.8189948
519,1435996978393,-0.62009823,8.337808,1.8477252
520,1435996978412,-0.9163807,9.114127,1.834557
521,1435996978430,-0.95947635,10.228029,2.0003555
522,1435996978459,-0.8924387,10.045472,1.8022354
523,1435996978519,-0.24420857,9.61691,2.3122003
524,1435996978520,-0.3226187,9.093178,2.9502552
525,1435996978521,-0.81642276,8.929175,3.8546648
526,1435996978573,-1.7962499,9.425373,4.446631
527,1435996978574,-1.3000516,9.950901,4.100669
528,1435996978575,-0.9804256,9.555858,3.4530375
529,1435996978615,-0.43035775,9.132084,3.2255883
530,1435996978616,0.060453594,9.215282,3.2788591
531,1435996978631,0.51954174,9.450513,3.354875
532,1435996978656,0.7074866,9.347562,3.0759506
533,1435996978673,0.6805518,9.002198,2.7407625
534,1435996978693,0.33638534,8.940548,1.9967642
535,1435996978712,0.03172317,9.015367,1.9967642
536,1435996978799,-0.15023616,9.087193,2.1320367
537,1435996978800,0.01436521,9.289502,2.1092918
538,1435996978801,0.25917232,9.399037,1.9440918
539,1435996978802,0.43993455,9.111733,1.7621324
540,1435996978825,0.57400984,9.035119,1.7244238
541,1435996978830,0.45549688,8.902839,1.5328877
542,1435996978855,0.47465047,8.974665,1.3030443
