id,attr_time,attr_x,attr_y,attr_z
213,1435996972283,8.14687,-0.108936176,5.503671
214,1435996972284,8.12592,-0.10055647,5.533
215,1435996972289,8.135497,-0.13587095,5.5503583
216,1435996972313,8.125322,-0.12928689,5.5204306
217,1435996972335,8.110358,-0.12808979,5.5258174
218,1435996972351,8.205527,-0.10295067,5.5431757
219,1435996972369,8.168418,-0.11432313,5.4982843
220,1435996972390,8.10138,-0.18195933,5.5258174
221,1435996972411,8.084022,-0.14604631,5.577293
222,1435996972433,8.114548,-0.11133038,5.507861
223,1435996972450,8.13849,-0.04249708,5.466561
224,1435996972470,8.128315,-0.12569559,5.4767365
225,1435996972493,8.131308,-0.17298107,5.5778913
226,1435996972513,8.149862,-0.12449849,5.605425
227,1435996972533,8.16363,-0.10295067,5.6000376
228,1435996972553,8.136695,-0.109534726,5.5737014
229,1435996972573,8.109161,-0.10594343,5.566519
230,1435996972593,8.110358,-0.11372458,5.565322
231,1435996972612,8.1756,-0.14604631,5.571307
232,1435996972633,8.174403,-0.14305355,5.4964886
233,1435996972654,8.135497,-0.12210429,5.480926
234,1435996972673,8.134899,-0.13108255,5.4713492
235,1435996972693,8.124723,-0.1400608,5.4527946
236,1435996972713,8.125322,-0.11911154,5.4887075
237,1435996972733,8.127716,-0.10235212,5.4527946
238,1435996972755,8.1480665,-0.108936176,5.4551888
239,1435996972773,8.168418,-0.108337626,5.4521956
240,1435996972793,8.1756,-0.11192893,5.4791307
241,1435996972810,8.172607,-0.110731825,5.4659624
242,1435996972830,8.149862,-0.13467385,5.4803276
243,1435996972852,8.160038,-0.12449849,5.436035
244,1435996972875,8.182184,-0.12090719,5.4593782
245,1435996972896,8.243237,-0.10055647,5.5000796
246,1435996972910,8.24563,-0.11312603,5.469554
247,1435996972930,8.136695,-0.17118542,5.4420204
248,1435996972950,8.1163435,-0.14185645,5.4982843
249,1435996972970,8.103774,-0.093972415,5.4593782
250,1435996972993,8.1797905,-0.093373865,5.3564277
251,1435996973013,8.21271,-0.15741876,5.4091
252,1435996973032,8.1959505,-0.15442601,5.4683566
253,1435996973053,8.157045,-0.12150574,5.481525
254,1435996973074,8.127118,-0.12330139,5.4378304
255,1435996973093,8.1079645,-0.13587095,5.3965306
256,1435996973111,8.140884,-0.12749124,5.3354783
257,1435996973132,8.198345,-0.12749124,5.3288946
258,1435996973154,8.240244,-0.12868834,5.392939
259,1435996973174,8.2115135,-0.12808979,5.3833623
260,1435996973194,8.193557,-0.10594343,5.4144874
261,1435996973214,8.180987,-0.11791443,5.424064
262,1435996973234,8.169615,-0.11971009,5.4312468
263,1435996973253,8.177396,-0.094570965,5.4342394
264,1435996973274,8.186374,-0.12749124,5.4144874
265,1435996973294,8.185776,-0.1364695,5.406706
266,1435996973314,8.206725,-0.11492168,5.403713
267,1435996973334,8.1881695,-0.11671733,5.403713
268,1435996973353,8.176797,-0.11432313,5.4204726
269,1435996973373,8.148665,-0.10175357,5.3803697
270,1435996973394,8.173206,-0.11552023,5.398925
271,1435996973414,8.197148,-0.14065935,5.465364
272,1435996973434,8.273164,-0.108337626,5.515642
273,1435996973454,8.213907,-0.12569559,5.4737434
274,1435996973473,8.201937,-0.12210429,5.459977
275,1435996973493,8.193557,-0.15083471,5.4605756
276,1435996973520,8.175002,-0.09696517,5.3845596
277,1435996973576,8.156446,-0.11133038,5.379173
278,1435996973577,8.140884,-0.18734628,5.498883
279,1435996973578,8.176797,-0.16519992,5.620987
280,1435996973597,8.220491,-0.09935937,5.5617304
281,1435996973610,8.210316,-0.09636662,5.5162406
282,1435996973630,8.179192,-0.10354923,5.4743423
283,1435996973653,8.133103,-0.09876082,5.4498014
284,1435996973674,8.176797,-0.13706805,5.480926
285,1435996973691,8.185177,-0.1364695,5.4964886
286,1435996973711,8.164826,-0.1388637,5.495291
287,1435996973733,8.146272,-0.110731825,5.5060654
288,1435996973754,8.1343,-0.1412579,5.5060654
289,1435996973776,8.126519,-0.12808979,5.5347958
290,1435996973794,8.123527,-0.10295067,5.495291
291,1435996973814,8.145074,-0.10534488,5.495291
292,1435996973834,8.1480665,-0.11911154,5.502474
293,1435996973854,8.148665,-0.10594343,5.505467
294,1435996973874,8.1319065,-0.09636662,5.525219
295,1435996973894,8.151658,-0.11671733,5.5401826
296,1435996973913,8.097789,-0.11671733,5.54557
297,1435996973934,8.1797905,-0.12389994,5.553351
298,1435996973956,8.188768,-0.074818805,5.554548
299,1435996973972,8.111555,-0.1921347,5.524022
300,1435996973992,8.088212,-0.20111294,5.57849
301,1435996974013,8.08881,-0.16579847,5.587468
302,1435996974052,8.101978,-0.074220255,5.4857144
303,1435996974053,8.110358,-0.07182605,5.3995233
304,1435996974081,8.116942,-0.16579847,5.5168395
305,1435996974091,8.121132,-0.14963761,5.5898623
306,1435996974111,8.147469,-0.110133275,5.5766945
307,1435996974131,8.130709,-0.11552023,5.531803
308,1435996974151,8.112753,-0.10295067,5.5401826
309,1435996974172,8.097789,-0.12389994,5.525219
310,1435996974191,8.137892,-0.11611878,5.5377884
311,1435996974211,8.154053,-0.13227965,5.577293
312,1435996974231,8.136096,-0.13227965,5.5485625
313,1435996974251,8.116942,-0.110731825,5.547365
314,1435996974271,8.110957,-0.108337626,5.5168395
315,1435996974292,8.112154,-0.12330139,5.5096564
316,1435996974315,8.124723,-0.09636662,5.5096564
317,1435996974335,8.118738,-0.09995792,5.527613
318,1435996974355,8.12592,-0.11611878,5.522825
319,1435996974373,8.15106,-0.10055647,5.5365915
320,1435996974394,8.141483,-0.09816227,5.5324016
321,1435996974414,8.152855,-0.13347675,5.544971
322,1435996974435,8.115746,-0.1316811,5.533
323,1435996974454,8.109759,-0.11432313,5.5341973
324,1435996974474,8.197148,-0.0724246,5.5551467
325,1435996974494,8.169016,-0.11432313,5.5222263
326,1435996974514,8.08462,-0.19153613,5.557541
327,1435996974535,8.079832,-0.15263036,5.601235
328,1435996974554,8.118139,-0.05925649,5.5521536
329,1435996974574,8.13849,-0.034715924,5.4899044
330,1435996974593,8.106169,-0.14664486,5.5982423
331,1435996974614,8.143877,-0.15322891,5.6946087
332,1435996974634,8.159439,-0.11312603,5.7107697
333,1435996974664,8.1480665,-0.10654198,5.6425347
334,1435996974672,8.129512,-0.12689269,5.5527525
335,1435996974694,8.101978,-0.12449849,5.4803276
336,1435996974712,8.087613,-0.12988544,5.4222684
337,1435996974732,8.124125,-0.1388637,5.4887075
338,1435996974756,8.141483,-0.12808979,5.5671177
339,1435996974807,8.133701,-0.074818805,5.5671177
340,1435996974808,8.109161,-0.04189853,5.483919
341,1435996974811,8.084022,-0.04070143,5.492897
342,1435996974832,8.082825,-0.030526072,5.486912
343,1435996974852,8.073847,-0.05566519,5.4659624
344,1435996974871,8.094197,-0.11372458,5.4498014
345,1435996974894,8.180388,-0.10534488,5.4049106
346,1435996974913,8.207922,-0.02932897,5.433641
347,1435996974935,8.201937,-0.050876785,5.551555
348,1435996974955,8.173804,-0.0700304,5.5270147
349,1435996974975,8.148665,-0.045489833,5.5102553
350,1435996974995,8.195353,-0.025737667,5.4462104
351,1435996975015,8.289924,0.06344634,5.3504424
352,1435996975035,8.322245,0.18195933,5.216367
353,1435996975055,8.189367,0.30286652,5.171476
354,1435996975075,8.087015,0.44651863,5.221155
355,1435996975095,8.049905,0.6015432,5.1517234
356,1435996975116,8.185776,0.6787562,5.04578
357,1435996975137,8.3312235,0.724246,5.0493712
358,1435996975154,8.467094,0.6811504,4.975151
359,1435996975173,8.464102,0.7344214,4.871003
360,1435996975194,8.341997,0.78410107,4.733337
361,1435996975214,8.216302,1.0247183,4.7261543
362,1435996975233,8.479664,1.1845313,4.8141413
363,1435996975252,8.613739,1.0546459,4.782418
364,1435996975276,8.768166,0.7787141,4.684854
365,1435996975304,8.844181,0.5859809,4.711789
366,1435996975313,8.783728,0.7290344,4.5801077
367,1435996975333,8.720282,0.78170687,4.402937
368,1435996975353,8.606557,0.7691373,4.2898107
369,1435996975372,8.532336,0.79846627,4.200627
370,1435996975396,8.554482,0.8972271,4.086902
371,1435996975445,8.628703,0.93972415,3.9318779
372,1435996975446,8.666411,0.9900024,3.8869865
373,1435996975453,8.838196,1.0546459,4.006098
374,1435996975473,9.002797,1.0767922,3.9043443
375,1435996975492,8.773552,0.7697359,3.6290112
376,1435996975512,8.561666,0.45489833,3.6248214
377,1435996975533,8.152855,0.19632454,3.3824084
378,1435996975553,7.964312,-0.20590134,3.7834373
379,1435996975575,7.9367785,-0.3429694,3.9360676
380,1435996975596,7.9194207,-0.28790274,3.945046
381,1435996975614,8.760384,0.093373865,4.009091
382,1435996975636,9.849147,0.36511576,3.645172
383,1435996975658,10.716447,0.33279404,2.7192147
384,1435996975681,11.393407,0.076614454,1.7328035
385,1435996975696,11.71004,-0.3429694,1.216853
386,1435996975713,11.821969,-0.5919664,1.4700398
387,1435996975733,11.64839,-0.31124622,1.9063832
388,1435996975754,11.216236,0.12150574,2.3798366
389,1435996975774,10.930129,0.21787235,2.9059622
390,1435996975795,10.916962,-0.059855044,2.830545
391,1435996975814,10.829573,-0.37469256,2.5474305
392,1435996975834,10.521319,-0.78170687,2.4768016
393,1435996975854,10.01315,-0.9636662,2.5210943
394,1435996975874,9.607931,-1.0474633,2.7700913
395,1435996975894,9.476849,-1.0498575,2.8215668
396,1435996975918,9.3583355,-1.1049241,2.9227216
397,1435996975940,9.292496,-1.0360907,2.8514943
398,1435996975957,9.120112,-0.88286185,2.8323407
399,1435996975974,9.045294,-0.7577648,2.7994204
400,1435996975993,8.845378,-0.7745243,2.6084828
401,1435996976013,8.740632,-0.75596917,2.4612393
402,1435996976034,8.656835,-0.7799112,2.3959973
403,1435996976057,8.749012,-0.65242,2.1122844
404,1435996976098,8.889671,-0.37708676,1.9021933
405,1435996976099,8.993818,-0.2705448,1.6861166
406,1435996976113,8.811261,-0.3489549,1.8537107
407,1435996976134,8.84059,-0.44771573,2.0081367
408,1435996976155,9.221867,-0.66379243,2.1152773
409,1435996976174,9.572019,-0.95947635,2.2529438
410,1435996976193,9.580399,-1.055843,2.4756045
411,1435996976213,9.339182,-1.1061212,2.593519
412,1435996976233,9.064447,-1.0498575,2.7269957
413,1435996976253,8.896255,-0.9864111,2.8520927
414,1435996976273,8.798691,-0.9672575,2.92751
415,1435996976296,8.780136,-0.9947908,3.0460231
416,1435996976315,8.8777,-1.1246762,3.318962
417,1435996976336,9.033323,-1.2545617,3.383007
418,1435996976356,9.129091,-1.3192052,3.342904
419,1435996976377,9.176376,-1.365892,3.2860417
420,1435996976396,9.194932,-1.3467385,3.2962172
421,1435996976415,9.091382,-1.3826514,3.3123782
422,1435996976436,8.950723,-1.3682863,3.4404678
423,1435996976456,8.857349,-1.2641385,3.5805287
424,1435996976475,8.866926,-1.1043255,3.6535518
425,1435996976496,8.981848,-1.0169371,3.7217865
426,1435996976515,9.060258,-1.002572,3.715801
427,1435996976538,9.223662,-1.0307038,3.757101
428,1435996976558,9.202713,-1.01574,3.8792052
429,1435996976579,8.955511,-0.9415198,3.9624038
430,1435996976597,8.736442,-1.0073603,4.14975
431,1435996976616,9.210494,-0.90859956,4.3035774
432,1435996976634,10.446501,-0.7152678,4.0402155
433,1435996976656,11.592725,-0.55126494,3.3542767
434,1435996976744,12.661138,-0.5105635,2.837129
435,1435996976745,12.676101,-1.0354922,1.834557
436,1435996976746,11.058818,-1.2228385,1.8483237
437,1435996976747,8.226477,-1.0127473,2.1003134
438,1435996976760,6.0884547,-0.27952304,1.8866309
439,1435996976776,6.0345855,0.74878657,1.5131354
440,1435996976793,7.491457,1.8543092,1.4927847
441,1435996976813,9.902418,2.3110032,2.0931308
442,1435996976834,11.283274,2.1440077,2.4480712
443,1435996976856,13.178285,0.9463082,2.9484594
444,1435996976876,12.871228,-0.6147113,2.420538
445,1435996976897,11.20247,-1.3688848,2.5552118
446,1435996976917,9.144054,-0.84814596,2.7670987
447,1435996976938,7.8158712,0.4261679,2.9047651
448,1435996976956,7.4567413,1.3395559,3.031658
449,1435996976975,7.7572136,1.5005659,3.2034419
450,1435996976997,8.441956,1.2192472,3.2291796
451,1435996977017,9.14226,0.91697925,3.098097
452,1435996977037,9.28232,0.81881696,2.802413
453,1435996977056,8.892065,0.79846627,2.521693
454,1435996977077,8.38629,0.8182184,2.1176715
455,1435996977097,8.987235,0.81402856,2.087744
456,1435996977117,10.188525,0.85054016,2.789245
457,1435996977152,10.433931,0.78170687,3.2130187
458,1435996977158,10.1621895,0.47285482,4.092888
459,1435996977183,9.433155,0.06703765,4.3478703
460,1435996977198,8.629301,0.022744916,3.9731777
461,1435996977217,8.16722,0.5153519,4.0503907
462,1435996977234,8.37372,0.9720459,4.2317514
463,1435996977255,8.640674,1.1899183,3.727772
464,1435996977274,8.689755,1.2108675,3.5182793
465,1435996977296,8.890868,0.7763199,4.312556
466,1435996977315,9.179369,0.032920275,5.111022
467,1435996977373,9.541492,-0.2621651,3.9318779
468,1435996977374,10.654796,-0.40282443,3.6589386
469,1435996977375,12.42052,-0.85772276,2.5983074
470,1435996977396,12.363658,-1.9548657,0.5315128
471,1435996977415,10.779893,-1.7262194,1.4927847
472,1435996977436,8.02716,-0.7811083,3.6284127
473,1435996977456,6.9826894,0.031124622,3.620033
474,1435996977475,6.8988924,1.532289,2.7814639
475,1435996977496,8.094796,2.693477,2.2864625
476,1435996977518,10.306439,2.854487,1.6938977
477,1435996977538,11.3802395,2.2290018,1.5131354
478,1435996977556,11.192893,1.3299791,2.1092918
479,1435996977576,10.276512,0.56443304,3.4159272
480,1435996977598,8.986037,-0.24540567,4.0533834
481,1435996977618,8.441357,-0.88166475,3.787627
482,1435996977638,9.002198,-0.75956047,3.5488055
483,1435996977655,9.515755,-0.30705637,3.6721067
484,1435996977682,9.223063,0.12749124,3.6816838
485,1435996977698,8.675988,0.24361002,3.3686419
486,1435996977715,8.336611,-0.08559271,3.2435448
487,1435996977735,8.445546,-0.516549,3.3075895
488,1435996977756,8.914211,-0.79487497,3.436278
489,1435996977777,9.202713,-0.9343372,3.342904
490,1435996977797,9.607931,-0.95109665,3.309984
491,1435996977817,9.834782,-0.78649527,3.6194344
492,1435996977835,9.548077,-0.7080852,3.7175968
493,1435996977856,9.2069025,-0.40701428,3.6499605
494,1435996977876,9.009979,-0.12689269,3.731962
495,1435996977899,8.95611,-0.06584055,3.7912183
496,1435996977919,8.986636,-0.25258827,3.7696705
497,1435996977939,9.128492,-0.41359833,3.6367924
498,1435996977958,9.201516,-0.5093664,3.6715083
499,1435996977980,9.151836,-0.4345476,3.7152026
500,1435996978045,9.020754,-0.24779987,3.6721067
501,1435996978046,8.826224,-0.13227965,3.8504748
502,1435996978047,8.70831,-0.20231004,4.0025067
503,1435996978055,8.74542,-0.427365,4.0641575
504,1435996978076,8.820838,-0.5722142,4.076727
505,1435996978098,8.869919,-0.8158242,4.143166
506,1435996978116,8.727464,-0.93493575,4.1802764
507,1435996978136,8.48984,-0.91219085,4.2503066
508,1435996978156,8.365939,-0.82360536,4.4382515
509,1435996978176,8.558074,-0.7260417,4.6399627
510,1435996978196,8.842984,-0.6338649,4.617218
511,1435996978215,8.971074,-0.50397944,4.5262384
512,1435996978236,8.890868,-0.34117374,4.597466
513,1435996978255,8.556278,-0.42796355,4.6142254
514,1435996978275,8.228272,-0.6476316,4.5118732
515,1435996978296,8.243835,-0.7098808,4.56694
516,1435996978318,8.653243,-0.61112,4.5423994
517,1435996978338,9.292496,-0.32621,4.69084
518,1435996978356,10.601525,0.08499416,4.292804
519,1435996978377,11.58674,0.53570265,3.0711622
520,1435996978398,11.389217,0.5781997,2.7335799
521,1435996978418,9.56723,-0.092176765,2.7461493
522,1435996978438,7.575853,-1.1486182,2.92751
523,1435996978456,7.240066,-1.6178818,3.0873232
524,1435996978477,8.698134,-1.0241197,3.1789012
525,1435996978496,10.332776,0.020949265,3.1717186
526,1435996978516,10.858303,0.82360536,3.064578
527,1435996978537,10.068815,0.93373865,3.040636
528,1435996978556,8.866327,0.74998367,3.0107086
529,1435996978577,8.015189,0.7739257,2.8628666
530,1435996978596,7.8589673,1.0085574,2.9358897
531,1435996978617,8.580819,1.0522517,3.7618895
532,1435996978645,9.850345,0.7906851,4.859631
533,1435996978713,10.963648,0.39085343,5.4713492
534,1435996978714,11.158775,-0.12449849,5.2061915
535,1435996978715,10.50037,-0.48482585,4.684854
536,1435996978716,9.914988,-0.5638345,4.426879
537,1435996978735,8.717887,-0.37588966,3.9438488
538,1435996978755,7.864354,0.10295067,3.7128084
539,1435996978776,7.5309615,0.49799395,3.855862
540,1435996978795,7.547721,0.75716627,4.0904937
541,1435996978818,8.107366,1.1390414,4.164714
542,1435996978835,8.773552,1.4454993,4.045004
543,1435996978857,9.197326,1.5759833,3.9761705
544,1435996978876,9.398438,1.5215151,3.918111
545,1435996978899,9.291298,1.508347,3.7840357
546,1435996978915,8.942942,1.471237,3.70383
547,1435996978935,8.66282,1.3120226,3.8235402
548,1435996978955,8.687361,1.0133458,4.0803185
