Date,Open,High,Low,Close,Turnover,收盘-开盘(a),最高-最低(b)
 2019-04-19,7.71,8.05,7.71,7.95,48771296,0.2400000000000002,0.34000000000000075
 2019-04-22,7.9,7.94,7.55,7.6,38820432,-0.3000000000000007,0.39000000000000057
 2019-04-23,7.59,7.68,7.4,7.46,22645592,-0.1299999999999999,0.27999999999999936
 2019-04-24,7.46,7.66,7.43,7.56,17760536,0.09999999999999964,0.23000000000000043
 2019-04-25,7.51,7.6,7.25,7.34,21971976,-0.16999999999999993,0.34999999999999964
 2019-04-26,7.31,7.43,7.26,7.3,14607049,-0.009999999999999787,0.16999999999999993
 2019-04-29,7.36,7.36,6.92,6.98,24111474,-0.3799999999999999,0.4400000000000004
 2019-04-30,6.96,7.07,6.84,6.92,17323840,-0.040000000000000036,0.23000000000000043
 2019-05-06,6.79,6.79,6.23,6.38,27986372,-0.41000000000000014,0.5599999999999996
 2019-05-07,6.45,6.54,6.27,6.45,15484861,0.0,0.27000000000000046
 2019-05-08,6.25,6.5,6.25,6.41,11938477,0.16000000000000014,0.25
 2019-05-09,6.34,6.39,6.19,6.3,13186343,-0.040000000000000036,0.1999999999999993
 2019-05-10,6.34,6.55,6.2,6.51,18492156,0.16999999999999993,0.34999999999999964
 2019-05-13,6.4,6.44,6.28,6.31,10277498,-0.09000000000000075,0.16000000000000014
 2019-05-14,6.31,6.37,6.25,6.25,8103172,-0.05999999999999961,0.1200000000000001
 2019-05-15,6.3,6.39,6.26,6.34,9654560,0.040000000000000036,0.1299999999999999
 2019-05-16,6.34,6.41,6.32,6.37,8383462,0.03000000000000025,0.08999999999999986
 2019-05-17,6.38,6.38,6.1,6.21,11269421,-0.16999999999999993,0.28000000000000025
 2019-05-20,6.23,6.28,6.09,6.16,6398034,-0.07000000000000028,0.1900000000000004
 2019-05-21,6.13,6.3,6.13,6.24,7247682,0.11000000000000032,0.16999999999999993
 2019-05-22,6.24,6.27,6.17,6.19,5363890,-0.04999999999999982,0.09999999999999964
 2019-05-23,6.2,6.28,6.13,6.16,5915388,-0.040000000000000036,0.15000000000000036
 2019-05-24,6.16,6.23,6.1,6.18,7903225,0.019999999999999574,0.13000000000000078
 2019-05-27,6.15,6.31,6.1,6.28,9128700,0.1299999999999999,0.20999999999999996
 2019-05-28,6.28,6.33,6.19,6.33,12456386,0.04999999999999982,0.13999999999999968
 2019-05-29,6.29,6.9,6.24,6.59,25818758,0.2999999999999998,0.6600000000000001
 2019-05-30,6.48,6.66,6.43,6.51,17997504,0.02999999999999936,0.23000000000000043
 2019-05-31,6.51,6.54,6.35,6.35,10785949,-0.16000000000000014,0.1900000000000004
 2019-06-03,6.37,6.46,6.27,6.3,9965218,-0.07000000000000028,0.1900000000000004
 2019-06-04,6.3,6.34,6.2,6.29,8463918,-0.009999999999999787,0.13999999999999968
 2019-06-05,6.34,6.38,6.27,6.27,6905694,-0.07000000000000028,0.11000000000000032
 2019-06-06,6.26,6.29,6.15,6.19,7420807,-0.0699999999999994,0.13999999999999968
 2019-06-10,6.25,6.29,6.13,6.22,7566818,-0.03000000000000025,0.16000000000000014
 2019-06-11,6.22,6.5,6.2,6.45,14446911,0.23000000000000043,0.2999999999999998
 2019-06-12,6.44,6.51,6.38,6.43,10884727,-0.010000000000000675,0.1299999999999999
 2019-06-13,6.43,6.49,6.38,6.46,6829386,0.03000000000000025,0.11000000000000032
 2019-06-14,6.45,6.54,6.38,6.38,10815961,-0.07000000000000028,0.16000000000000014
 2019-06-17,6.38,6.48,6.3,6.4,7121499,0.020000000000000462,0.1800000000000006
 2019-06-18,6.42,6.46,6.29,6.32,6724810,-0.09999999999999964,0.16999999999999993
 2019-06-19,6.48,6.55,6.39,6.39,11274122,-0.09000000000000075,0.16000000000000014
 2019-06-20,6.4,6.75,6.36,6.63,23126438,0.22999999999999954,0.3899999999999997
 2019-06-21,6.62,6.75,6.59,6.69,15533056,0.07000000000000028,0.16000000000000014
 2019-06-24,6.7,6.76,6.6,6.65,8549880,-0.04999999999999982,0.16000000000000014
 2019-06-25,6.67,6.67,6.44,6.53,9831696,-0.13999999999999968,0.22999999999999954
 2019-06-26,6.53,6.64,6.53,6.55,7864836,0.019999999999999574,0.10999999999999943
 2019-06-27,6.57,6.67,6.52,6.56,10540025,-0.010000000000000675,0.15000000000000036
 2019-06-28,6.48,6.61,6.43,6.49,10149004,0.009999999999999787,0.1800000000000006
 2019-07-01,6.68,6.71,6.6,6.63,15683214,-0.04999999999999982,0.11000000000000032
 2019-07-02,6.66,6.66,6.51,6.53,10424023,-0.1299999999999999,0.15000000000000036
 2019-07-03,6.52,6.53,6.4,6.43,11899296,-0.08999999999999986,0.1299999999999999
 2019-07-04,6.45,6.5,6.34,6.39,9436176,-0.0600000000000005,0.16000000000000014
 2019-07-05,6.42,6.43,6.32,6.38,8775635,-0.040000000000000036,0.10999999999999943
 2019-07-08,6.38,6.38,6.15,6.2,11153630,-0.17999999999999972,0.22999999999999954
 2019-07-09,6.16,6.26,6.12,6.25,9423146,0.08999999999999986,0.13999999999999968
 2019-07-10,6.23,6.28,6.14,6.24,6697344,0.009999999999999787,0.14000000000000057
 2019-07-11,6.26,6.32,6.21,6.23,8343923,-0.02999999999999936,0.11000000000000032
 2019-07-12,6.21,6.38,6.19,6.28,13299826,0.07000000000000028,0.1899999999999995
 2019-07-15,6.28,6.32,6.13,6.28,12929504,0.0,0.1900000000000004
 2019-07-16,6.25,6.32,6.2,6.24,8288947,-0.009999999999999787,0.1200000000000001
 2019-07-17,6.23,6.25,6.17,6.22,8713628,-0.010000000000000675,0.08000000000000007
 2019-07-18,6.19,6.23,6.13,6.17,9906600,-0.020000000000000462,0.10000000000000053
 2019-07-19,6.17,6.24,6.15,6.18,6638814,0.009999999999999787,0.08999999999999986
 2019-07-22,6.18,6.2,6.01,6.07,7918289,-0.10999999999999943,0.1900000000000004
 2019-07-23,6.06,6.23,6.04,6.15,8182687,0.09000000000000075,0.1900000000000004
 2019-07-24,6.16,6.26,6.16,6.2,10428373,0.040000000000000036,0.09999999999999964
 2019-07-25,6.21,6.29,6.2,6.28,9623144,0.07000000000000028,0.08999999999999986
 2019-07-26,6.25,6.81,6.24,6.71,30756732,0.45999999999999996,0.5699999999999994
 2019-07-29,6.62,7.06,6.59,6.97,38622432,0.34999999999999964,0.46999999999999975
 2019-07-30,6.97,7.24,6.96,7.08,29611160,0.11000000000000032,0.28000000000000025
 2019-07-31,7.07,7.17,6.98,7.13,17224510,0.05999999999999961,0.1899999999999995
 2019-08-01,7.04,7.16,7.03,7.13,14068601,0.08999999999999986,0.1299999999999999
 2019-08-02,7.04,7.25,6.99,7.13,21276276,0.08999999999999986,0.2599999999999998
 2019-08-05,7.15,7.21,7.03,7.06,16828996,-0.09000000000000075,0.17999999999999972
 2019-08-06,6.93,7.27,6.9,7.19,28212724,0.2600000000000007,0.3699999999999992
 2019-08-07,7.21,7.26,7.06,7.09,15435992,-0.1200000000000001,0.20000000000000018
 2019-08-08,7.13,7.18,6.94,7.13,16954616,0.0,0.23999999999999932
 2019-08-09,7.13,7.19,7.03,7.04,15912476,-0.08999999999999986,0.16000000000000014
 2019-08-12,7.1,7.17,7.04,7.14,9553486,0.040000000000000036,0.1299999999999999
 2019-08-27,7.85,7.85,7.61,7.85,33555812,0.0,0.23999999999999932
 2019-08-28,7.95,7.95,7.28,7.32,64562552,-0.6299999999999999,0.6699999999999999
 2019-08-29,7.21,7.32,7.06,7.06,28029300,-0.15000000000000036,0.2600000000000007
 2019-08-30,7.16,7.25,6.93,7.02,18381386,-0.14000000000000057,0.3200000000000003
 2019-09-02,6.98,7.1,6.91,7.04,18065360,0.05999999999999961,0.1899999999999995
 2019-09-03,7.06,7.06,6.84,6.89,18528360,-0.16999999999999993,0.21999999999999975
 2019-09-04,6.87,7.16,6.85,7.14,26411032,0.2699999999999996,0.3100000000000005
 2019-09-05,7.16,7.59,7.14,7.28,36924720,0.1200000000000001,0.4500000000000002
 2019-09-06,7.37,7.42,7.22,7.28,13364755,-0.08999999999999986,0.20000000000000018
 2019-09-09,7.35,7.4,7.2,7.38,16124244,0.03000000000000025,0.20000000000000018
 2019-09-10,7.36,7.37,7.19,7.32,13433191,-0.040000000000000036,0.17999999999999972
 2019-09-11,7.32,7.43,7.31,7.34,11234902,0.019999999999999574,0.1200000000000001
 2019-09-12,7.36,7.55,7.34,7.54,17221988,0.17999999999999972,0.20999999999999996
 2019-09-16,7.5,7.53,7.31,7.37,14070295,-0.1299999999999999,0.22000000000000064
 2019-09-17,7.39,7.39,7.15,7.19,12273150,-0.1999999999999993,0.23999999999999932
 2019-09-18,7.19,7.26,7.17,7.25,5861177,0.05999999999999961,0.08999999999999986
 2019-09-19,7.3,7.31,7.17,7.25,6712169,-0.04999999999999982,0.13999999999999968
 2019-09-20,7.19,7.28,7.17,7.25,7434986,0.05999999999999961,0.11000000000000032
 2019-09-23,7.25,7.25,7.06,7.09,9055794,-0.16000000000000014,0.1900000000000004
 2019-09-24,7.13,7.17,7.05,7.08,8591585,-0.04999999999999982,0.1200000000000001
 2019-09-25,7.06,7.09,6.97,7,8747687,-0.05999999999999961,0.1200000000000001
 2019-09-26,7.01,7.07,6.89,6.96,10509851,-0.04999999999999982,0.1800000000000006
 2019-09-27,7.01,7.04,6.96,7.02,4326895,0.009999999999999787,0.08000000000000007
 2019-09-30,6.96,7.13,6.96,7.05,10652211,0.08999999999999986,0.16999999999999993
 2019-10-08,7.07,7.16,7.01,7.05,7333185,-0.020000000000000462,0.15000000000000036
 2019-10-09,7.02,7.06,6.98,7.02,5259487,0.0,0.07999999999999918
 2019-10-10,7.02,7.08,6.99,7.03,5704093,0.010000000000000675,0.08999999999999986
 2019-10-11,7.06,7.14,6.96,7.07,8246525,0.010000000000000675,0.17999999999999972
 2019-10-14,7.13,7.3,7.11,7.22,15436998,0.08999999999999986,0.1899999999999995
 2019-10-15,7.21,7.29,7.17,7.25,9373918,0.040000000000000036,0.1200000000000001
 2019-10-16,7.29,7.6,7.25,7.28,26126068,-0.009999999999999787,0.34999999999999964
 2019-10-17,7.21,7.25,7.04,7.07,12332649,-0.13999999999999968,0.20999999999999996
 2019-10-18,7.07,7.1,6.93,6.99,10616500,-0.08000000000000007,0.16999999999999993
 2019-10-21,6.98,7.08,6.92,7.04,7402696,0.05999999999999961,0.16000000000000014
 2019-10-22,7.04,7.04,6.94,6.98,5447625,-0.05999999999999961,0.09999999999999964
 2019-10-23,6.96,7.02,6.93,6.98,4727365,0.020000000000000462,0.08999999999999986
 2019-10-24,6.95,7.01,6.94,6.98,3746410,0.03000000000000025,0.0699999999999994
 2019-10-25,6.98,7.01,6.93,7,5807763,0.019999999999999574,0.08000000000000007
 2019-10-28,6.94,7.05,6.94,7.01,6438988,0.0699999999999994,0.10999999999999943
 2019-10-29,7.04,7.04,6.93,6.94,5780507,-0.09999999999999964,0.11000000000000032
 2019-10-30,6.95,7.01,6.92,6.93,6143068,-0.020000000000000462,0.08999999999999986
 2019-10-31,6.96,6.97,6.81,6.81,8728500,-0.15000000000000036,0.16000000000000014
 2019-11-01,6.82,6.9,6.82,6.87,5848434,0.04999999999999982,0.08000000000000007
 2019-11-04,6.88,6.94,6.85,6.94,5191285,0.0600000000000005,0.09000000000000075
 2019-11-05,6.94,7.06,6.91,6.96,12506090,0.019999999999999574,0.14999999999999947
 2019-11-06,6.98,6.99,6.79,6.8,10541137,-0.1800000000000006,0.20000000000000018
 2019-11-07,6.81,6.83,6.74,6.8,7400250,-0.009999999999999787,0.08999999999999986
 2019-11-08,6.82,6.83,6.7,6.73,6488501,-0.08999999999999986,0.1299999999999999
 2019-11-11,6.73,6.74,6.56,6.57,7925852,-0.16000000000000014,0.1800000000000006
 2019-11-12,6.59,6.66,6.57,6.63,4498579,0.040000000000000036,0.08999999999999986
 2019-11-13,6.66,6.66,6.56,6.6,7721192,-0.0600000000000005,0.10000000000000053
 2019-11-14,6.57,6.65,6.55,6.59,7336491,0.019999999999999574,0.10000000000000053
 2019-11-15,6.57,6.59,6.52,6.53,3997021,-0.040000000000000036,0.07000000000000028
 2019-11-18,6.51,6.63,6.51,6.6,6596072,0.08999999999999986,0.1200000000000001
 2019-11-19,6.6,6.65,6.58,6.62,7252755,0.020000000000000462,0.07000000000000028
 2019-11-20,6.63,6.64,6.54,6.56,4588723,-0.07000000000000028,0.09999999999999964
 2019-11-21,6.56,6.56,6.5,6.53,5100548,-0.02999999999999936,0.05999999999999961
 2019-11-22,6.52,6.59,6.46,6.52,5347783,0.0,0.1299999999999999
 2019-11-25,6.52,6.54,6.48,6.52,4588371,0.0,0.05999999999999961
 2019-11-26,6.54,6.7,6.49,6.7,12775439,0.16000000000000014,0.20999999999999996
 2019-11-27,6.62,6.69,6.57,6.68,7682546,0.05999999999999961,0.1200000000000001
 2019-11-28,6.68,6.7,6.61,6.64,4113552,-0.040000000000000036,0.08999999999999986
 2019-11-29,6.64,6.74,6.63,6.7,7521493,0.0600000000000005,0.11000000000000032
 2019-12-02,6.66,6.72,6.59,6.6,4683861,-0.0600000000000005,0.1299999999999999
 2019-12-03,6.58,6.6,6.53,6.59,3016610,0.009999999999999787,0.0699999999999994
 2019-12-04,6.56,6.67,6.52,6.67,7074354,0.11000000000000032,0.15000000000000036
 2019-12-05,6.67,6.73,6.65,6.71,5223723,0.040000000000000036,0.08000000000000007
 2019-12-06,6.71,6.73,6.64,6.7,4764802,-0.009999999999999787,0.09000000000000075
 2019-12-09,6.7,6.74,6.61,6.65,6030594,-0.04999999999999982,0.1299999999999999
 2019-12-10,6.65,6.66,6.61,6.62,5523396,-0.03000000000000025,0.04999999999999982
 2019-12-11,6.62,6.67,6.6,6.61,7154604,-0.009999999999999787,0.07000000000000028
 2019-12-12,6.63,6.64,6.57,6.57,4357288,-0.05999999999999961,0.0699999999999994
 2019-12-13,6.61,6.76,6.61,6.75,16965466,0.13999999999999968,0.14999999999999947
 2019-12-16,6.75,6.77,6.68,6.77,9458346,0.019999999999999574,0.08999999999999986
 2019-12-17,6.76,7.03,6.73,6.9,21788040,0.14000000000000057,0.2999999999999998
 2019-12-18,6.85,6.96,6.8,6.88,14480060,0.03000000000000025,0.16000000000000014
 2019-12-19,6.89,6.96,6.84,6.91,11031609,0.020000000000000462,0.1200000000000001
 2019-12-20,6.84,7.02,6.83,6.93,21739854,0.08999999999999986,0.1899999999999995
 2019-12-23,6.9,7.1,6.8,6.82,19778516,-0.08000000000000007,0.2999999999999998
 2019-12-24,6.86,6.91,6.75,6.9,10689528,0.040000000000000036,0.16000000000000014
 2019-12-25,6.9,6.93,6.83,6.88,7219701,-0.020000000000000462,0.09999999999999964
 2019-12-26,6.9,6.93,6.85,6.93,7292094,0.02999999999999936,0.08000000000000007
 2019-12-27,6.94,7.03,6.88,6.88,13997868,-0.0600000000000005,0.15000000000000036
 2019-12-30,6.85,7.11,6.79,7.11,24114596,0.2600000000000007,0.3200000000000003
 2019-12-31,7.1,7.1,6.98,7.04,12771100,-0.05999999999999961,0.11999999999999922
 2020-01-02,7.09,7.16,7.03,7.04,16414486,-0.04999999999999982,0.1299999999999999
 2020-01-03,7.06,7.14,7.01,7.04,10673822,-0.019999999999999574,0.1299999999999999
 2020-01-06,7.02,7.06,6.95,7.02,15947210,0.0,0.10999999999999943
 2020-01-07,7.02,7.08,7,7.05,11768675,0.03000000000000025,0.08000000000000007
 2020-01-08,7,7.03,6.88,6.9,14676714,-0.09999999999999964,0.15000000000000036
 2020-01-09,6.94,7,6.88,6.92,11688989,-0.020000000000000462,0.1200000000000001
 2020-01-10,6.95,6.98,6.88,6.88,7552579,-0.07000000000000028,0.10000000000000053
 2020-01-13,6.89,6.95,6.85,6.94,9618771,0.05000000000000071,0.10000000000000053
 2020-01-14,6.96,7,6.91,6.93,10085232,-0.03000000000000025,0.08999999999999986
 2020-01-15,6.89,6.94,6.84,6.89,9594001,0.0,0.10000000000000053
 2020-01-16,6.88,6.89,6.8,6.81,7271095,-0.07000000000000028,0.08999999999999986
 2020-01-17,6.81,6.84,6.7,6.7,11836833,-0.10999999999999943,0.13999999999999968
 2020-01-20,6.73,6.85,6.72,6.84,8149009,0.10999999999999943,0.1299999999999999
 2020-01-21,6.83,6.85,6.74,6.82,9752559,-0.009999999999999787,0.10999999999999943
 2020-01-22,6.78,6.81,6.67,6.76,8616947,-0.020000000000000462,0.13999999999999968
 2020-01-23,6.76,6.76,6.43,6.48,15416348,-0.27999999999999936,0.33000000000000007
 2020-02-03,5.83,5.93,5.83,5.83,16446890,0.0,0.09999999999999964
 2020-02-04,5.75,6,5.7,5.85,24930848,0.09999999999999964,0.2999999999999998
 2020-02-05,5.85,6.06,5.78,5.92,24011200,0.07000000000000028,0.27999999999999936
 2020-02-06,5.94,6.09,5.85,6.09,20120200,0.14999999999999947,0.2400000000000002
 2020-02-07,6.01,6.07,5.93,6.06,14544583,0.04999999999999982,0.14000000000000057
 2020-02-10,6.01,6.06,5.96,6.04,11477492,0.03000000000000025,0.09999999999999964
 2020-02-11,6.04,6.2,6.03,6.07,15041559,0.03000000000000025,0.16999999999999993
 2020-02-12,6.06,6.15,6.02,6.11,12691623,0.05000000000000071,0.13000000000000078
 2020-02-13,6.09,6.12,6.04,6.05,15840499,-0.040000000000000036,0.08000000000000007
 2020-02-14,6.06,6.14,6,6.07,9500764,0.010000000000000675,0.13999999999999968
 2020-02-17,6.09,6.32,6.07,6.28,21312634,0.1900000000000004,0.25
 2020-02-18,6.26,6.32,6.18,6.21,12833855,-0.04999999999999982,0.14000000000000057
 2020-02-19,6.25,6.45,6.21,6.29,16537554,0.040000000000000036,0.2400000000000002
 2020-02-20,6.29,6.59,6.26,6.54,22421164,0.25,0.33000000000000007
 2020-02-21,6.51,6.62,6.41,6.48,22103702,-0.02999999999999936,0.20999999999999996
 2020-02-24,6.42,6.43,6.32,6.37,20317660,-0.04999999999999982,0.10999999999999943
 2020-02-25,6.26,6.29,6.08,6.22,29178528,-0.040000000000000036,0.20999999999999996
 2020-02-26,6.13,6.29,6.1,6.2,21667374,0.07000000000000028,0.1900000000000004
 2020-02-27,6.2,6.28,6.17,6.19,10262415,-0.009999999999999787,0.11000000000000032
 2020-02-28,6.08,6.1,5.84,5.96,22069066,-0.1200000000000001,0.2599999999999998
 2020-03-02,5.92,6.1,5.92,6.06,16598477,0.13999999999999968,0.17999999999999972
 2020-03-03,6.11,6.16,6.02,6.05,17410918,-0.0600000000000005,0.14000000000000057
 2020-03-04,6,6.11,6,6.1,17169264,0.09999999999999964,0.11000000000000032
 2020-03-05,6.13,6.43,6.07,6.29,34671508,0.16000000000000014,0.35999999999999943
 2020-03-06,6.18,6.26,6.12,6.19,18783516,0.010000000000000675,0.13999999999999968
 2020-03-09,6.08,6.13,5.96,5.97,20235736,-0.11000000000000032,0.16999999999999993
 2020-03-10,5.92,6.2,5.9,6.18,23885020,0.2599999999999998,0.2999999999999998
 2020-03-11,6.16,6.18,6.05,6.05,12172902,-0.11000000000000032,0.1299999999999999
 2020-03-12,6,6.15,5.96,6.08,21261460,0.08000000000000007,0.1900000000000004
 2020-03-13,5.88,6.16,5.82,6.08,20183972,0.20000000000000018,0.33999999999999986
 2020-03-16,6.12,6.13,5.87,5.88,16824898,-0.2400000000000002,0.2599999999999998
 2020-03-17,5.89,5.99,5.75,5.94,11016684,0.05000000000000071,0.2400000000000002
 2020-03-18,5.95,5.97,5.81,5.87,11088427,-0.08000000000000007,0.16000000000000014
 2020-03-19,5.8,5.88,5.64,5.88,18956780,0.08000000000000007,0.2400000000000002
 2020-03-20,5.88,6.04,5.84,6.03,15452578,0.15000000000000036,0.20000000000000018
 2020-03-23,5.9,6,5.87,5.92,12915001,0.019999999999999574,0.1299999999999999
 2020-03-24,6,6.07,5.91,6.05,14294407,0.04999999999999982,0.16000000000000014
 2020-03-25,6.14,6.17,6.02,6.07,15963240,-0.0699999999999994,0.15000000000000036
 2020-03-26,6.07,6.07,6.07,6.07,0,0.0,0.0
"
"
a的均值,a的方差,a(均值/方差),b的均值,b的方差,b(均值/方差)
0.005268817204301077,0.01975611088709674,0.2666930366210025,0.1990322580645161,0.014909604596408471,13.349264682207627
