企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
E1,3726477,2018/9/23,A00248,9087.38,272.62,9360,作废发票
E1,6775749,2018/10/3,A13197,401.94,12.06,414,作废发票
E1,7169684,2018/10/22,A03733,17177.36,1030.64,18208,作废发票
E1,6333232,2018/10/23,A12117,436.89,13.11,450,作废发票
E1,6687714,2018/10/24,A05527,9433.96,566.04,10000,作废发票
E1,38625585,2018/11/18,A00674,206.9,33.1,240,作废发票
E1,33178104,2018/12/17,A03541,8737.86,262.14,9000,作废发票
E1,6358323,2018/12/25,A00220,94224.82,5653.48,99878.3,作废发票
E1,433396,2018/12/29,A03305,9969806.05,1595168.95,11564975,作废发票
E1,51314801,2019/2/9,A09291,479.31,76.69,556,作废发票
E1,55720658,2019/3/3,A04565,294.17,8.83,303,作废发票
E1,49416565,2019/3/29,A09920,969.9,29.1,999,作废发票
E1,8892101,2019/4/29,A03305,7062231.63,918090.37,7980322,作废发票
E1,5878426,2019/6/24,A03612,97299,12648.87,109947.87,作废发票
E1,5878427,2019/6/24,A03612,99662,12956.06,112618.06,作废发票
E1,5878428,2019/6/24,A03612,98779,12841.27,111620.27,作废发票
E1,5878429,2019/6/24,A03612,98729,12834.77,111563.77,作废发票
E1,5878430,2019/6/24,A03612,99715,12962.95,112677.95,作废发票
E1,5878431,2019/6/24,A03612,99715,12962.95,112677.95,作废发票
E1,5878432,2019/6/24,A03612,54131,7037.03,61168.03,作废发票
E1,5878433,2019/6/24,A03612,99715,12962.95,112677.95,作废发票
E1,4642305,2019/6/28,A03305,9494426.48,1234275.52,10728702,作废发票
E1,5897314,2019/7/17,A03612,5308.85,690.15,5999,作废发票
E1,19721390,2019/7/22,A03612,48177,6263.01,54440.01,作废发票
E1,19721392,2019/7/22,A03612,73094,9502.22,82596.22,作废发票
E1,19721393,2019/7/22,A03612,73094,9502.22,82596.22,作废发票
E1,19721394,2019/7/22,A03612,73094,9502.22,82596.22,作废发票
E1,9920681,2019/7/29,A03305,9019801.95,1172574.05,10192376,作废发票
E1,6020415,2019/8/2,A07421,281.13,16.87,298,作废发票
E1,97665117,2019/8/2,A13586,381.55,11.45,393,作废发票
E1,19721404,2019/8/6,A03612,86313.27,11220.73,97534,作废发票
E1,19721414,2019/8/6,A03612,47566.37,6183.63,53750,作废发票
E1,19427,2019/8/8,A03612,6185.84,804.16,6990,作废发票
E1,19434,2019/8/8,A03612,15605.31,2028.69,17634,作废发票
E1,347647,2019/8/20,A03612,99201,12896.13,112097.13,作废发票
E1,93493096,2019/8/30,A09936,970.87,29.13,1000,作废发票
E1,779402,2019/9/4,A03612,85518.58,11117.42,96636,作废发票
E1,3706403,2019/9/4,A03612,57336.28,7453.72,64790,作废发票
E1,7642408,2019/9/4,A09525,176.99,23.01,200,作废发票
E1,51992913,2019/9/5,A09936,970.87,29.13,1000,作废发票
E1,51992914,2019/9/5,A09936,0.97,0.03,1,作废发票
E1,3706404,2019/9/6,A03612,98421,12794.73,111215.73,作废发票
E1,3706405,2019/9/6,A03612,99864,12982.32,112846.32,作废发票
E1,3706406,2019/9/6,A03612,95880,12464.4,108344.4,作废发票
E1,3706407,2019/9/6,A03612,57528,7478.64,65006.64,作废发票
E1,3706422,2019/9/9,A03612,93334.51,12133.49,105468,作废发票
E1,4730195,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730196,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730197,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730198,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730199,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730200,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730201,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730202,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730203,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730204,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730205,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730206,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730207,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730208,2019/9/11,A03612,97212.39,12637.61,109850,作废发票
E1,4730209,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730210,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730211,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730212,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730213,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730214,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730215,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730216,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730217,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730218,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730219,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730220,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730221,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730222,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730223,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730224,2019/9/11,A03612,97876.11,12723.89,110600,作废发票
E1,4730225,2019/9/11,A03612,87389.38,11360.62,98750,作废发票
E1,4730226,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730227,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730228,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730229,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730230,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730231,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730232,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730233,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730234,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730235,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730236,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730237,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730238,2019/9/11,A03612,96991.15,12608.85,109600,作废发票
E1,4730239,2019/9/11,A03612,97212.39,12637.61,109850,作废发票
E1,74624315,2019/9/29,A09484,264.08,7.92,272,作废发票
E1,12109413,2019/10/2,A11803,182.52,5.48,188,作废发票
E1,9058032,2019/10/8,A13842,184.47,5.53,190,作废发票
E1,6408129,2019/10/10,A03612,21231.86,2760.14,23992,作废发票
E1,8129642,2019/10/15,A03612,21231.86,2760.14,23992,作废发票
E1,8129665,2019/10/15,A03612,36459.29,4739.71,41199,作废发票
E1,8129669,2019/10/16,A03612,5307.96,690.04,5998,作废发票
E1,11644041,2019/11/14,A03612,85146.02,11068.98,96215,作废发票
E1,11644042,2019/11/14,A03612,85146.02,11068.98,96215,作废发票
E1,1193292,2019/11/14,A03612,36272.57,4715.43,40988,作废发票
E1,1193294,2019/11/19,A03612,37141.59,4828.41,41970,作废发票
E1,1193299,2019/11/19,A03612,40214.16,5227.84,45442,作废发票
E1,1193337,2019/12/5,A03612,20240.71,2631.29,22872,作废发票
E1,1193338,2019/12/5,A03612,5502.65,715.35,6218,作废发票
E1,1193371,2019/12/11,A03612,5502.65,715.35,6218,作废发票
E1,1193374,2019/12/12,A03612,92753.98,12058.02,104812,作废发票
E1,1193375,2019/12/12,A03612,32562.83,4233.17,36796,作废发票
E1,1193376,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193377,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193378,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193379,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193380,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193381,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193382,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193383,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193384,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193385,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193386,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193387,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193388,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193389,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193390,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193391,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193392,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193393,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193394,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193395,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193396,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193397,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193398,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193399,2019/12/12,A03612,98201.77,12766.23,110968,作废发票
E1,1193400,2019/12/12,A03612,98941.59,12862.41,111804,作废发票
E1,1193401,2019/12/12,A03612,89522.12,11637.88,101160,作废发票
E1,1193404,2019/12/13,A03612,99457.86,12929.52,112387.38,作废发票
E1,2534867,2019/12/15,A03612,93176.98,12113.01,105289.99,作废发票
E1,2534876,2019/12/18,A03612,6194.69,805.31,7000,作废发票
E1,2534877,2019/12/18,A03612,95309.73,12390.27,107700,作废发票
E1,2534878,2019/12/18,A03612,63539.82,8260.18,71800,作废发票
E1,2609737,2019/12/18,A03612,12739.82,1656.18,14396,作废发票
E1,2609752,2019/12/30,A03612,6813.28,885.72,7699,作废发票
E1,2609753,2019/12/30,A03612,76364.6,9927.4,86292,作废发票
E1,2609755,2019/12/30,A03612,85740.71,11146.29,96887,作废发票
E1,2609756,2019/12/30,A03612,85740.71,11146.29,96887,作废发票
E1,2609758,2019/12/30,A03612,7263.72,944.28,8208,作废发票
E1,17051030,2020/1/14,A03612,84858.41,11031.59,95890,作废发票
E1,17051042,2020/1/15,A03612,99444.24,12927.76,112372,作废发票
E2,3183357,2017/1/11,A09180,1400.85,42.03,1442.88,作废发票
E2,6143242,2017/3/21,A02547,84615.38,14384.62,99000,作废发票
E2,6143243,2017/3/21,A02547,84615.38,14384.62,99000,作废发票
E2,5345834,2017/3/21,A02568,9358.97,1591.03,10950,作废发票
E2,3244117,2017/4/27,A02555,4368.93,131.07,4500,作废发票
E2,5789367,2017/5/9,A08124,95723.49,16273.01,111996.5,作废发票
E2,352631,2017/5/18,A07244,325641.03,55358.97,381000,作废发票
E2,1585977,2017/6/8,A03623,1113.21,66.79,1180,作废发票
E2,446572,2017/6/9,A07820,15533.98,466.02,16000,作废发票
E2,446574,2017/6/9,A07820,15533.98,466.02,16000,作废发票
E2,225648,2017/6/13,A05589,1306.8,39.2,1346,作废发票
E2,6545774,2017/6/15,A02708,99880.95,119.05,100000,作废发票
E2,6545775,2017/6/15,A02708,99880.95,119.05,100000,作废发票
E2,6545776,2017/6/15,A02708,49940.48,59.52,50000,作废发票
E2,1821494,2017/6/16,A10309,1456.31,43.69,1500,作废发票
E2,596322,2017/6/20,A05495,550.94,33.06,584,作废发票
E2,396612,2017/6/21,A11981,87.38,2.62,90,作废发票
E2,9090187,2017/7/5,A03583,8737.86,262.14,9000,作废发票
E2,12887917,2017/7/8,A03583,8737.86,262.14,9000,作废发票
E2,11006006,2017/7/10,A08282,41225.24,1236.76,42462,作废发票
E2,12027317,2017/7/11,A06186,7754.37,232.63,7987,作废发票
E2,5576950,2017/7/12,A03345,4528.3,271.7,4800,作废发票
E2,1345238,2017/7/13,A12164,298,8.94,306.94,作废发票
E2,527786,2017/7/17,A07993,2815.53,84.47,2900,作废发票
E2,392244,2017/7/17,A11998,129.13,3.87,133,作废发票
E2,3593597,2017/7/18,A02555,4245.28,254.72,4500,作废发票
E2,12166047,2017/7/18,A07313,9952.14,1691.86,11644,作废发票
E2,12166053,2017/7/18,A07313,9791.45,1664.55,11456,作废发票
E2,445334,2017/7/19,A07476,113.21,6.79,120,作废发票
E2,2529529,2017/7/24,A07790,900,0,900,作废发票
E2,15300233,2017/7/26,A06310,337.86,10.14,348,作废发票
E2,14143086,2017/7/30,A13765,970.87,29.13,1000,作废发票
E2,6833153,2017/8/4,A03800,2530.19,151.81,2682,作废发票
E2,5570917,2017/8/4,A12713,6665.81,1133.19,7799,作废发票
E2,3251994,2017/8/8,A08592,291.26,8.74,300,作废发票
E2,11994601,2017/8/8,A11784,3883.5,116.5,4000,作废发票
E2,330425,2017/8/10,A09896,1405.13,238.87,1644,作废发票
E2,330426,2017/8/10,A09896,1405.13,238.87,1644,作废发票
E2,436503,2017/8/11,A10698,6960,0,6960,作废发票
E2,13936958,2017/8/28,A12512,231.07,6.93,238,作废发票
E2,4947021,2017/9/11,A07790,963,0,963,作废发票
E2,880729,2017/9/16,A09859,466.02,13.98,480,作废发票
E2,880730,2017/9/16,A09859,1.94,0.06,2,作废发票
E2,7464711,2017/9/19,A08000,9707.77,291.23,9999,作废发票
E2,7464712,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464713,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464714,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464715,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464716,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464717,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464718,2017/9/19,A08000,6407.77,192.23,6600,作废发票
E2,7464719,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464720,2017/9/19,A08000,1106.8,33.2,1140,作废发票
E2,7464721,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464722,2017/9/19,A08000,9708.74,291.26,10000,作废发票
E2,7464723,2017/9/19,A08000,7417.48,222.52,7640,作废发票
E2,5192534,2017/9/20,A03038,53323.71,76.29,53400,作废发票
E2,5192535,2017/9/20,A03038,22128.33,31.67,22160,作废发票
E2,12029680,2017/9/20,A06084,648.54,19.46,668,作废发票
E2,12029681,2017/9/20,A06084,664.08,19.92,684,作废发票
E2,7464724,2017/9/21,A08000,6543.69,196.31,6740,作废发票
E2,6878136,2017/9/23,A00367,41295.15,7020.17,48315.32,作废发票
E2,18374641,2017/9/25,A10886,219.42,6.58,226,作废发票
E2,699747,2017/9/27,A07244,121196.58,20603.42,141800,作废发票
E2,5420962,2017/9/30,A10365,8932.04,267.96,9200,作废发票
E2,5420963,2017/9/30,A10365,2233.01,66.99,2300,作废发票
E2,16748811,2017/10/14,A09920,199.03,5.97,205,作废发票
E2,18398744,2017/10/16,A11813,147.86,25.14,173,作废发票
E2,5410339,2017/10/17,A03346,74871.79,12728.21,87600,作废发票
E2,5410340,2017/10/17,A03346,74871.79,12728.21,87600,作废发票
E2,5410341,2017/10/17,A03346,74871.79,12728.21,87600,作废发票
E2,4200264,2017/10/20,A03763,121130.48,57.52,121188,作废发票
E2,2267201,2017/10/26,A12146,163.11,4.89,168,作废发票
E2,2267202,2017/10/26,A12146,163.11,4.89,168,作废发票
E2,2267203,2017/10/26,A12146,163.11,4.89,168,作废发票
E2,12475547,2017/10/28,A01636,104.72,6.28,111,作废发票
E2,4421860,2017/11/2,A10330,763863.5,22915.9,786779.4,作废发票
E2,22284422,2017/11/2,A10842,708.74,21.26,730,作废发票
E2,4018865,2017/11/7,A03940,28301.89,1698.11,30000,作废发票
E2,4018866,2017/11/7,A03940,28301.89,1698.11,30000,作废发票
E2,17499278,2017/11/8,A11258,92.23,2.77,95,作废发票
E2,24177581,2017/11/13,A00908,205.13,34.87,240,作废发票
E2,461502,2017/11/14,A07419,580,0,580,作废发票
E2,2793733,2017/11/15,A08597,9708.74,291.26,10000,作废发票
E2,2793735,2017/11/15,A08597,9523.81,476.19,10000,作废发票
E2,2793738,2017/11/15,A08597,9523.81,476.19,10000,作废发票
E2,6704222,2017/11/15,A10708,19.42,0.58,20,作废发票
E2,7898354,2017/11/16,A11930,800,0,800,作废发票
E2,7898355,2017/11/16,A11930,800,0,800,作废发票
E2,12034662,2017/11/17,A06084,692.31,117.69,810,作废发票
E2,21941847,2017/11/17,A07630,284.47,8.53,293,作废发票
E2,18245411,2017/11/18,A07445,396.12,11.88,408,作废发票
E2,26574697,2017/11/18,A09513,2268.93,68.07,2337,作废发票
E2,17679959,2017/11/20,A05252,581.55,17.45,599,作废发票
E2,17679960,2017/11/20,A05252,581.55,17.45,599,作废发票
E2,3160814,2017/11/22,A08515,8162.38,1387.62,9550,作废发票
E2,1263348,2017/11/27,A01732,50000,0,50000,作废发票
E2,1263349,2017/11/27,A01732,50000,0,50000,作废发票
E2,668012,2017/11/28,A07121,92951.89,5577.11,98529,作废发票
E2,579652,2017/11/28,A07121,23644.34,1418.66,25063,作废发票
E2,579653,2017/11/29,A07121,23644.34,1418.66,25063,作废发票
E2,579654,2017/11/29,A07121,92951.89,5577.11,98529,作废发票
E2,22284499,2017/12/3,A10842,970.87,29.13,1000,作废发票
E2,22284500,2017/12/3,A10842,485.44,14.56,500,作废发票
E2,6592329,2017/12/4,A08123,1725.93,248.24,1974.17,作废发票
E2,30890105,2017/12/5,A13655,596.12,17.88,614,作废发票
E2,6689806,2017/12/7,A11086,125.24,3.76,129,作废发票
E2,6689807,2017/12/7,A11086,125.24,3.76,129,作废发票
E2,22284519,2017/12/8,A10842,601.94,18.06,620,作废发票
E2,51502612,2017/12/9,A12406,2621.36,78.64,2700,作废发票
E2,6645123,2017/12/11,A02990,14077.67,422.33,14500,作废发票
E2,5787320,2017/12/14,A08108,99571.43,428.57,100000,作废发票
E2,1669653,2017/12/14,A10314,2070.09,351.91,2422,作废发票
E2,26608372,2017/12/14,A10698,113.59,3.41,117,作废发票
E2,9729015,2017/12/14,A11704,974.36,165.64,1140,作废发票
E2,12111293,2017/12/15,A11813,200,34,234,作废发票
E2,6331234,2017/12/18,A09547,6600,0,6600,作废发票
E2,2099161,2017/12/20,A10698,2888.35,86.65,2975,作废发票
E2,12036408,2017/12/24,A06084,760.68,129.32,890,作废发票
E2,12036409,2017/12/24,A06084,760.68,129.32,890,作废发票
E2,11800607,2018/1/3,A03038,18972.86,27.14,19000,作废发票
E2,2767663,2018/1/4,A09957,9708.74,291.26,10000,作废发票
E2,11800727,2018/1/9,A03038,68593.86,98.14,68692,作废发票
E2,3583070,2018/1/9,A03136,16981.13,1018.87,18000,作废发票
E2,2955869,2018/1/10,A07835,16696.23,1001.77,17698,作废发票
E2,13688263,2018/1/12,A05590,384.62,65.38,450,作废发票
E2,10565936,2018/1/12,A05601,1385.44,41.56,1427,作废发票
E2,11271627,2018/1/12,A08592,145.63,4.37,150,作废发票
E2,9419305,2018/1/13,A13742,6796.12,203.88,7000,作废发票
E2,9419306,2018/1/13,A13742,6796.12,203.88,7000,作废发票
E2,6587234,2018/1/16,A05491,7766.99,233.01,8000,作废发票
E2,711712,2018/1/17,A11032,130.19,7.81,138,作废发票
E2,19873720,2018/1/18,A07313,9708.74,291.26,10000,作废发票
E2,11753371,2018/1/19,A02253,9514.56,285.44,9800,作废发票
E2,27093725,2018/1/19,A03796,170.94,29.06,200,作废发票
E2,18492270,2018/1/19,A10194,2381.55,71.45,2453,作废发票
E2,4421864,2018/1/28,A10330,789000,23670,812670,作废发票
E2,10329205,2018/1/29,A09105,8339.62,500.38,8840,作废发票
E2,39348553,2018/2/1,A10433,781.55,23.45,805,作废发票
E2,35044876,2018/2/5,A00588,299.15,50.85,350,作废发票
E2,6547863,2018/2/5,A01033,360,0,360,作废发票
E2,7616854,2018/2/6,A03817,63490.57,3809.43,67300,作废发票
E2,49378337,2018/2/6,A07567,1941.75,58.25,2000,作废发票
E2,5379393,2018/2/7,A10366,182.52,5.48,188,作废发票
E2,44466597,2018/2/7,A10698,577.67,17.33,595,作废发票
E2,21043091,2018/2/8,A02429,9708.74,291.26,10000,作废发票
E2,21043092,2018/2/8,A02429,9708.74,291.26,10000,作废发票
E2,21043093,2018/2/8,A02429,9708.74,291.26,10000,作废发票
E2,21043094,2018/2/8,A02429,4856.31,145.69,5002,作废发票
E2,21612301,2018/2/8,A06224,9708.74,291.26,10000,作废发票
E2,21612302,2018/2/8,A06224,9708.74,291.26,10000,作废发票
E2,21612303,2018/2/8,A06224,9708.74,291.26,10000,作废发票
E2,7492748,2018/2/8,A09955,9400.17,419.83,9820,作废发票
E2,7503726,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503727,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503728,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503729,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503730,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503731,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503732,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503733,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503734,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503735,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503736,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,7503737,2018/2/8,A09957,9708.74,291.26,10000,作废发票
E2,6591339,2018/2/9,A03694,9524.27,285.73,9810,作废发票
E2,51540128,2018/2/9,A12450,1855.66,111.34,1967,作废发票
E2,22190335,2018/2/10,A04807,0.97,0.03,1,作废发票
E2,17711390,2018/2/11,A11712,145.63,4.37,150,作废发票
E2,38891260,2018/2/14,A00561,376.07,63.93,440,作废发票
E2,26669245,2018/2/20,A09277,626.21,18.79,645,作废发票
E2,18095373,2018/2/23,A10070,165.05,4.95,170,作废发票
E2,18095374,2018/2/23,A10070,165.05,4.95,170,作废发票
E2,20747796,2018/3/1,A03505,1561.32,93.68,1655,作废发票
E2,12852538,2018/3/5,A10174,1689.49,252.35,1941.84,作废发票
E2,659982,2018/3/9,A04726,8252.43,247.57,8500,作废发票
E2,21578731,2018/3/9,A07313,969.9,29.1,999,作废发票
E2,45569047,2018/3/10,A07242,343.59,58.41,402,作废发票
E2,29694519,2018/3/10,A13557,234.95,7.05,242,作废发票
E2,26716956,2018/3/14,A03195,365.05,10.95,376,作废发票
E2,49506001,2018/3/14,A10873,362.14,10.86,373,作废发票
E2,17678528,2018/3/15,A11755,143.69,4.31,148,作废发票
E2,23844980,2018/3/17,A02711,75.48,4.52,80,作废发票
E2,49443532,2018/3/18,A13635,68.93,2.07,71,作废发票
E2,18763039,2018/3/19,A02967,5155.34,154.66,5310,作废发票
E2,20802434,2018/3/21,A06731,6920.57,219.43,7140,作废发票
E2,4922179,2018/3/22,A00838,8737.86,262.14,9000,作废发票
E2,4922180,2018/3/22,A00838,3136.89,94.11,3231,作废发票
E2,13008101,2018/3/26,A04515,172.82,5.18,178,作废发票
E2,3725754,2018/3/27,A08515,5863.25,996.75,6860,作废发票
E2,7119803,2018/3/28,A13286,366.04,21.96,388,作废发票
E2,35911809,2018/3/30,A01839,95.15,2.85,98,作废发票
E2,22693430,2018/3/30,A09261,499,0,499,作废发票
E2,2421408,2018/4/2,A00297,1018.87,61.13,1080,作废发票
E2,2421409,2018/4/2,A00297,959.43,57.57,1017,作废发票
E2,2421410,2018/4/2,A00297,660.38,39.62,700,作废发票
E2,4043330,2018/4/2,A07293,100000,0,100000,作废发票
E2,5475732,2018/4/4,A03165,300,18,318,作废发票
E2,4558547,2018/4/5,A04547,243.59,41.41,285,作废发票
E2,11016804,2018/4/5,A05938,162.39,27.61,190,作废发票
E2,11016806,2018/4/5,A05938,162.39,27.61,190,作废发票
E2,50832748,2018/4/8,A06204,107.77,3.23,111,作废发票
E2,4594051,2018/4/8,A07959,6794.87,1155.13,7950,作废发票
E2,4594052,2018/4/8,A07959,226.5,38.5,265,作废发票
E2,10515895,2018/4/9,A00297,959.43,57.57,1017,作废发票
E2,10515978,2018/4/10,A00297,1132.08,67.92,1200,作废发票
