Date,Open,High,Low,Close,Turnover,收盘-开盘(a),最高-最低(b)
 2019-06-21,24.81,25.03,24.56,24.82,14932535,0.010000000000001563,0.4700000000000024
 2019-06-24,24.82,24.98,24.63,24.81,9292908,-0.010000000000001563,0.3500000000000014
 2019-06-25,24.76,24.8,24.45,24.72,9742173,-0.0400000000000027,0.3500000000000014
 2019-06-26,24.7,25.1,24.59,25,9870655,0.3000000000000007,0.5100000000000016
 2019-06-27,25.16,25.17,24.89,25.06,10965285,-0.10000000000000142,0.28000000000000114
 2019-06-28,25.05,25.05,24.74,24.89,8568139,-0.16000000000000014,0.3100000000000023
 2019-07-01,25.19,26.05,25.15,25.94,22214968,0.75,0.9000000000000021
 2019-07-02,25.86,26.6,25.73,26.24,17723164,0.379999999999999,0.870000000000001
 2019-07-03,26.3,26.6,26,26.21,20473440,-0.08999999999999986,0.6000000000000014
 2019-07-04,26.17,26.36,25.93,26.18,10836745,0.00999999999999801,0.4299999999999997
 2019-07-05,26.21,26.25,25.75,25.95,12024970,-0.26000000000000156,0.5
 2019-07-08,26.04,26.04,24.87,25.23,21555296,-0.8099999999999987,1.1699999999999982
 2019-07-09,25.3,25.35,24.75,24.95,13593796,-0.3500000000000014,0.6000000000000014
 2019-07-10,25.09,25.14,24.53,24.72,13311789,-0.370000000000001,0.6099999999999994
 2019-07-12,24.73,25.09,24.44,24.9,16587795,0.16999999999999815,0.6499999999999986
 2019-07-15,24.85,24.93,24.3,24.69,19004052,-0.16000000000000014,0.629999999999999
 2019-07-16,24.65,24.69,24.4,24.57,14932835,-0.0799999999999983,0.2900000000000027
 2019-07-17,24.6,24.82,24.41,24.66,10679788,0.05999999999999872,0.41000000000000014
 2019-07-18,24.55,24.55,24.16,24.17,13577571,-0.379999999999999,0.39000000000000057
 2019-07-19,24.23,24.39,24.15,24.22,10046387,-0.010000000000001563,0.240000000000002
 2019-07-22,24.25,24.59,24.09,24.36,11682589,0.10999999999999943,0.5
 2019-07-23,24.37,24.8,24.27,24.65,10067802,0.2799999999999976,0.5300000000000011
 2019-07-24,24.65,24.94,24.59,24.74,11169812,0.08999999999999986,0.3500000000000014
 2019-07-25,24.64,24.78,24.35,24.5,14773749,-0.14000000000000057,0.4299999999999997
 2019-07-26,24.35,24.64,24.31,24.42,11867241,0.07000000000000028,0.33000000000000185
 2019-07-29,24.47,24.49,24.25,24.33,11824618,-0.14000000000000057,0.23999999999999844
 2019-07-30,24.38,24.5,24.25,24.39,14000472,0.010000000000001563,0.25
 2019-07-31,24.3,24.33,23.95,24.01,12856993,-0.28999999999999915,0.379999999999999
 2019-08-01,23.97,24.12,23.8,23.96,10018956,-0.00999999999999801,0.3200000000000003
 2019-08-02,23.69,23.85,23.51,23.62,11670459,-0.07000000000000028,0.33999999999999986
 2019-08-05,23.59,23.7,22.68,22.71,20068202,-0.879999999999999,1.0199999999999996
 2019-08-06,22.3,22.3,21.65,22.1,20510452,-0.1999999999999993,0.6500000000000021
 2019-08-07,22.15,22.24,21.17,21.57,20432764,-0.5799999999999983,1.0699999999999967
 2019-08-08,21.55,22.16,21.5,22.09,11951972,0.5399999999999991,0.6600000000000001
 2019-08-09,22.15,22.47,21.56,21.85,12009443,-0.29999999999999716,0.9100000000000001
 2019-08-12,21.83,21.9,21.42,21.87,14490558,0.0400000000000027,0.4799999999999969
 2019-08-26,21.62,22.95,21.56,22.55,40166080,0.9299999999999997,1.3900000000000006
 2019-08-27,22.54,22.83,22.23,22.55,25054742,0.010000000000001563,0.5999999999999979
 2019-08-28,22.53,22.64,22.22,22.4,19200208,-0.13000000000000256,0.4200000000000017
 2019-08-29,22.46,22.59,22.23,22.39,9642772,-0.07000000000000028,0.35999999999999943
 2019-08-30,22.49,22.63,22.02,22.36,14023254,-0.129999999999999,0.6099999999999994
 2019-09-02,22.2,22.47,22.12,22.35,16857492,0.15000000000000213,0.34999999999999787
 2019-09-03,22.31,22.59,22.1,22.19,16275199,-0.11999999999999744,0.48999999999999844
 2019-09-04,22.2,22.21,21.72,21.93,23012760,-0.2699999999999996,0.490000000000002
 2019-09-05,22,22.98,22,22.75,40637864,0.75,0.9800000000000004
 2019-09-06,22.76,23.78,22.7,23.46,35159216,0.6999999999999993,1.0800000000000018
 2019-09-09,23.62,23.93,23.46,23.65,26199120,0.029999999999997584,0.46999999999999886
 2019-09-10,23.66,23.94,23.32,23.82,17454700,0.16000000000000014,0.620000000000001
 2019-09-11,23.76,23.86,23.31,23.47,14374562,-0.2900000000000027,0.5500000000000007
 2019-09-12,23.53,23.95,23.53,23.58,16330181,0.04999999999999716,0.41999999999999815
 2019-09-16,24,24.97,23.86,24.96,32314820,0.9600000000000009,1.1099999999999994
 2019-09-17,24.8,24.8,24.24,24.38,18629440,-0.4200000000000017,0.5600000000000023
 2019-09-18,24.47,24.86,24.28,24.43,13031525,-0.03999999999999915,0.5799999999999983
 2019-09-19,24.42,24.8,24.18,24.63,12402253,0.2099999999999973,0.620000000000001
 2019-09-20,24.81,24.81,24.31,24.5,9215289,-0.3099999999999987,0.5
 2019-09-23,24.43,24.56,24,24.1,11764446,-0.3299999999999983,0.5599999999999987
 2019-09-24,24.23,24.54,24.05,24.12,11176546,-0.10999999999999943,0.48999999999999844
 2019-09-25,24.12,24.33,23.93,24,12424368,-0.120000000000001,0.3999999999999986
 2019-09-26,24.23,24.23,23.55,23.79,15378553,-0.4400000000000013,0.6799999999999997
 2019-09-27,23.81,24.4,23.76,24.07,11734860,0.26000000000000156,0.639999999999997
 2019-09-30,24.15,24.97,24.11,24.7,19483592,0.5500000000000007,0.8599999999999994
 2019-10-08,24.61,24.7,24.3,24.38,11678972,-0.23000000000000043,0.3999999999999986
 2019-10-09,24.15,24.15,23.69,24,10011040,-0.14999999999999858,0.4599999999999973
 2019-10-10,23.9,24.48,23.85,24.4,7174540,0.5,0.629999999999999
 2019-10-11,24.42,24.65,24.3,24.33,6419867,-0.09000000000000341,0.34999999999999787
 2019-10-14,24.65,25.25,24.65,25.01,15918329,0.360000000000003,0.6000000000000014
 2019-10-15,24.96,25.57,24.86,25.28,12761177,0.3200000000000003,0.7100000000000009
 2019-10-16,25.41,25.48,25.06,25.2,12936840,-0.21000000000000085,0.4200000000000017
 2019-10-17,25.17,26.1,25.08,26.06,23955224,0.889999999999997,1.0200000000000031
 2019-10-18,25.96,26.35,25.63,26.08,18140544,0.11999999999999744,0.7200000000000024
 2019-10-21,25.95,26.58,25.91,26.29,16370782,0.33999999999999986,0.6699999999999982
 2019-10-22,26.4,27.12,26.35,27.01,15793747,0.610000000000003,0.7699999999999996
 2019-10-23,27.03,27.31,26.37,26.51,15340492,-0.5199999999999996,0.9399999999999977
 2019-10-24,26.65,26.79,26.05,26.19,13262069,-0.4599999999999973,0.7399999999999984
 2019-10-25,26.33,26.63,26.11,26.21,11528915,-0.11999999999999744,0.5199999999999996
 2019-10-28,25.98,26.78,25.42,26.2,15315370,0.21999999999999886,1.3599999999999994
 2019-10-29,27.28,28.82,27.28,28.82,23902014,1.5399999999999991,1.5399999999999991
 2019-10-30,29.7,30.9,28.68,29.98,53174312,0.28000000000000114,2.219999999999999
 2019-10-31,29.8,30.3,29.4,29.85,30458820,0.05000000000000071,0.9000000000000021
 2019-11-01,29.69,30.46,29.06,30.37,27796916,0.6799999999999997,1.4000000000000021
 2019-11-04,30.37,30.62,29.5,30.09,29612940,-0.28000000000000114,1.120000000000001
 2019-11-05,30,33.1,29.81,32.5,47876408,2.5,3.2900000000000027
 2019-11-06,32.5,32.51,31.5,31.94,23797914,-0.5599999999999987,1.009999999999998
 2019-11-07,31.95,32.29,31.41,31.82,16426008,-0.129999999999999,0.879999999999999
 2019-11-08,31.8,34.36,31,33.47,37273976,1.6699999999999982,3.3599999999999994
 2019-11-11,32.83,35.2,32,32.7,32808910,-0.12999999999999545,3.200000000000003
 2019-11-12,32.6,32.97,31.68,32.8,19340410,0.19999999999999574,1.2899999999999991
 2019-11-13,32.7,34.14,31.96,33.28,20683674,0.5799999999999983,2.1799999999999997
 2019-11-14,33.11,33.16,31.55,31.7,25059156,-1.4100000000000001,1.6099999999999959
 2019-11-15,31.82,32.44,31.57,31.59,20716828,-0.23000000000000043,0.8699999999999974
 2019-11-18,31.19,32.52,30.8,32.23,19051468,1.0399999999999956,1.7200000000000024
 2019-11-19,32.25,32.56,31.81,32.11,14326645,-0.14000000000000057,0.7500000000000036
 2019-11-20,31.94,32.65,31.75,32.07,15143618,0.129999999999999,0.8999999999999986
 2019-11-21,32.08,32.18,31.21,31.49,12260996,-0.5899999999999999,0.9699999999999989
 2019-11-22,31.8,31.9,30.8,31.16,12840962,-0.6400000000000006,1.0999999999999979
 2019-11-25,31.36,31.52,30.67,31.2,10310100,-0.16000000000000014,0.8499999999999979
 2019-11-26,31.28,32.13,31,32.13,17090390,0.8500000000000014,1.1300000000000026
 2019-11-27,31.91,31.96,30.66,30.83,13435968,-1.0800000000000018,1.3000000000000007
 2019-11-28,30.86,31.32,30.5,31.04,9013283,0.17999999999999972,0.8200000000000003
 2019-11-29,30.96,31.49,30.38,30.99,10038159,0.029999999999997584,1.1099999999999994
 2019-12-02,30.92,31.25,30.53,30.65,10004622,-0.2700000000000031,0.7199999999999989
 2019-12-03,30.66,31.1,30.56,30.86,6959491,0.1999999999999993,0.5400000000000027
 2019-12-04,31,31.14,28.59,29.01,47153328,-1.9899999999999984,2.5500000000000007
 2019-12-05,29.07,29.58,28.98,29.06,25641192,-0.010000000000001563,0.5999999999999979
 2019-12-06,29.19,30.05,29.15,29.73,21620508,0.5399999999999991,0.9000000000000021
 2019-12-09,30.05,30.09,28.88,29.1,16421296,-0.9499999999999993,1.2100000000000009
 2019-12-10,29.26,29.55,28.74,29.03,12433143,-0.23000000000000043,0.8100000000000023
 2019-12-11,29.14,29.26,28.71,28.85,13690131,-0.28999999999999915,0.5500000000000007
 2019-12-12,28.93,29.12,28.65,28.77,11230241,-0.16000000000000014,0.4700000000000024
 2019-12-13,29.26,29.39,28.82,29.09,18015332,-0.1700000000000017,0.5700000000000003
 2019-12-16,29.17,29.99,29.04,29.49,23343940,0.31999999999999673,0.9499999999999993
 2019-12-17,29.55,30,29.23,29.79,19653416,0.23999999999999844,0.7699999999999996
 2019-12-18,29.75,29.75,29.02,29.15,20710110,-0.6000000000000014,0.7300000000000004
 2019-12-19,29.15,29.38,28.69,29.23,17528870,0.08000000000000185,0.6899999999999977
 2019-12-20,29.31,30.04,29.31,29.91,20921156,0.6000000000000014,0.7300000000000004
 2019-12-23,30.12,30.13,28.8,29.08,20366692,-1.0400000000000027,1.3299999999999983
 2019-12-24,28.9,29.09,28.69,29,8619868,0.10000000000000142,0.3999999999999986
 2019-12-25,29.01,29.1,28.3,28.39,15699034,-0.620000000000001,0.8000000000000007
 2019-12-26,28.46,28.59,28.15,28.45,9503417,-0.010000000000001563,0.4400000000000013
 2019-12-27,28.51,29.05,28.49,28.7,15473345,0.18999999999999773,0.5600000000000023
 2019-12-30,28.66,29.04,28.21,28.96,16948056,0.3000000000000007,0.8299999999999983
 2019-12-31,29.03,29.35,28.82,29.03,16590470,0.0,0.5300000000000011
 2020-01-02,29.36,30.3,29.22,30.27,28834410,0.9100000000000001,1.0800000000000018
 2020-01-03,30.38,30.6,29.78,29.9,16716340,-0.4800000000000004,0.8200000000000003
 2020-01-06,29.81,30.09,29.3,29.5,17539536,-0.3099999999999987,0.7899999999999991
 2020-01-07,29.39,30.67,29.39,30.58,16841110,1.1899999999999977,1.2800000000000011
 2020-01-08,30.4,30.87,30.18,30.24,17247308,-0.16000000000000014,0.6900000000000013
 2020-01-09,30.5,31.68,30.5,31.41,19439004,0.9100000000000001,1.1799999999999997
 2020-01-10,31.47,31.8,31.01,31.44,10549755,-0.029999999999997584,0.7899999999999991
 2020-01-13,31.44,31.5,30.75,31.2,12945290,-0.240000000000002,0.75
 2020-01-14,31.17,31.55,30.86,31.2,9334485,0.029999999999997584,0.6900000000000013
 2020-01-15,31.2,31.68,30.98,31.67,12500246,0.4700000000000024,0.6999999999999993
 2020-01-16,31.4,31.64,30.75,30.76,15559207,-0.639999999999997,0.8900000000000006
 2020-01-17,31,31.08,30.42,30.55,9045804,-0.4499999999999993,0.6599999999999966
 2020-01-20,30.5,30.66,30.03,30.31,13821085,-0.19000000000000128,0.629999999999999
 2020-01-21,30.2,30.9,30.04,30.45,16086024,0.25,0.8599999999999994
 2020-01-22,30.48,30.82,29.62,30.55,12483221,0.07000000000000028,1.1999999999999993
 2020-01-23,30.09,30.09,28.84,29.26,14900997,-0.8299999999999983,1.25
 2020-02-03,26.33,29.25,26.33,28.84,34847696,2.5100000000000016,2.9200000000000017
 2020-02-04,28.7,29.76,28.69,29.3,16080756,0.6000000000000014,1.0700000000000003
 2020-02-05,29.6,29.6,28.86,28.99,14511412,-0.610000000000003,0.740000000000002
 2020-02-06,29,30.8,28.51,30.8,20313402,1.8000000000000007,2.289999999999999
 2020-02-07,30.5,33.29,30.03,32.78,30896900,2.280000000000001,3.259999999999998
 2020-02-10,32.64,34.19,32.5,33.03,29434596,0.39000000000000057,1.6899999999999977
 2020-02-11,32.99,32.99,32.2,32.44,19073332,-0.5500000000000043,0.7899999999999991
 2020-02-12,32.5,32.72,32.12,32.5,14395068,0.0,0.6000000000000014
 2020-02-13,32.28,32.99,32.01,32.38,13518419,0.10000000000000142,0.980000000000004
 2020-02-14,32.36,33.32,32.18,33.29,14305547,0.9299999999999997,1.1400000000000006
 2020-02-17,33.36,34.38,32.97,34.06,16636154,0.7000000000000028,1.4100000000000037
 2020-02-18,33.95,33.99,33.33,33.57,10970715,-0.38000000000000256,0.6600000000000037
 2020-02-19,33.55,36.07,33.26,35.9,24320284,2.3500000000000014,2.8100000000000023
 2020-02-20,35.59,36.13,34.9,35.5,16728608,-0.09000000000000341,1.230000000000004
 2020-02-21,35.13,35.56,34.85,35.09,14220554,-0.03999999999999915,0.7100000000000009
 2020-02-24,35,35.98,34.65,34.79,15478647,-0.21000000000000085,1.3299999999999983
 2020-02-25,33.8,35.69,33.8,35.12,18516936,1.3200000000000003,1.8900000000000006
 2020-02-26,34.7,35.48,34.4,34.52,15528999,-0.17999999999999972,1.0799999999999983
 2020-02-27,34.87,35.31,34.03,34.65,16589865,-0.21999999999999886,1.2800000000000011
 2020-02-28,34.1,34.68,33.18,34,22100302,-0.10000000000000142,1.5
 2020-03-02,34.01,34.78,33.92,34.03,17509850,0.020000000000003126,0.8599999999999994
 2020-03-03,34.36,35.08,33.6,34.11,16386675,-0.25,1.4799999999999969
 2020-03-04,34.26,36.44,34.16,36.1,25185818,1.8400000000000034,2.280000000000001
 2020-03-05,36.17,38.36,35.52,37.49,30870420,1.3200000000000003,2.8399999999999963
 2020-03-06,37.07,38.15,36.73,37.08,23063300,0.00999999999999801,1.4200000000000017
 2020-03-09,36.9,37.33,36.02,36.29,16641321,-0.6099999999999994,1.3099999999999952
 2020-03-10,36,37.48,35.71,36.89,18240444,0.8900000000000006,1.769999999999996
 2020-03-11,37.1,37.85,36.58,36.65,15092411,-0.45000000000000284,1.2700000000000031
 2020-03-12,36.08,36.25,34.97,35.68,19999948,-0.3999999999999986,1.2800000000000011
 2020-03-13,33.9,35.93,33.17,35.01,17567608,1.1099999999999994,2.759999999999998
 2020-03-16,35.22,36.79,34,34.6,21811496,-0.6199999999999974,2.789999999999999
 2020-03-17,35.1,35.6,33.49,34.38,23478022,-0.7199999999999989,2.1099999999999994
 2020-03-18,34.66,36.59,34.33,34.52,16032744,-0.13999999999999346,2.260000000000005
 2020-03-19,34.7,35.1,33.2,34,22503212,-0.7000000000000028,1.8999999999999986
 2020-03-20,34.2,35.2,33.63,34.8,17579190,0.5999999999999943,1.5700000000000003
 2020-03-23,34.4,35.1,33.8,34.5,12517452,0.10000000000000142,1.3000000000000043
 2020-03-24,34.95,36.69,34.93,36.69,18913672,1.7399999999999949,1.759999999999998
 2020-03-25,36.99,37,35.42,35.98,35986084,-1.0100000000000051,1.5799999999999983
 2020-03-26,35.98,35.98,35.98,35.98,0,0.0,0.0
"
"
a的均值,a的方差,a(均值/方差),b的均值,b的方差,b(均值/方差)
0.07089605734767003,0.3818598346682759,0.18565989641004765,0.9206093189964151,0.3433548833982516,2.681218073513216
