Date,Open,High,Low,Close,Turnover,收盘-开盘(a),最高-最低(b)
 2019-06-10,292.93,299.99,285.02,292.88,1785724,-0.05000000000001137,14.970000000000027
 2019-06-11,290.81,300.98,290.6,298.71,2244499,7.899999999999977,10.379999999999995
 2019-06-12,297.99,298.78,293.01,296,1384630,-1.990000000000009,5.769999999999982
 2019-06-13,296.01,301.9,289.88,298.99,1766128,2.980000000000018,12.019999999999982
 2019-06-14,301.8,309.94,300,303.95,2187885,2.1499999999999773,9.939999999999998
 2019-06-17,301.99,305.99,297.68,302.1,1243645,0.11000000000001364,8.310000000000002
 2019-06-18,301.89,302.21,297,301.9,980763,0.009999999999990905,5.2099999999999795
 2019-06-19,308,311.82,306.11,307.85,1824520,-0.14999999999997726,5.7099999999999795
 2019-06-20,306.5,325.15,306.5,324,2810362,17.5,18.649999999999977
 2019-06-21,324.09,325.7,317.2,318.61,1820856,-5.479999999999961,8.5
 2019-06-24,318.88,328.32,317.2,324.8,1383199,5.920000000000016,11.120000000000005
 2019-06-25,323.1,327.45,318.25,327,1161619,3.8999999999999773,9.199999999999989
 2019-06-26,327,336.7,323.14,333.14,1746644,6.139999999999986,13.560000000000002
 2019-06-27,332.8,341.4,332.15,334.55,1712480,1.75,9.25
 2019-06-28,339.9,340,335.68,338,1155951,-1.8999999999999773,4.319999999999993
 2019-07-01,343.01,354.5,341.44,350.6,1887510,7.590000000000032,13.060000000000002
 2019-07-02,350.02,356.62,344.88,348.3,1830355,-1.7199999999999704,11.740000000000009
 2019-07-03,346.11,347.88,331.66,335.8,2880325,-10.310000000000002,16.21999999999997
 2019-07-04,336.8,338.88,325.2,325.6,2155237,-11.199999999999989,13.680000000000007
 2019-07-05,328.8,346.18,327.4,343.15,3028344,14.349999999999966,18.78000000000003
 2019-07-08,332.12,338.9,322.02,332,2994021,-0.12000000000000455,16.879999999999995
 2019-07-09,331.19,335.87,327.66,330.15,1378865,-1.0400000000000205,8.20999999999998
 2019-07-10,333.99,337.99,328.46,334.97,1295073,0.9800000000000182,9.53000000000003
 2019-07-11,334,337.05,328.03,331.68,1407725,-2.319999999999993,9.020000000000039
 2019-07-12,329.69,339.09,329,336,1159532,6.310000000000002,10.089999999999975
 2019-07-15,334.95,334.95,328.81,331.38,1282027,-3.569999999999993,6.139999999999986
 2019-07-16,331,332.88,323.26,325.55,1973178,-5.449999999999989,9.620000000000005
 2019-07-17,324.47,330.09,324.15,326.32,1227527,1.849999999999966,5.939999999999998
 2019-07-18,326.6,329.8,324.03,326.25,818218,-0.35000000000002274,5.770000000000039
 2019-07-19,327.5,329,323.2,326.23,851774,-1.2699999999999818,5.800000000000011
 2019-07-22,326.23,330.33,322,326.8,1056018,0.5699999999999932,8.329999999999984
 2019-07-23,326.66,326.66,316,319.94,1450226,-6.720000000000027,10.660000000000025
 2019-07-24,320.81,333.98,320.81,332.02,1820500,11.20999999999998,13.170000000000016
 2019-07-25,331.44,334.7,327.39,329.18,1352411,-2.259999999999991,7.310000000000002
 2019-07-26,327.04,339.55,327.02,337.8,1464084,10.759999999999991,12.53000000000003
 2019-07-29,338.9,339.63,331.3,334.69,1095484,-4.2099999999999795,8.329999999999984
 2019-07-30,334.58,337.98,332.01,334.96,841314,0.37999999999999545,5.970000000000027
 2019-07-31,334,335.37,331.01,332,755350,-2.0,4.360000000000014
 2019-08-01,332.57,333.8,327.41,329.3,969761,-3.269999999999982,6.389999999999986
 2019-08-02,322.02,333,322.02,332.81,1482362,10.79000000000002,10.980000000000018
 2019-08-05,331.5,331.68,324.12,325.41,1157116,-6.089999999999975,7.560000000000002
 2019-08-06,320.74,330.9,319.02,328.2,1290818,7.4599999999999795,11.879999999999995
 2019-08-07,330.5,335.56,327.21,334.48,1273282,3.980000000000018,8.350000000000023
 2019-08-08,334.48,341.6,334.35,340.5,1571149,6.019999999999982,7.25
 2019-08-09,343.9,351,341,344.15,1705549,0.25,10.0
 2019-08-12,344.89,347.01,336.43,344.07,1512208,-0.8199999999999932,10.579999999999984
 2019-08-13,330,335,324.3,331.01,4217836,1.009999999999991,10.699999999999989
 2019-08-14,333.4,344,329.11,339,2578491,5.600000000000023,14.889999999999986
 2019-08-15,336,338.9,330.22,333.45,1805022,-2.5500000000000114,8.67999999999995
 2019-08-16,333.15,337.5,326.61,333.62,2007546,0.4700000000000273,10.889999999999986
 2019-08-19,335.9,336.6,325.99,333.5,2861836,-2.3999999999999773,10.610000000000014
 2019-08-20,331.33,331.33,319.05,325.13,3830168,-6.199999999999989,12.279999999999973
 2019-08-21,322.6,331.3,322.58,327.01,1915449,4.409999999999968,8.720000000000027
 2019-08-22,327.29,328.88,323.27,326.68,1411075,-0.6100000000000136,5.610000000000014
 2019-08-23,326.7,347.5,323,346.3,3963989,19.600000000000023,24.5
 2019-08-26,345.2,364.95,345.2,355.11,3375803,9.910000000000025,19.75
 2019-08-27,356,359.41,351.79,353,1563273,-3.0,7.6200000000000045
 2019-08-28,354.8,354.98,346.5,350,1532699,-4.800000000000011,8.480000000000018
 2019-08-29,350.53,352.22,347.23,352,1387551,1.4700000000000273,4.990000000000009
 2019-08-30,352.68,361.87,350,351.65,1624480,-1.0300000000000296,11.870000000000005
 2019-09-02,350.97,356,346.5,352,1661573,1.0299999999999727,9.5
 2019-09-03,351.9,355.55,349.12,350.75,1456370,-1.1499999999999773,6.430000000000007
 2019-09-04,351.99,353.78,346.78,349.88,1537010,-2.1100000000000136,7.0
 2019-09-05,353.5,360.5,350,352,1967857,-1.5,10.5
 2019-09-06,354.5,359.61,348,359.6,1844240,5.100000000000023,11.610000000000014
 2019-09-09,360.61,372.13,356.01,368.02,2400809,7.409999999999968,16.120000000000005
 2019-09-11,370.44,378.79,357,357.3,2446536,-13.139999999999986,21.79000000000002
 2019-09-12,360,367.89,358.66,365.47,1602100,5.470000000000027,9.229999999999961
 2019-09-16,366.23,371.06,363,370.01,1226195,3.7799999999999727,8.060000000000002
 2019-09-17,371.8,378.59,370.01,374,1356857,2.1999999999999886,8.579999999999984
 2019-09-18,374.3,385,374.3,383,1664030,8.699999999999989,10.699999999999989
 2019-09-19,383.81,387.5,379.18,382.31,1257660,-1.5,8.319999999999993
 2019-09-20,385,385.2,380,384.21,984986,-0.7900000000000205,5.199999999999989
 2019-09-23,383.5,383.5,376.55,382.5,856847,-1.0,6.949999999999989
 2019-09-24,383.18,400,383.17,398.19,1567679,15.009999999999991,16.829999999999984
 2019-09-25,398.3,399.97,394.3,394.5,953141,-3.8000000000000114,5.670000000000016
 2019-09-26,395.89,406.58,389.46,395.68,1597523,-0.20999999999997954,17.120000000000005
 2019-09-27,396.85,404.18,385.15,401.84,1352050,4.989999999999952,19.03000000000003
 2019-09-30,400.4,404.86,392.02,394.36,1303680,-6.039999999999964,12.840000000000032
 2019-10-08,395,401.4,392.57,393.85,1193617,-1.1499999999999773,8.829999999999984
 2019-10-09,394.02,395,384.77,388,1634141,-6.019999999999982,10.230000000000018
 2019-10-10,389.64,401.96,387.25,399.01,1956295,9.370000000000005,14.70999999999998
 2019-10-11,399.16,402.78,397.08,401.08,1247299,1.919999999999959,5.699999999999989
 2019-10-14,406,406.46,393.87,395.05,1764060,-10.949999999999989,12.589999999999975
 2019-10-15,395.04,399.3,390.3,395,1251475,-0.040000000000020464,9.0
 2019-10-16,396.5,416.5,396,412.3,2532829,15.800000000000011,20.5
 2019-10-17,411,415,407.5,412.4,1097905,1.3999999999999773,7.5
 2019-10-18,417,425,413,415.02,1528042,-1.9800000000000182,12.0
 2019-10-21,416.5,419,402.5,407.56,1666284,-8.939999999999998,16.5
 2019-10-22,412,417,410,417,1415313,5.0,7.0
 2019-10-23,417.03,422,405.2,407.28,1513637,-9.75,16.80000000000001
 2019-10-24,427,430,413.77,418.97,3277598,-8.029999999999973,16.230000000000018
 2019-10-25,418.62,425.37,415.21,422.17,1680690,3.5500000000000114,10.160000000000025
 2019-10-28,423.01,437.37,419.1,436.18,2208138,13.170000000000016,18.269999999999982
 2019-10-29,434.76,451.45,434.76,448.61,1859124,13.850000000000023,16.689999999999998
 2019-10-30,449.8,449.99,442,446.5,1417126,-3.3000000000000114,7.990000000000009
 2019-10-31,448,458,448,455.21,1574964,7.2099999999999795,10.0
 2019-11-01,456,477.5,450,475.8,2087922,19.80000000000001,27.5
 2019-11-04,475.5,479.5,472,474.76,1734303,-0.7400000000000091,7.5
 2019-11-05,474.7,481.99,471.01,477.3,1554025,2.6000000000000227,10.980000000000018
 2019-11-06,477,485.96,475.05,476.6,1324851,-0.39999999999997726,10.909999999999968
 2019-11-07,476.6,479,470,478.6,1394295,2.0,9.0
 2019-11-08,484,486.7,473.01,476.42,1297277,-7.579999999999984,13.689999999999998
 2019-11-11,473.7,479.5,464.14,464.14,2182783,-9.560000000000002,15.360000000000014
 2019-11-12,465.99,475.59,461.13,471.92,1815067,5.930000000000007,14.45999999999998
 2019-11-13,472.95,494,472.94,494,2560397,21.05000000000001,21.060000000000002
 2019-11-14,494.44,496,490.5,494.04,1674979,-0.39999999999997726,5.5
 2019-11-15,494.12,496.76,483.96,485.9,1568561,-8.220000000000027,12.800000000000011
 2019-11-18,485.9,485.9,466.07,478,2708680,-7.899999999999977,19.829999999999984
 2019-11-19,478,495.5,475.31,483.93,2186978,5.930000000000007,20.189999999999998
 2019-11-20,486,491.98,483,486.9,1499205,0.8999999999999773,8.980000000000018
 2019-11-21,487.5,488.99,474.3,477.96,1723074,-9.54000000000002,14.689999999999998
 2019-11-22,480.01,483.45,441.58,453.88,4340616,-26.129999999999995,41.870000000000005
 2019-11-25,453,462.12,431,457,4189313,4.0,31.120000000000005
 2019-11-26,465,466,455.55,462.85,2697261,-2.1499999999999773,10.449999999999989
 2019-11-27,464,465,455,456.99,2054909,-7.009999999999991,10.0
 2019-11-28,459.88,464.11,451.23,463.73,1525847,3.8500000000000227,12.879999999999995
 2019-11-29,461,461,426,439,3701148,-22.0,35.0
 2019-12-02,431.01,434.8,420,429.8,4516815,-1.2099999999999795,14.800000000000011
 2019-12-03,426.55,426.96,410,420.9,4032966,-5.650000000000034,16.95999999999998
 2019-12-04,425,437.53,420.1,435.17,3077483,10.170000000000016,17.42999999999995
 2019-12-05,437.27,450,435.88,444.9,2251364,7.6299999999999955,14.120000000000005
 2019-12-06,450,452.02,440.02,445.99,1697357,-4.009999999999991,12.0
 2019-12-09,446,446.28,421.01,428.98,3251324,-17.019999999999982,25.269999999999982
 2019-12-10,424.45,440.68,424.02,438,2294299,13.550000000000011,16.660000000000025
 2019-12-11,439.8,441.61,435,440.09,1237092,0.2899999999999636,6.610000000000014
 2019-12-12,442,443.37,431,433.68,1823635,-8.319999999999993,12.370000000000005
 2019-12-13,431.51,446.65,431.51,445,2255876,13.490000000000009,15.139999999999986
 2019-12-16,451.37,462,448.72,454.48,2821814,3.1100000000000136,13.279999999999973
 2019-12-17,453.9,453.9,438.01,444.97,3058931,-8.92999999999995,15.889999999999986
 2019-12-18,441.95,442,431.69,433.87,2581383,-8.079999999999984,10.310000000000002
 2019-12-19,432.86,436.87,423.36,433.9,1696509,1.0399999999999636,13.509999999999991
 2019-12-20,434.77,434.77,423.57,424.47,1788003,-10.299999999999955,11.199999999999989
 2019-12-23,422.11,433.88,422.11,423.85,1629071,1.740000000000009,11.769999999999982
 2019-12-24,425,425.94,415.36,421.94,1660342,-3.0600000000000023,10.579999999999984
 2019-12-25,418.84,428.95,415.53,425.55,1491324,6.710000000000036,13.420000000000016
 2019-12-26,427.98,428.5,423.2,426.69,1203894,-1.2900000000000205,5.300000000000011
 2019-12-27,438,443.33,431.35,435,3063041,-3.0,11.979999999999961
 2019-12-30,434.9,439.07,422.37,435.89,1846183,0.9900000000000091,16.69999999999999
 2019-12-31,436.87,452.82,434.63,447,2562568,10.129999999999995,18.189999999999998
 2020-01-02,453,453.32,441.95,442.4,2159454,-10.600000000000023,11.370000000000005
 2020-01-03,460,473.37,456.09,472,4610905,12.0,17.28000000000003
 2020-01-06,470.11,490.5,470.03,475.63,3534207,5.519999999999982,20.470000000000027
 2020-01-07,477.74,490.27,474,489.78,2162443,12.039999999999964,16.269999999999982
 2020-01-08,484.3,491,480.1,488.35,1372558,4.050000000000011,10.899999999999977
 2020-01-09,490,492.94,483.1,488.4,1748284,-1.6000000000000227,9.839999999999975
 2020-01-10,490.8,500.08,487.12,496,2242714,5.199999999999989,12.95999999999998
 2020-01-13,493.7,499.98,491.5,493.86,1745281,0.160000000000025,8.480000000000018
 2020-01-14,492,492.99,468,468.3,3896822,-23.69999999999999,24.99000000000001
 2020-01-15,469.77,490.99,468.7,486.7,2286118,16.930000000000007,22.29000000000002
 2020-01-16,488,492,478.01,488.51,1551885,0.5099999999999909,13.990000000000009
 2020-01-17,491,502.96,487.6,493,2118064,2.0,15.359999999999957
 2020-01-20,499.44,515,495.52,513.11,1988065,13.670000000000016,19.480000000000018
 2020-01-21,512,526,506.32,511.7,1904955,-0.30000000000001137,19.680000000000007
 2020-01-22,513.1,520.86,503.4,517,1791850,3.8999999999999773,17.460000000000036
 2020-01-23,519.97,523,493.05,498,2307824,-21.970000000000027,29.94999999999999
 2020-02-03,452,477.95,448.2,448.2,4186384,-3.8000000000000114,29.75
 2020-02-04,455.31,474,452.32,471,3430183,15.689999999999998,21.680000000000007
 2020-02-05,471.9,473.7,458.39,466.55,3824157,-5.349999999999966,15.310000000000002
 2020-02-06,467.9,487.46,462.3,478,3620728,10.100000000000023,25.159999999999968
 2020-02-07,477,483.16,465.7,472.51,2585048,-4.490000000000009,17.460000000000036
 2020-02-10,471.61,471.61,458.88,467.25,2546771,-4.360000000000014,12.730000000000018
 2020-02-11,467.99,486.6,465.48,483.83,2918121,15.839999999999975,21.120000000000005
 2020-02-12,482,485.08,474,483.5,2234769,1.5,11.079999999999984
 2020-02-13,480.27,480.98,465.2,469.3,2941101,-10.96999999999997,15.78000000000003
 2020-02-14,469.8,470.38,458.01,462.45,3189150,-7.350000000000023,12.370000000000005
 2020-02-17,460.99,464.23,454.1,463.44,3890577,2.4499999999999886,10.129999999999995
 2020-02-18,463.79,470.99,457.55,465.35,3220155,1.5600000000000023,13.439999999999998
 2020-02-19,465,476,456,472.18,3672294,7.180000000000007,20.0
 2020-02-20,475.51,493.5,470.13,490.62,4214526,15.110000000000014,23.370000000000005
 2020-02-21,486.26,493.24,483.2,489,2680423,2.740000000000009,10.04000000000002
 2020-02-24,483.8,486.97,469.19,472.57,3806478,-11.230000000000018,17.78000000000003
 2020-02-25,465,478.21,463.57,472.58,3024018,7.579999999999984,14.639999999999986
 2020-02-26,465.5,475.46,462.9,472,2656742,6.5,12.560000000000002
 2020-02-27,475,492.4,470.01,484.3,3101875,9.300000000000011,22.389999999999986
 2020-02-28,482.06,508,479,484,4557048,1.9399999999999977,29.0
 2020-03-02,487,496.68,468.28,486,3617599,-1.0,28.400000000000034
 2020-03-03,491.58,515,487.09,514.2,4287445,22.62000000000006,27.910000000000025
 2020-03-04,513.9,513.95,505.1,512.92,2165100,-0.9800000000000182,8.850000000000023
 2020-03-05,510,534.5,507.79,532.1,3341780,22.100000000000023,26.70999999999998
 2020-03-06,530.99,544.4,525,528,2186683,-2.990000000000009,19.399999999999977
 2020-03-09,519.11,527.95,506.71,511.09,2835972,-8.020000000000039,21.240000000000066
 2020-03-10,509.91,519.14,498.78,514.35,2398563,4.439999999999998,20.360000000000014
 2020-03-11,513,523,510.08,513.99,1648496,0.9900000000000091,12.920000000000016
 2020-03-12,507.9,507.9,484,486.99,3046006,-20.909999999999968,23.899999999999977
 2020-03-13,460.02,490,456.78,483.92,2536807,23.900000000000034,33.22000000000003
 2020-03-16,484,488.6,451.5,453,2741076,-31.0,37.10000000000002
 2020-03-17,458.08,469.88,444.28,460.21,3404626,2.1299999999999955,25.600000000000023
 2020-03-18,466,478.6,456.11,457,2670978,-9.0,22.49000000000001
 2020-03-19,453.1,468,434.5,447.31,3614235,-5.7900000000000205,33.5
 2020-03-20,455,474.15,447.5,463,2596113,8.0,26.649999999999977
 2020-03-23,457,469.5,451,460.11,1952851,3.1100000000000136,18.5
 2020-03-24,470,480.61,467,479,2431078,9.0,13.610000000000014
 2020-03-25,490,503.12,485.11,502.9,2774818,12.899999999999977,18.00999999999999
 2020-03-26,502.9,502.9,502.9,502.9,0,0.0,0.0
"
"
a的均值,a的方差,a(均值/方差),b的均值,b的方差,b(均值/方差)
0.8895340501792119,66.70801238459147,0.013334740736251955,13.006630824372758,44.716068324258494,0.29087152139707806
