{38994878-498E-4CDE-B4CE-2B0D581A19C5},2020-04-07 00:00:00,"4/07/20. We prefer not to risk going close to eat, but my husband thought it was a mouse and put a trap at first, until he saw it was a big giant bee today and left immediately. We were advised to call you.",Unverified,Hmm... could also be a queen bumble bee or many of our native wood wasps.,2020-04-07 00:00:00,47.637224,-122.700911
{5F24255E-DACB-4FA1-A445-E084F631A843},2019-09-18 00:00:00,I am not sure if this is this particular hornet but it is the biggest thing we have ever seen.   It was at our cabin in Eatonville last September.   I kept a picture because I wanted to try and find out what it was and have been unsuccessful.  It was abo,Unverified, ,2020-04-07 00:00:00,46.900618,-122.274347
{DA399673-4CAD-40B7-97F8-52304BFF3845},2019-09-07 00:00:00,"I don’t remember exact date but I definitely saw this hornet around late summer/early autumn. I didn’t get a photo of it unfortunately, but I am absolutely certain this is what I saw. I didn’t kill it because I unfortunately didn’t know at the ti",Unverified, ,2020-04-07 00:00:00,47.64322,-122.31986
{9E46DAE2-B75E-4708-94F8-54FFB3D867C3},2018-06-22 00:00:00,I've seen two in Ephrata between 2017-2018,Unverified, ,2020-04-07 00:00:00,47.318978,-119.557481
{19E73846-F24B-4F31-9DD7-0FC59329434E},2019-09-01 00:00:00,It was a big long  wasp with golden yellow stripes. They would stick a barb from inside there abdomen into this one tree and get stuck and die. I saw about 4 get stuck in the same tree.,Unverified, ,2020-04-07 00:00:00,47.222441,-122.397369
{C5B128DB-5AFA-4BEE-932C-C0CE907803E7},2019-07-26 00:00:00,We were able to kill one of them and later saw at least 2 more that same day.,Unverified, ,2020-04-07 00:00:00,47.541072,-120.282015
{AED5EB6F-DB33-4970-AEA0-100840AB6460},2020-04-07 00:00:00,"I was in my back yard in Snohomish. A very large insect flew past me, at a distance of about 7 feet. Since it was in the air and moving rapidly I was unable to take a photo. It may not have been one of these wasps, but the size startled me.",Unverified, ,2020-04-07 00:00:00,48.006687,-121.982158
{934B1425-2699-4768-8373-EF66CDBAC631},2015-05-03 00:00:00,"Interesting that this comes up now.  About 5 years ago, I was talking to someone on the West side of Holland Library in Pullman.  I believe I saw one of these wasps getting nectar out of vine maple blossoms.  It was VERY large and was bright orange with",Unverified, ,2020-04-07 00:00:00,46.730802,-117.163984
{04A51FB3-705E-46B4-B80F-B3A29135B518},2020-04-08 00:00:00,"100% caught one in my house last week, Everett, WA. I was shocked at the size, bigest wasp I had ever seen. Threw it outside alive.",Unverified, ,2020-04-08 00:00:00,47.941026,-122.235926
{044EEB7B-71E6-42B4-91BB-32CEC22E9F5B},2019-07-28 00:00:00,"The following is a copy of an email that I sent to Dr. Chris Looney (CLooney@agr.wa.gov) on December 21 at 1:45 PM    Hello Dr. Looney,  I saw the article on KOMO about the Asian giant hornet that was found in Blaine. This reminded me of a similar sighti",Unverified, ,2020-04-08 00:00:00,47.73284,-122.17959
{47BBB2BB-2996-4BF5-8329-73F28A7E5778},2019-04-20 00:00:00,We were at flower world shopping for fruit trees and there was a hornet about three inches large up in the rafters of the far east building next to the fruit trees.  I did not take a photo as I don't usually carry phone with me but there were others ther,Unverified, ,2020-04-08 00:00:00,47.8062,-122.1048
{CE1A6C29-2394-48A7-A17F-0DFCF709954E},2020-04-08 00:00:00,I spotted two hornets on my patio umbrella. I was not able to get a picture of them,Unverified, ,2020-04-08 00:00:00,47.288518,-122.252099
{AA6AE74F-0C8D-473E-9060-30C2CE574D59},2020-04-08 00:00:00,Yes I saw a large bee looking bug flying around my Japanese maple yesterday Thought it was a large wasp,Unverified, ,2020-04-08 00:00:00,47.62986,-120.68945
{3AA62A75-F0A9-4DA2-B846-16A4325603D0},2020-04-07 00:00:00, ,Unverified, ,2020-04-08 00:00:00,47.473632,-122.106425
{620598A3-EE9C-4E4C-BAEC-39327473CF01},2020-04-03 00:00:00,I didn’t capture a picture but it was absolutely massive. I’ve never seen a bee that large in WA and I’ve lived here for 29 years!,Unverified, ,2020-04-08 00:00:00,47.440059,-122.220459
{0752FE56-5D25-489F-AC37-86E6FB0196AA},2019-07-08 00:00:00,Was driving by soap lake and got hit in the head by one.,Unverified, ,2020-04-08 00:00:00,47.530211,-119.492792
{1A098A5A-81AA-4721-A8A2-2CC8FD080895},2020-04-07 00:00:00,Biggest hornet we have ever seen. Saw two of them,Unverified, ,2020-04-08 00:00:00,47.568036,-122.639598
{71F72F7D-8270-4544-BC0F-B219CAFA123F},2018-08-16 00:00:00,I can’t find a picture but these are definitely non native hornets. I think they’re European hornets. 2018 is the first year I started seeing them. Some bee keepers store hives on our property. I might have a specimen and will send a picture if I fin,Unverified, ,2020-04-08 00:00:00,46.500337,-117.774936
{AC3FE194-329E-4758-841D-88A6B2692211},2020-04-05 00:00:00,No photo.  Was large hornet with orange/yellow head,Unverified, ,2020-04-08 00:00:00,48.731977,-122.691497
{F3A14E04-0477-4C40-A87F-88ACC6D13869},2020-04-08 00:00:00,Several huge wasps flying around our rooftop deck area. Bigger than usual as we had a nest last year to compare too.,Unverified, ,2020-04-08 00:00:00,47.513367,-122.389528
{816D3E16-A9C7-4721-98E3-98244720AFCD},2020-04-09 00:00:00,It was very large and distinctive. I am allergic to bees so my first instinct was to get away not take a picture unfortunately. I have never seen such a large bee.,Unverified, ,2020-04-09 00:00:00,46.713962,-117.173186
{ECAB40CB-30D1-4A69-960F-D1DF0FA08F06},2019-08-24 00:00:00,"I think I had two of these in my yard this last summer. I do not recall the exact date or time, just late summer on a weekend getting the yard ready for fall. I couldn't figure out what it was and didn't look like a mud wasp or anything I had seen before",Unverified, ,2020-04-09 00:00:00,47.721485,-122.054518
{04A35B46-D137-4428-AB36-AACD8E1FCB7F},2020-04-09 00:00:00, ,Unverified, ,2020-04-09 00:00:00,47.749228,-122.338696
{ACF693FD-9B22-42F9-9762-AAF8A782FE4A},2020-04-09 00:00:00,Over the last 2 Summers I have notice a large hornet nesting in the ground where a garden was located.  They look similar to the Asian Hornet and do not seem aggressive.  These ground nest are next to a home and would prefer to have them erradicated if p,Unverified, ,2020-04-09 00:00:00,47.770075,-122.264719
{B757C1C4-1B6E-4DF2-873B-FE0E670321EB},2020-04-09 00:00:00,I saw similar bees to this pictures yesterday when I was outside in my yard.,Unverified, ,2020-04-09 00:00:00,47.67887,-122.20664
{7BCD90C8-1CAE-4214-B4E5-F90A0F759F10},2019-06-20 00:00:00,Saw a few flying around my house at separate times. They were huge so I looked them up. . Meant to call last year but got distracted.,Unverified, ,2020-04-09 00:00:00,47.351682,-122.088907
{24787530-CACF-4C09-AD57-32E3B0127F56},2020-04-09 00:00:00, ,Unverified, ,2020-04-09 00:00:00,46.612154,-123.95825
{D0ACA64D-2369-4D88-954B-F864FFFA649F},2020-04-09 00:00:00,A giant wasp landed on my arm while I was walking on mallon street. I quickly brushed it off as it landed but I was massive with a big orange head and I remember thinking I've never seen a bee with such huge orange head.,Unverified, ,2020-04-09 00:00:00,47.665299,-117.42232
{DA2999E6-B8F3-4BE9-B9E3-CB52F8F1C1DC},2019-07-06 00:00:00, ,Unverified, ,2020-04-09 00:00:00,46.940812,-119.963979
{FBAC17E5-3BBE-45B6-ABD8-AE1BF88C632E},2018-07-14 00:00:00,THIS DATE IS AN ESTIMATE. IT WAS TWO YEARS AGO DURING THE SUMMER. IT DEVOURED A BEE IN FRONT OF ME WHICH IS WHY I REMEMBER IT. I WAS SHOCKED BUT DIDN'T KNOW WHAT IT WAS? THEN I SAW THIS ON THE NEWS..,Unverified, ,2020-04-09 00:00:00,47.822687,-122.343588
{EAED92ED-D462-4BD1-9821-7F42D1055491},2019-09-30 00:00:00,"I live on the Saanich Peninsula of Vancouver Island.  Last fall, roughly late September, I saw one of these in my garden and made note of it in my garden diary.  I have lived in the PNW for over 60 years and have never before come across such a remarkabl",Unverified, ,2020-04-09 00:00:00,48.66002,-123.396765
{330DF5BF-042A-43C3-97F3-5D5D3A6576A0},2019-10-30 00:00:00, ,Unverified, ,2020-04-10 00:00:00,47.241065,-122.269603
{28514DE9-92C7-45EB-A399-F9F9B0B280A7},2020-04-11 00:00:00,Seen twice last few days,Unverified, ,2020-04-11 00:00:00,47.38077,-122.65212
{DF8041A1-A4C4-40F5-898E-775A7A6E5DB5},2020-04-10 00:00:00,Flying past us near our house. Did not find a nest. We have many wild honeybee nests all around us. Last year found a huge pile of honeybees in our pasture dead and dying on the ground. I do have pictures but will have to search for them.,Unverified, ,2020-04-11 00:00:00,46.521513,-117.012612
{192333AB-76D4-4536-B46F-D38F850C5536},2020-04-11 00:00:00,"Had a hive that was starting to do its spring activity.  Yesterday, no bees anywhere.  Still lots of honey in the hive.  Could this be the Wasp?  On the county line Snohimish/Skagit on hwy 530.",Unverified, ,2020-04-11 00:00:00,48.096743,-120.458737
{4AA1D6E7-90B2-44E8-80F1-F0981E70BADC},2020-04-08 00:00:00,"I saw the very large hornet ""sniffing"" around one of my potted climbing roses. I live on the 9th floor of an apartment building in Bellevue, WA. We are East facing over the 405 freeway near Bellevue City Hall. It was so large it was rather startling and",Unverified, ,2020-04-11 00:00:00,47.613333,-122.19203
{D6105319-F8F8-4E29-AC72-64BBCB08833A},2020-04-02 00:00:00,"Saw this one who spent the morning either on the dirt or flying under my house, back and fort.   My wife was alarmed and gave me the electric swatted.   I went out and zapped it a few time before it quit moving. I remember seeing a giant stinger and was",Unverified, ,2020-04-12 00:00:00,48.291902,-122.521527
{DB1012D6-4C92-4F0C-8086-32929E1AB020},2020-04-12 00:00:00,Saw a giant hornet flying near our porch. Did not bother us but was investigating an area where we commonly have other wasps.,Unverified, ,2020-04-13 00:00:00,47.676217,-122.113955
{EF5051F6-1E6D-4A21-8F1C-A045E3DA56B4},2020-04-10 00:00:00,"My girlfriend was digging a flower bed behind the house and one of these giant hornets came out of the dirt and flew past her, it looked like it might have been a mole tunnel that it came from.",Unverified, ,2020-04-13 00:00:00,47.946801,-122.245689
{731D1EAC-C846-44A3-8780-3F9AF2568E54},2020-04-11 00:00:00,"Sorry, we don't have a photo, but my husband and I were sitting on our deck in Sammamish and a VERY large bumble bee flew around us for several minutes. It was bigger than any we've seen before. Then on Saturday night, we had to take our dog to an emerge",Unverified, ,2020-04-13 00:00:00,47.562359,-122.038914
{6837DBE5-8CB1-4913-A743-2B78C25D69AE},2020-04-12 00:00:00,it was bumping around my house.  (I'd left the door open). I caught it in a glass to release it and thought it was so weird looking I'd save it to show the grandkids but it was so angry I released it.  then THIS morning I saw the information identifying,Unverified, ,2020-04-13 00:00:00,47.916729,-124.530363
{2A65F013-7959-4B25-8D35-305012D6FF20},2020-04-12 00:00:00,"Couldn’t get a photo. It was 0.5-1” long and looked like a bee, not as much like a wasp, but not one I had ever seen before. It was buzzing around in a back corner of our yard close to the ground",Unverified, ,2020-04-13 00:00:00,47.669197,-122.289611
{E5AE6B3E-FB11-46CC-866F-D6B948BAEB8C},2019-08-15 00:00:00,"I am a geologist, was working on a geotechnical exploration in Fife and an asian giant hornet came up to inspect me and landed momentarily a few feet away. I did not realize they were invasive at the time but feel positive in my identification because I",Unverified, ,2020-04-13 00:00:00,47.243563,-122.340564
{DD71ED42-A272-45E1-A482-4306ED14D9CA},<Null>,"Saw this beast (fo sho!!) in our sun room last summer. It flew in, I freaked and it flew out. Recognized from TV show.",Unverified, ,2020-04-13 00:00:00,48.493971,-122.629183
{A2E73DE8-D26A-4BC8-A32D-D8E3268F2DEF},2020-04-06 00:00:00,"I was watering my plants at the windowsill when I heard a buzzing sound and a giant wasp was flying around the window and actually bumped into it. It was hovering for about 10-15 seconds before flying away, and before I could capture a photo. I was compl",Unverified, ,2020-04-13 00:00:00,48.736447,-122.46473
{72428E4E-60A7-4273-9CC4-A53979B7DCEC},2020-04-14 00:00:00,I saw it on my back porch screen door. However it flew off before I was able to take a photo.,Unverified, ,2020-04-14 00:00:00,48.734703,-122.668193
{22543402-23E2-431F-A1DC-6B91DFAEAB95},2020-04-12 00:00:00,Looked dead or dying. Pretty sure it was an Asian hornet. Had the reddish/orange color and was in about 1.5 inches long,Unverified, ,2020-04-14 00:00:00,47.639437,-122.385481
{EEAF1516-EB51-4D23-8F05-ACD23C94F583},2017-06-01 00:00:00,"I tried to report some sightings a few years ago and nobody got back to me.  I used to deliver packages for FedEx and there is a street where I saw one of these on 3 different occasions.  Don’t have a photo, but I describe as huge and dark orange.",Unverified, ,2020-04-14 00:00:00,48.06114,-122.1769
{C688F9E8-0014-422F-B86F-14F3492DE339},2020-04-10 00:00:00,Was sitting still on the porch upper eaves about 4 feet from an actively yellow jacket hive being built it was the biggest bee I have ever seen with the orange color. I didn't realize what it was,Unverified, ,2020-04-14 00:00:00,47.152745,-119.367377
{A9AAD4EC-96BB-4C80-8AA8-33E29E113F7B},2020-04-12 00:00:00,The stinger was half as long as the body. It hovered over me as I sat there. The head looked like it had a small helmet on. Then it flew away.,Unverified, ,2020-04-14 00:00:00,48.03966,-122.7768
{48CCE170-B732-4741-A52D-A8671715D7A3},2019-09-08 00:00:00,In Ephrata Washington,Unverified, ,2020-04-14 00:00:00,47.296322,-119.583179
{474A8B68-7221-4905-AFC8-27036610A3D8},2020-04-13 00:00:00,The suspected Asian hornett was 1.5 inches long and resembled the photo on your site.  I definitely was snot any of the other pictures shown.  It came into the room when I opened the sliding screen and stayed on the screen until I shooed it way.  then it,Unverified, ,2020-04-15 00:00:00,47.603492,-122.33652
{5939FD0A-B236-4F57-A4D8-31F4B423C5F0},2020-04-14 00:00:00,"I saw this huge hornet in my backyard. I’ve never seen a hornet like that before (WA native). It was huge. I sprayed it with my hose and tried to kill it, but when I came back outside later it was gone.",Unverified, ,2020-04-15 00:00:00,47.568535,-122.636847
{6DB6BEA7-A49E-4A8D-BFE7-EE5242A109E2},2020-04-15 00:00:00,"Hornet not seen, but we have a dead honeybee hive.",Unverified, ,2020-04-15 00:00:00,48.530016,-122.39823
{BA1BAD2A-841F-4793-A890-AABE24F66F52},2020-04-12 00:00:00,"I heard a loud buzzing and my first thought when I saw it moving across the room was large horsefly (I didn't have my contacts in), but it was bigger than that. I followed it from my bedroom into the bathroom where it flew into the shower (I live in an R",Unverified, ,2020-04-15 00:00:00,48.578994,-122.342321
{F11CA47E-4DD0-498D-875D-80D0986EA0F2},2020-04-14 00:00:00,"Size of a bumble bee, but it wasn’t so I took a closer look, alarmed by its size. I’ll try to get a photo tomorrow.",Unverified, ,2020-04-15 00:00:00,48.73459,-122.460162
{7E547898-60CF-4290-8461-E6991270D651},2019-08-18 00:00:00,"nested in an old tree stump. while trying to remove the stump I was stung by one. it was the biggest bee I had ever seen! as long as my thumb. I had pest services in for removal/poisoning. I tried to get pictures, but they immediately retreated in deeper",Unverified, ,2020-04-15 00:00:00,47.345423,-122.082943
{2EF375EB-2C48-497F-A5FA-A8838A9C4C64},2020-04-14 00:00:00,"Possibly two individuals in Marysville, WA. One flew by and one then one was on a rhododendron (coul have been the same one as I didn't see the first one land). Went to grab my phone to take a pic but it flew away. I am very familiar with other stinging",Unverified, ,2020-04-16 00:00:00,48.068763,-122.132522
{B632E3A4-AE71-48BD-A673-884E1CCF59E8},2020-04-16 00:00:00,"Hornet was seen flying near our patio, tried to grab a photo but they are quick!",Unverified, ,2020-04-16 00:00:00,47.676217,-122.113955
{2312FBBC-4CC6-4529-816A-5ED0192939E8},2020-04-17 00:00:00,"Very large hornet, yellow face with black thorax and bright yellow stripes.  About 1.5 inches long. Flew back to Canada after buzzing my vehicle while I was parked.",Unverified, ,2020-04-17 00:00:00,49.0022,-122.42964
{075F1540-FFC3-476E-9162-B930D695F546},2020-04-17 00:00:00,"Two sightings this week, 918 38th st. BELLINGHAM, WA",Unverified, ,2020-04-17 00:00:00,48.723593,-122.467507
{161A2B08-B79B-49DC-981F-FA347AB0334D},2020-04-15 00:00:00,"Larger wasp size, orange head with loud buzzing",Unverified, ,2020-04-17 00:00:00,48.93325,-122.72628
{94CC2E4B-A9C7-4CF2-AA38-64014B6F35C4},2020-04-17 00:00:00,It was about 2 inches long and had a really big yellow face. Unfortunately I didn’t get a picture as he moved on pretty fast.,Unverified, ,2020-04-17 00:00:00,47.683201,-117.290349
{0643853B-3A4B-41C3-A8A1-A4332651761F},2020-04-16 00:00:00,I have seen them around my for the past couple days.,Unverified, ,2020-04-17 00:00:00,47.831406,-122.192662
{F99DE2AD-9308-4B3E-A05A-0B24E1F189B5},2020-04-18 00:00:00,Siting in Berthasen park near Lynden WA,Unverified, ,2020-04-18 00:00:00,48.96192,-122.50711
{0E40ECA2-3A81-49F8-B5EE-2678AA3719C0},2020-04-15 00:00:00,"While looking at water fowl in a neighborhood storm overflow pond, about 4 ft away, 3 ft off the ground I briefly saw a 1-2” “something” fly fast and without sound along the inside of a black coated chaine link fence seperating the pond from E Warn",Unverified, ,2020-04-18 00:00:00,47.192586,-121.972048
{8F4C0AAA-D5C4-4352-9876-BBE7A953B008},2020-04-16 00:00:00,"Saw a bee that looked like the picture in the Bellingham Herald. I did not notice if it had a skinny waist but it had pronounced striping on the bottom half and a vivid yellow at the head. It was at least as large as bumble bees, likely larger.r.",Unverified, ,2020-04-18 00:00:00,48.731766,-122.494206
{8AB51F48-73F7-4804-AE9F-818269408CCB},2020-04-09 00:00:00,Twice now I think I've seen this Asian Giant on my property.  I would like traps put on my property.,Unverified, ,2020-04-19 00:00:00,48.96684,-122.615869
{CEB2B438-B931-4DB4-8E2E-A64086824E66},2020-04-17 00:00:00,It was hovering by a compost.  Also one spotted by veg garden hovering by weeds.,Unverified, ,2020-04-19 00:00:00,48.860105,-122.634026
{0858823D-36B2-4580-9621-F98DB25F9C54},2020-04-11 00:00:00,Was trimming the hedge right on Highway 20 when a half a dozen bees chased 2 large flying wasps (2 inches) from my driveway area to the end if the hedge and back again...all happened in just a few seconds...no pictures...yes I will trap for you...,Unverified, ,2020-04-20 00:00:00,48.563552,-121.411273
{66671FAA-CA94-4B20-A049-CC49459BFC01},2020-04-19 00:00:00,"I saw what might be these pests yesterday and one today: a bunch of large, yellow-orange bee-like creatures - far too bright to be actual bumblebees and too fuzzy to be wasps - were flying around Ben Burr park in Spokane, WA (the way they float when flyi",Unverified, ,2020-04-20 00:00:00,47.612591,-117.361804
{1FA9A882-6E7C-4DA5-AEDF-5B4B0BF837A2},2020-04-20 00:00:00,Several large hornets have been seen on the property in the last few days,Unverified, ,2020-04-20 00:00:00,48.852465,-122.599719
{9459C11E-C2B4-42DA-A8A3-FDFAA678400E},2020-04-20 00:00:00,"I'm not certain that what I saw was one of these hornets, but it seemed slightly larger than a regular wasp - we have them in the yard too, but I'm raising mason bees and this wasp/hornet in particular has been very aggressive toward our mason bees, even",Unverified, ,2020-04-20 00:00:00,47.86406,-121.962161
{98D817B8-BB8B-4C31-9A42-DEED4491599C},2020-04-21 00:00:00,"hi, I was out on a walk this evening in the trail between the Beaver Lake ballpark/dog park and Beaver Lake when a very loud angry sounding wasp-like insect circled me. when it continued, I turned around and walked away and it left me alone. I spotted a",Unverified, ,2020-04-21 00:00:00,47.586052,-122.007302
{CBC205F4-4398-4E1F-B001-B2F627C09172},2020-04-21 00:00:00,Last couple weeks I've seen a lot of agressive large bees on my property. My address is 11012 Havenwood Road SW Port Orchard 98367,Unverified, ,2020-04-21 00:00:00,47.449003,-122.674192
{E20CCF23-D912-40F5-9797-9213539635D9},2016-07-14 00:00:00,When I was fire chief in Connell Washington for 3 years in a row I observed what believe to be giant asian hornet harvesting insects out of the trees in front of the fire station,Unverified, ,2020-04-24 00:00:00,46.655829,-118.8614
{1D72A873-78E1-4496-A84B-30D40637701C},2020-04-24 00:00:00,Large aggressive hornets going into ground give in my backyard near retaining wall. Was not there last summer. Did not get picture. Did not know they could kill humans. Please advise. Thanks.,Unverified, ,2020-04-24 00:00:00,45.735789,-122.645845
{978317A4-E259-4100-B323-43F6A113E936},2020-04-21 00:00:00,"Approx 2"" long was yellow and black. Did not get a good look at its head. Was much larger than the yellowjacket queens that are out and about. It perched near a yellowjacket trap we have out then bounced off the living room window a couple of times and f",Unverified, ,2020-04-24 00:00:00,48.920181,-122.562214
{3E43FC08-D848-459F-AB6B-0D5FAE715E78},2020-04-14 00:00:00,It came in our bedroom window which was open with the light on and it was  about 30’ above ground,Unverified, ,2020-04-25 00:00:00,48.728709,-122.495858
{CC2AC369-5A44-4F20-A12F-DBE4FBA8A7C4},2020-04-26 00:00:00,Please advise. Can't get a good photo. I don't want to get too close.,Unverified,"The yellow and orange colors together suggest this is not a giant Asian hornet. If you see it again, please try to get a clearer photo",2020-04-26 00:00:00,45.735873,-122.645621
{D35FE2FF-3E24-42ED-8160-FAB6E31845B9},2020-04-27 00:00:00,I picked up a rock and it flew into my armpit and stung me.,Unverified, ,2020-04-27 00:00:00,48.763386,-122.499319
{48FEAB78-E304-4394-A014-7E1DAEF3CC76},2020-04-28 00:00:00,"2 flyby passes observed through second story south facing window, +/- 2"" flyer",Unverified, ,2020-04-28 00:00:00,47.640611,-122.519654
