{BEE96943-A647-46B0-85FA-6B02B961D195},2020-04-07 00:00:00,"was in my house in Spokane, WA",Negative ID,"A paper wasp, Polistes dominula",2020-04-07 00:00:00,47.708791,-117.472206
{3A1CBF2E-E6F0-4728-A6B6-F57F29BF5B40},2019-07-13 00:00:00,"We weren’t sure what these were, but they are huge and we had never seen anything like them. We saw them in Crescent Bar by the swimming pools.",Negative ID,These are native cicada killer wasps.,2020-04-08 00:00:00,47.221882,-119.99443
{C9587D29-D898-4CE0-8508-E31EF42AD20C},2019-09-12 00:00:00,"Hello! This 'wasp' type insect bit my husband and I last Sept.  I grew up in the PNW, am a longtime gardener and have never seen anything like this.  I don't know if this is the hornet that you are referring to but it looks very familiar.  It was huge an",Negative ID,"This one is a native predatory wasp, Sphex ichneumoneus.",2020-04-08 00:00:00,47.328,-122.58004
{931A8E3E-9FE2-4271-A386-867C76516779},2019-01-20 00:00:00,"This is the cicada killer, either Sphecius grandis or Sphecius convallis.",Negative ID, ,2020-04-08 00:00:00,46.491849,-117.085127
{D50C4D53-441D-4FFD-93D8-DBB6ED4FADCF},2020-04-06 00:00:00,I saw this trying to start a nest on the eve of my garage door. I hit it 3 times with a broom until it finally left. I have not seen it since then. It was 1 1/2 to 2 inches in length.,Negative ID,This was not like to be an Asian giant hornet. They do not form nests in the eaves.,2020-04-08 00:00:00,48.548358,-122.31711
{63BBFFBD-73DB-4CC9-AD84-42AB0FE8DE56},2018-07-20 00:00:00,"I killed this in my back yard a couple years ago. Didn’t think anything of it until I just read your article. Not sure if it’s a Asian giant hornet, but figure I would share.",Negative ID,"Thanks for your submission! This one is a native species, either Sphecius grandis or Sphecius convallis.",2020-04-08 00:00:00,46.729429,-120.556863
{FCE0B369-AC4D-48CF-A318-7EAD391EEE81},2019-08-08 00:00:00,It was the only one located and was put into a pickle jar - the hand holding the jar is an adult females hand,Negative ID,"Thanks for your submission! This one is a native species, either Sphecius grandis or Sphecius convallis.",2020-04-09 00:00:00,46.535196,-117.084754
{EFB94730-2810-4BBB-A708-66AAA805E857},2020-04-09 00:00:00,i read the article on them about a week ago and noticed these abnormally big looking bees outside my window and made me curious because they were messing around with the small looking hives i have seen before that are usually around houses. i did not not,Negative ID,"Polistes dominula, a paper wasp!",2020-04-09 00:00:00,47.005477,-122.919675
{4689DDB2-78D7-4219-ADB3-C2A3134A1359},2020-04-12 00:00:00,Was dead on the ground..looked like it had Larvae.  Large park across the street,Negative ID,This is a nice fat beetle larva.,2020-04-12 00:00:00,48.14981,-123.13306
{43481D0E-63CC-4E98-88A1-2176F4E893A6},2020-04-11 00:00:00,"My initial thought was, ""this looks like a huge bumblebee. It was sluggish, appx. 1.25"" long, and I moved it from patio to lawn.  I don't believe it's the Asian hornet, but would like to know if you can identify it. Is it dangerous?",Negative ID,"It is a huge bumble bee! This is a native Bombus vosnesenskii. The queens are active this time of year searching for sites to start their colony. Not dangerous, unless you are one of the very rare people that is truly allergic to bumble bees stings. Also",2020-04-12 00:00:00,47.859496,-122.26428
{9700CFCE-AA79-46D4-B495-5C51ECEF3C55},2020-04-13 00:00:00,"Over an inch long. I have single-paned windows and I only noticed my window thumping because I thought it was wind. It was this bug flying into the window repeatedly. I thought the time of day was strange, along with it’s size. It was not not skinny.",Negative ID,"This is one of the yellowjacket species, but I cannot see it quite well enough to know which one. Not an Asian giant hornet though!",2020-04-13 00:00:00,48.74478,-122.478403
{E3C77A6C-8557-4CE0-AE46-EA14D63AC2BF},2020-04-10 00:00:00,"Very large wasp that landed on my window ledge, see picture.  I did not know at the time to look for an orange face, I don't know what the face color was.  The window ledge is about 3 inches",Negative ID,"Polistes sp., a paper wasp.",2020-04-13 00:00:00,47.665515,-122.33873
{7B407363-24DF-4E47-A515-5480DA03FB8B},2020-03-04 00:00:00,"I am not sure what this is, but I saw this on my living room wall one evening.  I had returned from visiting my daughter in Tx  on Feb 11, 2020,  who had been in Thailand in January.",Negative ID,A species of ichneumonid wasp,2020-04-13 00:00:00,47.634119,-122.646627
{D4204D03-FB96-44A8-9631-FC74AE5328AD},2020-04-14 00:00:00,"Walking in our field observed these bugs hovering around the ground, & then going into holes.  I’m not sure they’re Asian hornets, because they’re the approximate size of a honey bee.",Negative ID,"Native digger bees, harmless and beneficial!",2020-04-14 00:00:00,47.643943,-122.623737
{6A797976-1323-4D8E-B652-6B5422FFE2BA},2020-04-13 00:00:00,"Our AWESOME dog caught and chewed this monster hornet, so it has saliva and mud on the body. My son severed the neck - as it was writhing. I have saved it to submit if someone wants it.",Negative ID,"Hard to be sure, but this looks like a bumble bee",2020-04-14 00:00:00,48.588408,-122.409922
{936ED6CF-642D-4FBD-9AC9-69BED4D4109C},2013-08-31 00:00:00,"Photo taken August of 2013 at Moran State Park. Massive hornet/wasp whose stinger was close to an inch long. In the photo the stinger is kind of hidden behind the wing, but the stinger extends past it a bit.",Negative ID,Native wood wasp.,2020-04-14 00:00:00,48.653248,-122.850697
{81B5EB5F-4F6E-4584-A6C8-EA84567B4718},2020-04-14 00:00:00,This bee is larger as a normal bee,Negative ID,This is a queen bumble bee.,2020-04-14 00:00:00,46.25472,-120.84395
{C4BA2CFE-55CE-4569-BFC9-89B4465252B1},2020-04-15 00:00:00,"Not Asian Giant Hornet but large, different than I have seen in West Seattle and hard to kill, so here it is.",Negative ID,This is a yellow jacket species.,2020-04-15 00:00:00,47.573024,-122.384369
{48804E03-CD10-4229-82CB-CD125BFC6D37},2020-04-11 00:00:00,"This bee was at my hummingbird feeder. I wasn’t able to get a very good photo, so it might be impossible to tell.  The bee looked particularly large and reminded me of one I saw about a month ago but was unable to photograph.  It landed on my kitchen w",Negative ID,Yellow jacket,2020-04-15 00:00:00,48.85324,-122.601104
{0CB4EBA6-E80E-4B88-8236-3C8E72A2BA72},2018-07-20 00:00:00,I was told to send this to you guys even though it was 2 years ago. I've seen about 3 since then around george and quincy area. I had no idea we werent supposed to kill them.,Negative ID,"This is a western or Pacific cicada killer, a more or less harmless native. You shouldn't kill them because they are important to the overall ecosystem. We are asking people not to try and kill Asian giant hornet nests because of the health risk and our",2020-04-15 00:00:00,47.31936,-119.55513
{8478B985-76DB-408F-8581-022AE3AED2E6},2020-04-15 00:00:00,Trapped this one,Negative ID, ,2020-04-15 00:00:00,48.823528,-122.326829
{3CE3A39B-778B-4CE3-BBAF-EB9ED0D48C68},2020-04-15 00:00:00, ,Negative ID,"paper wasp, Polistes sp.",2020-04-15 00:00:00,48.823521,-122.32684
{C02A4CB0-0D3F-4E52-9D30-858F9556EABA},2020-04-15 00:00:00,It is very near the house but in the dirt.  It seemed to be looking for something in the dirt.,Negative ID,This one is a yellowjacket.,2020-04-16 00:00:00,47.00083,-122.877588
{536A7E41-B3F8-4850-840B-4910ABF50298},2018-06-19 00:00:00,"Found this in my horses water tank near  Trinidad, Wa.",Negative ID,"This one is a cicada killer, probably Sphecius grandis.",2020-04-17 00:00:00,47.234952,-120.006942
{D91109DA-8C76-45D5-B360-0A78C7DF8A19},2020-04-13 00:00:00,"It is a little over 1 inch, and I doubt that it is an Asian Giant Hornet. However, it doesn't look enough like what I am familiar with.",Negative ID,Thanks for the submission! This is a yellowjacket.,2020-04-17 00:00:00,48.234785,-122.512932
{1D066D77-AC48-4AE4-9722-B417325BF4B4},2020-04-17 00:00:00,"Glengary Rd, Bellingham, WA. There is a big bee nest appeared out of nowhere on top of the mail box.",Negative ID,The giant hornets nest in the ground. This could be a paper wasp?,2020-04-17 00:00:00,48.786983,-122.464938
{32475E51-FEA3-4B85-A229-4EB323EFAAD5},2019-08-25 00:00:00, ,Negative ID,"This is a native woodwasp, a non-stinging herbivore..",2020-04-17 00:00:00,47.767236,-122.203342
{44911F51-A718-4D56-B9BA-883022A36656},2020-04-18 00:00:00,Much bigger than a Yellowjacket we s aw at the same time. Around 2 inches long,Negative ID,This is a yellowjacket.,2020-04-18 00:00:00,48.419991,-122.327865
{A8B41FEE-F611-4EA7-982A-2897694D27B3},2020-04-18 00:00:00,All black at least two inches long with visible stinger. Seen twice two years ago in same location. Single hornet chewing on wood fencing 10-14ft from Creek with dense blackberries along most of the Creek.,Negative ID,AGH are mostly orange colored. This sounds like a native woodwasp.,2020-04-18 00:00:00,48.874475,-122.58183
{D69447EA-07C8-4505-948E-4F0E0E77FCC0},2020-04-18 00:00:00, ,Negative ID,"This is a native sawfly, Cimbex americana.",2020-04-19 00:00:00,48.931157,-122.548199
{363B8679-6012-4377-997A-94E5F855FA7E},2020-04-19 00:00:00,Pictures don’t de justice. Face was orange and wasp was size of thumb.,Negative ID,This appears to be a paper wasp!,2020-04-19 00:00:00,47.62986,-120.68945
{DCE2AEB5-3762-48C0-9F40-3E370887DE4D},2020-04-19 00:00:00,Found in our tent we set up in our yard. There were two and they caught our eye because they were so large. Unsure if they are so figured I would report just in case.,Negative ID,"Thanks for checking. This is a regular old yellowjacket,",2020-04-19 00:00:00,46.585611,-120.4542
{9BAB11A6-84A4-4639-ABF4-E1ABF0D501CD},2020-04-19 00:00:00,"1.5-2 inches long, all black with one small yellow marking on its body. Long wings. Looks like it was trying to eat a spider. Probably not Asian wasp, due to the lack of yellow head but after it was smushed with a shoe, it had a giant opening where it’",Negative ID,"Harmless male Cimbex americana, a native sawfly.",2020-04-20 00:00:00,48.176506,-122.527462
{530477A3-F552-4EC3-B0F3-829588D43BED},2020-04-19 00:00:00,"Large and wide, yellow head, black body with yellow stripes big black eyes Was sitting on one of our Adirondack chairs, wings were back and it was sitting very still.  Didn’t look like anything I had seen before, I hit it with a fly swatter and it look",Negative ID,"This (very detailed!) description doesn't match the hornet. Sounds like a bumble bee, actually.",2020-04-20 00:00:00,48.138159,-122.457098
{1FC586E5-8D49-4C0F-859B-9331A623446C},2020-04-21 00:00:00,set trap,Negative ID, ,2020-04-21 00:00:00,48.13513,-122.466083
{C10A6385-1A9E-407C-B704-D4C92E0AD487},2012-07-19 00:00:00,I found this dead outside of my business years ago.,Negative ID,"It's a cicada killer wasp, a harmless (but scary looking) native.",2020-04-21 00:00:00,46.825939,-119.928915
{01AA7FD6-8F00-4754-8E0F-A19DAAFBD823},2020-04-23 00:00:00,Was attached to my window at work.,Negative ID,This one's a yellowacket,2020-04-23 00:00:00,47.607667,-122.312902
{91EAC5B5-4D18-4115-8853-F4B9DD6CC8FD},2020-04-23 00:00:00,Black face. We have it captured alive if you want it,Negative ID, ,2020-04-23 00:00:00,48.08848,-123.162659
{5B740387-81A0-4580-968F-C1BFC8A48F34},2020-04-24 00:00:00,My dog ate one and threw it up in the house,Negative ID,I think this one is ok - other vomit hornets have more distinctive orange coloring.,2020-04-24 00:00:00,47.172483,-122.285568
{9ED9A420-7FB1-4CA1-97D1-BF13382D8E4D},2020-04-24 00:00:00,Found at our front door. Curious what it is.,Negative ID,It's a grig!  ,2020-04-25 00:00:00,47.70145,-117.15638
{0D27160B-9B8C-4966-89DE-F405557650F0},2020-04-26 00:00:00,I’m not sure if this was a giant Asian hornet but it was GIANT!,Negative ID,"This is a stonefly, a native aquatic species.",2020-04-26 00:00:00,48.83241,-122.5931
{1DEF08E5-9842-4CB4-89BF-718AEDD39319},2020-04-26 00:00:00,It was in our back yard in Lacey WA,Negative ID,"This is a Cimbex sawfly, a native plant-feeder.",2020-04-26 00:00:00,47.024366,-122.811665
{D1A5F20D-AE7B-413E-88E0-E26333EF95AA},2020-05-01 00:00:00,I think it may be an elm sawfly but I figured I would submit to be sure. I have a few more pictures. It’s body length was greater than an inch. Looks like a hornet to me.,Negative ID,You are correct. A harmless native elm sawfly! Good work on the ID.,2020-05-01 00:00:00,46.632813,-122.971509
{37F7CCE0-29CA-43DE-97E4-EAC47D56DC44},2020-05-01 00:00:00,"I killed it, but I still have it. It is 1 1/2 inches long",Negative ID,This is a native elm sawfly.,2020-05-01 00:00:00,47.014372,-122.814362
{9E37A2AC-716C-4CE7-82F2-C29BE18253FA},2010-02-20 00:00:00,I saw on the trail/walking path near Lake Chelan River Reach,Negative ID,This is a Jerusalem cricket (Stenopelmatus):  ,2020-05-02 00:00:00,47.780824,-120.022073
{ECB890B2-6230-437F-AC3D-D1E018AF344B},2020-05-02 00:00:00,Very large hairless legs,Negative ID,"This is a bee. The legs are actually covered in pollen, making them appear large and hairless. Clearly an effective pollinator!",2020-05-02 00:00:00,47.010366,-122.857981
{65DF2118-DC2B-49EA-AE9D-9476612C0FB7},2019-07-24 00:00:00,This hornet came flying by us and around us when we were in our back yard swimming pool. I have More pictures and a  video of it as well if needed please send an email or call.,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",2020-05-02 00:00:00,47.373462,-120.141581
{3982DA63-03A8-45F4-BDB7-E95D3118430B},2020-04-25 00:00:00,"(2) discovered on property. 1st one captured, now deceased, in mason jar (still have it). 2nd one spotted today 5/2/2020, killed on sight.",Negative ID,"This is a stonefly, a harmless native aquatic insect.",2020-05-02 00:00:00,48.584053,-122.232279
{87EB2DA1-92A9-4926-AF24-0182F5AF7AD3},2020-05-03 00:00:00,I understand there may be AGH traps that can be made to catch them--how do you make it?!  Thanks--john,Negative ID,Please visit here to learn how to help!  ,2020-05-03 00:00:00,47.167341,-122.596678
{7BF598E1-D0A7-4485-BC7F-9800EB56E033},2019-08-11 00:00:00,Never have seen a bee like this and I have lived in Washington my entire life.,Negative ID,"This is a native sawfly, Cimbex pacifica or Cimbex americana",2020-05-03 00:00:00,47.763623,-122.541143
{0D232BA7-97A5-4810-A7A6-A4F70BC16809},2019-05-20 00:00:00,East Bremerton Kitsap county,Negative ID,This is a native elm sawfly.,2020-05-03 00:00:00,47.59787,-122.62958
{43506835-18B8-46B2-A2CB-586AF9C8ECE6},2018-05-26 00:00:00,it was about two inches long and flew really slow. The neighbor seen one later that year also who lives about a mile and half away. Only one I've ever seen and I took pictures because it was so huge.,Negative ID,This is a native sawfly,2020-05-03 00:00:00,48.152056,-117.260089
{C9E949D5-5330-4A8E-B4D4-18998D0346C9},2019-07-10 00:00:00,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",2020-05-03 00:00:00,46.579221,-119.005588
{8BAD0097-3A7A-4CBF-B071-D483CEDD33D8},2019-08-19 00:00:00,"The images I am attaching are from last summer. (Aug 2019) These were ground-burrowing insects. Images are poor (cell phone) quality, taken from a distance of several feet away. Lat/Long is from google maps; it is my parents-in-law's back yard.",Negative ID,"This is a native insect, Sphex ichneunoneus.",2020-05-03 00:00:00,47.756278,-122.216833
{6505897D-C36D-4ABB-9165-7461D9FE29F4},2020-05-03 00:00:00,I am a bee keeper and one of my hives was a dead-out this Spring.  It must have died late October or early November.  It was a huge healthy hive with ample honey comb to make it through the winter.  Upon Spring inspection in March the hive died.  There w,Negative ID,"This is not likely AGH. This isn't really a ""negative"" sighting, but we are filtering out unverifiable reports they don't blanket the map. Please reach out to us by email or to WSU extension.",2020-05-03 00:00:00,47.875187,-117.453106
{501AF29E-0ED2-42A0-92FE-955FF7176A55},2020-05-03 00:00:00,"My picture is not doing justice to the size of the creature we came across. It was over an inch long. It did not appear to be dead, but was also not attempting to fly. It kind of looked like it was stuck in the mud? It is a breezy, cool day.",Negative ID,This is a native elm sawfly.,2020-05-03 00:00:00,47.67176,-122.30735
{27256930-CEDE-4321-8C26-16ED0744E6C1},2019-08-25 00:00:00, ,Negative ID,This is a sawfly - Urocerus gigas. Sawflies are non-venomous and cannot sting,2020-05-03 00:00:00,46.212198,-119.293372
{BF057831-EBCD-48C1-BADD-2DDB32C439DC},2019-06-01 00:00:00,"I believe we may have had these in a ground nest by our house last summer. Orange face, large. Unfortunately I did not take phone, but can excavate in nest site.",Negative ID,"Interesting - please be careful, but let us know if you find anything in the old nest.",2020-05-03 00:00:00,47.554623,-122.098662
{CA722DB4-2D93-4CD0-A319-A42E784CC3C0},2020-04-17 00:00:00,This was definitely an Asian hornet.  It was inside our cabin and we trapped it in a glass to get it out - tried our best to get a picture as it was so inordinately huge and scary looking.  We hadn’t realized what it was at the time or we would have do,Negative ID,"This is a native bumblebee, Bombus vosnesenskii.",2020-05-03 00:00:00,47.781506,-122.686947
{7F602342-F6C3-4F09-853F-0B5D5376BD51},2020-05-03 00:00:00,Very large hornet on the bike paths at SeaTac park.,Negative ID,This beauty is a Cimbex sawfly!  ,2020-05-03 00:00:00,47.479726,-122.30849
{E34CEBC2-EC54-4D75-8B7E-489D54B3BFD8},2020-04-26 00:00:00,This was killed. Its huge,Negative ID,This was a beautiful bumble bee,2020-05-03 00:00:00,45.63221,-122.67156
{C0B9DDF7-4394-4170-8056-E072CFE7986A},2019-07-28 00:00:00,I killed this last July and took pictures because I’d never seen anything like it. I have 2 pictures,Negative ID,"This is a species of Sphecius, known commonly as cicada killer wasps",2020-05-03 00:00:00,47.315424,-119.545603
{917739A8-89D2-47CB-9642-3F0EAB046F32},2020-05-03 00:00:00,We saw this hanging out on our shed.  We think it might be a yellow jacket but it was abnormally large.  Since we're not insect experts we decided to send it in just in case.,Negative ID,This is indeed a yellow jacket. The queens can be quite large.,2020-05-03 00:00:00,47.076417,-122.312839
{BC1D2E58-9B7C-4CBE-BD61-B987E4C6F882},2020-05-03 00:00:00,"On Friday, May 1st, a sighting was made of a bee that was abnormally large in size. When it was discovered, it had an exceptionally long black stinger, ranging from half an inch to one inch. It was first believed to be a really large bumble bee, until ar",Negative ID,You've got a bumble bee there.,2020-05-03 00:00:00,46.73241,-117.15917
{FB0AC521-2EE6-47B8-9021-BA8341BDD4B1},2017-01-20 00:00:00,On my grandson’s flip flop.  About 2” long.,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",2020-05-04 00:00:00,46.99185,-119.98396
{E037BAA7-EBE8-4789-83DA-E1415236D544},2020-05-04 00:00:00,"Found on our deck.  It was striking because it was so large.  Also the wings seemed unusual, sticking more out from the body instead of following the contour of the body.  It was alive, but struggling.  The head was also more orange than the typical yell",Negative ID,This is a native elm sawfly.,2020-05-04 00:00:00,47.635912,-122.702612
{0972B5CA-6F24-4E24-B5CD-FAFEFBFC4839},2020-05-04 00:00:00,Damn near 2in long and thick,Negative ID,This is a native sawfly.,2020-05-04 00:00:00,48.112992,-122.060976
{34D43EB4-6B65-4F65-81E1-56B45BC71A1E},2018-07-15 00:00:00,There was 1 maybe 2 large bees (?) in among numerous other normal size bees  at a boat ramp in central ferry.  I don’t think it’s what you’re looking for but here is a pic,Negative ID,"This a species of Sphecius, commonly known as cicada killer wasps",2020-05-04 00:00:00,46.621715,-117.798804
{594772B5-C384-4EEA-B44A-FC1E00D98A3E},2019-07-11 00:00:00, ,Negative ID,"This is a species of Sphecius, commonly known as the cicada killer wasps",2020-05-04 00:00:00,46.417813,-117.033198
{3488FC7A-3008-4961-87E5-4740124987B3},2020-05-01 00:00:00,"1.5-in yellow/black giant striped bug seen in my yard in Mountlake Terrace, WA. I hadn't heard of the Asian giant hornets when I saw this but took a picture because it was such a surreal-looking bug. I have also reported this through the WISC app. The ph",Negative ID,"This is a native sawfly, Cimbes americana or Cimbex pacifica.",2020-05-04 00:00:00,47.798705,-122.288636
{DA3FE479-C0B9-40AB-8358-790CEEB4AF88},2019-08-01 00:00:00,I saved my photo in my phone and tried looking it up to see what kind of bee it was but didn’t find any information on it. Can you let me know if it’s the Asian bee?I also have more pictures showing it’s size. I have one next to a quarter so you ca,Negative ID,"This is a species of Sphecius, commonly known as cicada killer wasps",2020-05-04 00:00:00,45.586842,-122.300349
{92E31DB0-053B-4E16-B782-864287389C1F},2020-05-04 00:00:00,I believe I have the hernet's nest.  I saw them flying around my yard last summer.  What should I do?,Negative ID,This is the nest of a different native species.,2020-05-04 00:00:00,47.598319,-122.318173
{B8D9F45D-B922-41BC-8726-94B66A3F5EF4},2020-04-22 00:00:00,I have had four of these I think. They are large with an orange head and dig holes in the dirt and make a burrow. I have killed as many as ten last summer.,Negative ID,This description does not at all match the Asian giant hornet. They sound like the golden digger wasp.,2020-05-04 00:00:00,47.56519,-122.390535
{23DD2DDB-DAE3-4163-8BAD-4BA91CA0BFE0},2020-05-04 00:00:00,"Found this bee in the living room, hovering and banging into the living room light. It was killed by blead water spray.",Negative ID,"That looks like a syrphid fly, bee mimic.",2020-05-04 00:00:00,47.662247,-117.287249
{839AB8A0-B647-4FD1-80FA-91FF73DB0119},2019-05-09 00:00:00,"We are unsure this was an Asian Hornet, but it was certainly unlike anything we had seen before...or since. Here is a link to the original Facebook post. ( ",Negative ID,This beauty is a Cimbex sawfly!  ,2020-05-04 00:00:00,47.203856,-124.200461
{5886B650-5ED3-4BF3-A1C2-E1438CC99ADE},2020-05-02 00:00:00,Found it dead in pool filter,Negative ID,That's a bumble bee.,2020-05-04 00:00:00,45.65161,-121.954251
{2C0470B7-BF48-4EF5-AF7F-6D3975C62A7B},2020-05-04 00:00:00,We have them in the back yard,Negative ID,"The photo is hard to see, but they look like bumble bees!",2020-05-04 00:00:00,45.671347,-122.595696
{B885FD0C-1A1A-419B-A20B-DDD5DFF41569},2020-04-06 00:00:00,It was in my raised garden bed and seemed slow moving until I killed it.  It was huge and angry.  Not sure why it was in my raised garden bed weeds.,Negative ID,This is a yellowjacket.,2020-05-04 00:00:00,48.278765,-122.647282
{0EE47243-22A1-4413-AFFC-F75118C8A256},2018-06-04 00:00:00,"This was found dead outside of our garage on the evening of June 4, 2018. Took pictures because it looked unlike anything we had seen before, but after a few months we threw it away.",Negative ID,This is a native elm sawfly.,2020-05-04 00:00:00,47.716728,-122.075062
{8C9B4280-F211-4C09-8D04-5EF205143D06},2020-05-05 00:00:00,"I believe I have an underground nest of these hornets in my back yard.  I noticed after disturbing it while mowing.  I do not intend to get close enough to get a photos, but there is a distinct orange coloring to these bees.",Negative ID,"This in unlikely to be AGH. We are too early the colony cycle for noticeable nests. Thus could be bumblebees or other native species. Don;t get too close if you are concerned, and feel free to send a photo taken for a secure distance.",2020-05-05 00:00:00,48.288933,-122.682611
{DED1C461-15C9-4928-B3B8-05281569F3F4},2020-04-28 00:00:00,I have 3  active mason bee homes on my property. This gigantic hornet that seemed too big for the time of year was interested in the mason bee house before flying away. It was a very large  looking yellow jacket but could not confirm coloring with pictur,Negative ID,Please try uploading your photo again,2020-05-05 00:00:00,47.698307,-122.205072
{92D17D4D-3251-410E-B1B0-5AA9BECA9678},2020-05-10 00:00:00,My neighbor captured a hornet in a plastic container and brought to me to discuss. I’ve attached picture. Neighbor still has the hornet if you want to collect and confirm identification.,Negative ID,"This is a native sawfly, with its cute, clubbed antennae.",2020-05-12 00:00:00,47.268189,-122.471635
{A250A974-215C-482C-9632-1B3ACCF750F1},2020-05-12 00:00:00,We have captured a very large hornet that was in our house it is still alive under glass,Negative ID,Looks like you've got a bald-faced hornet.  ,2020-05-12 00:00:00,48.040075,-122.42349
{F8DEFC50-89AA-4262-B7CA-40596FBE3FE3},2020-05-12 00:00:00,"Found this hornet, dead, in our animals water dish. We are located in Chewelah, Washington in the northeast part of the state.",Negative ID,It sure looks like a chewed grasshopper.,2020-05-12 00:00:00,48.260485,-117.749912
{77E72D82-CB2A-4D25-87E6-9656479B229E},2020-05-12 00:00:00, ,Negative ID,This looks like a partial Odonata; dragonfly or damselfly.,2020-05-12 00:00:00,47.00379,-123.40382
{2CE88ACB-6B4B-4357-91F1-813D079B5057},2020-05-13 00:00:00,They were not shy,Negative ID,You've got a yellow jacket there.,2020-05-13 00:00:00,47.918493,-122.099645
{85411F65-B0D8-4D89-B654-684B14F3DE1F},2019-06-25 00:00:00,"I know this was before the official siting, but I came across this picture from lat June in Lake Chelan.  It was really large which is what caught my attention.  Not sure if it is one, but thought I would let you be the judge.",Negative ID,This is a Cicada killer wasp.,2020-05-13 00:00:00,47.84329,-120.02318
{79593AD4-D8F9-42AD-A56C-C8006EE5C083},2020-05-13 00:00:00,Found dead on a steel truck.,Negative ID,That is a native Elm sawfly,2020-05-13 00:00:00,47.617465,-122.333842
{27D48621-8C7D-4F96-8C16-EFA764D765E0},2020-05-13 00:00:00,It was eating the wooden sign.,Negative ID,"That is a beautiful bald faced hornet, chewing wood to make its nest!",2020-05-13 00:00:00,47.59173,-117.41351
{361ED665-26DC-4E76-9C4D-F27E37156B20},2020-05-13 00:00:00,Dead on our window sill,Negative ID,That amazing pollinator is a fly that is a bee mimic!,2020-05-13 00:00:00,47.470068,-121.747172
{8B82354E-FA2F-40D9-A1AA-087FF730F9D6},2020-05-14 00:00:00,Large hornet similar in shape and color to Asian hornet cane through my sun roof and landed on my lap.,Negative ID,"That is a native sawfly, probably Trichiosoma triangulum.",2020-05-14 00:00:00,48.75235,-122.47122
